Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Shai Gilgeous-Alexander,OKC,MIN,OKC vs. MIN,PTS,33.0,2026-03-15
Anthony Edwards,MIN,OKC,MIN vs. OKC,PTS,27.5,2026-03-15
Julius Randle,MIN,OKC,MIN vs. OKC,PTS,17.5,2026-03-15
Chet Holmgren,OKC,MIN,OKC vs. MIN,PTS,16.5,2026-03-15
Ajay Mitchell,OKC,MIN,OKC vs. MIN,PTS,13.5,2026-03-15
Jaden McDaniels,MIN,OKC,MIN vs. OKC,PTS,13.0,2026-03-15
Naz Reid,MIN,OKC,MIN vs. OKC,PTS,11.5,2026-03-15
Donte DiVincenzo,MIN,OKC,MIN vs. OKC,PTS,10.5,2026-03-15
Ayo Dosunmu,MIN,OKC,MIN vs. OKC,PTS,10.0,2026-03-15
Rudy Gobert,MIN,OKC,MIN vs. OKC,PTS,9.5,2026-03-15
Cason Wallace,OKC,MIN,OKC vs. MIN,PTS,9.5,2026-03-15
Aaron Wiggins,OKC,MIN,OKC vs. MIN,PTS,7.0,2026-03-15
Isaiah Joe,OKC,MIN,OKC vs. MIN,PTS,6.5,2026-03-15
Luguentz Dort,OKC,MIN,OKC vs. MIN,PTS,8.5,2026-03-15
Isaiah Hartenstein,OKC,MIN,OKC vs. MIN,PTS,9.5,2026-03-15
Alex Caruso,OKC,MIN,OKC vs. MIN,PTS,6.5,2026-03-15
Giannis Antetokounmpo,MIL,IND,MIL vs. IND,PTS,29.5,2026-03-15
Jarace Walker,IND,MIL,IND vs. MIL,PTS,14.5,2026-03-15
Ryan Rollins,MIL,IND,MIL vs. IND,PTS,18.5,2026-03-15
Andrew Nembhard,IND,MIL,IND vs. MIL,PTS,17.5,2026-03-15
Aaron Nesmith,IND,MIL,IND vs. MIL,PTS,15.5,2026-03-15
Kevin Porter,MIL,IND,MIL vs. IND,PTS,14.5,2026-03-15
Ivica Zubac,IND,MIL,IND vs. MIL,PTS,12.5,2026-03-15
Kobe Brown,IND,MIL,IND vs. MIL,PTS,10.5,2026-03-15
Kyle Kuzma,MIL,IND,MIL vs. IND,PTS,10.5,2026-03-15
Myles Turner,MIL,IND,MIL vs. IND,PTS,9.5,2026-03-15
Ousmane Dieng,MIL,IND,MIL vs. IND,PTS,9.5,2026-03-15
Cade Cunningham,DET,TOR,DET vs. TOR,PTS,24.0,2026-03-15
Brandon Ingram,TOR,DET,TOR vs. DET,PTS,21.5,2026-03-15
Jalen Duren,DET,TOR,DET vs. TOR,PTS,19.5,2026-03-15
RJ Barrett,TOR,DET,TOR vs. DET,PTS,19.5,2026-03-15
Immanuel Quickley,TOR,DET,TOR vs. DET,PTS,15.5,2026-03-15
Scottie Barnes,TOR,DET,TOR vs. DET,PTS,15.5,2026-03-15
Duncan Robinson,DET,TOR,DET vs. TOR,PTS,11.0,2026-03-15
Tobias Harris,DET,TOR,DET vs. TOR,PTS,12.5,2026-03-15
Ausar Thompson,DET,TOR,DET vs. TOR,PTS,9.5,2026-03-15
Jakob Poeltl,TOR,DET,TOR vs. DET,PTS,10.0,2026-03-15
Ronald Holland,DET,TOR,DET vs. TOR,PTS,7.5,2026-03-15
Sandro Mamukelashvili,TOR,DET,TOR vs. DET,PTS,7.5,2026-03-15
Ja'Kobe Walter,TOR,DET,TOR vs. DET,PTS,5.5,2026-03-15
Jamal Shead,TOR,DET,TOR vs. DET,PTS,5.5,2026-03-15
Caris LeVert,DET,TOR,DET vs. TOR,PTS,4.5,2026-03-15
Donovan Mitchell,CLE,DAL,CLE vs. DAL,PTS,27.5,2026-03-15
Cooper Flagg,DAL,CLE,DAL vs. CLE,PTS,21.5,2026-03-15
James Harden,CLE,DAL,CLE vs. DAL,PTS,21.0,2026-03-15
Evan Mobley,CLE,DAL,CLE vs. DAL,PTS,19.5,2026-03-15
Naji Marshall,DAL,CLE,DAL vs. CLE,PTS,15.5,2026-03-15
Max Christie,DAL,CLE,DAL vs. CLE,PTS,11.5,2026-03-15
Brandon Williams,DAL,CLE,DAL vs. CLE,PTS,12.5,2026-03-15
P.J. Washington,DAL,CLE,DAL vs. CLE,PTS,13.0,2026-03-15
Khris Middleton,DAL,CLE,DAL vs. CLE,PTS,9.5,2026-03-15
Keon Ellis,CLE,DAL,CLE vs. DAL,PTS,10.5,2026-03-15
Jaylon Tyson,CLE,DAL,CLE vs. DAL,PTS,11.0,2026-03-15
Marvin Bagley,DAL,CLE,DAL vs. CLE,PTS,10.5,2026-03-15
Dennis Schröder,CLE,DAL,CLE vs. DAL,PTS,9.0,2026-03-15
Dean Wade,CLE,DAL,CLE vs. DAL,PTS,5.5,2026-03-15
Deni Avdija,POR,PHI,POR vs. PHI,PTS,22.0,2026-03-15
Quentin Grimes,PHI,POR,PHI vs. POR,PTS,20.0,2026-03-15
VJ Edgecombe,PHI,POR,PHI vs. POR,PTS,19.5,2026-03-15
Jerami Grant,POR,PHI,POR vs. PHI,PTS,17.5,2026-03-15
Jrue Holiday,POR,PHI,POR vs. PHI,PTS,17.0,2026-03-15
Donovan Clingan,POR,PHI,POR vs. PHI,PTS,13.5,2026-03-15
Scoot Henderson,POR,PHI,POR vs. PHI,PTS,13.5,2026-03-15
Justin Edwards,PHI,POR,PHI vs. POR,PTS,10.5,2026-03-15
Toumani Camara,POR,PHI,POR vs. PHI,PTS,12.5,2026-03-15
Dominick Barlow,PHI,POR,PHI vs. POR,PTS,11.5,2026-03-15
Adem Bona,PHI,POR,PHI vs. POR,PTS,8.5,2026-03-15
Jalen Brunson,NYK,GSW,NYK vs. GSW,PTS,26.0,2026-03-15
Karl-Anthony Towns,NYK,GSW,NYK vs. GSW,PTS,19.5,2026-03-15
Brandin Podziemski,GSW,NYK,GSW vs. NYK,PTS,18.0,2026-03-15
OG Anunoby,NYK,GSW,NYK vs. GSW,PTS,17.0,2026-03-15
Gui Santos,GSW,NYK,GSW vs. NYK,PTS,16.5,2026-03-15
Josh Hart,NYK,GSW,NYK vs. GSW,PTS,11.0,2026-03-15
Mikal Bridges,NYK,GSW,NYK vs. GSW,PTS,11.5,2026-03-15
Gary Payton,GSW,NYK,GSW vs. NYK,PTS,9.5,2026-03-15
Quinten Post,GSW,NYK,GSW vs. NYK,PTS,10.5,2026-03-15
Will Richard,GSW,NYK,GSW vs. NYK,PTS,9.5,2026-03-15
Mitchell Robinson,NYK,GSW,NYK vs. GSW,PTS,4.5,2026-03-15
Brice Sensabaugh,UTA,SAC,UTA vs. SAC,PTS,21.5,2026-03-15
DeMar DeRozan,SAC,UTA,SAC vs. UTA,PTS,20.5,2026-03-15
Isaiah Collier,UTA,SAC,UTA vs. SAC,PTS,17.5,2026-03-15
Maxime Raynaud,SAC,UTA,SAC vs. UTA,PTS,15.5,2026-03-15
Precious Achiuwa,SAC,UTA,SAC vs. UTA,PTS,14.5,2026-03-15
Nique Clifford,SAC,UTA,SAC vs. UTA,PTS,14.5,2026-03-15
Cody Williams,UTA,SAC,UTA vs. SAC,PTS,11.5,2026-03-15
Shai Gilgeous-Alexander,OKC,MIN,OKC vs. MIN,PRA,44.5,2026-03-15
Anthony Edwards,MIN,OKC,MIN vs. OKC,PRA,36.5,2026-03-15
Chet Holmgren,OKC,MIN,OKC vs. MIN,PRA,27.5,2026-03-15
Julius Randle,MIN,OKC,MIN vs. OKC,PRA,28.5,2026-03-15
Rudy Gobert,MIN,OKC,MIN vs. OKC,PRA,23.5,2026-03-15
Isaiah Hartenstein,OKC,MIN,OKC vs. MIN,PRA,20.5,2026-03-15
Jaden McDaniels,MIN,OKC,MIN vs. OKC,PRA,19.5,2026-03-15
Naz Reid,MIN,OKC,MIN vs. OKC,PRA,19.0,2026-03-15
Donte DiVincenzo,MIN,OKC,MIN vs. OKC,PRA,18.5,2026-03-15
Ajay Mitchell,OKC,MIN,OKC vs. MIN,PRA,19.0,2026-03-15
Ayo Dosunmu,MIN,OKC,MIN vs. OKC,PRA,16.0,2026-03-15
Luguentz Dort,OKC,MIN,OKC vs. MIN,PRA,14.5,2026-03-15
Cason Wallace,OKC,MIN,OKC vs. MIN,PRA,15.5,2026-03-15
Alex Caruso,OKC,MIN,OKC vs. MIN,PRA,9.5,2026-03-15
Giannis Antetokounmpo,MIL,IND,MIL vs. IND,PRA,44.5,2026-03-15
