Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Jalen Johnson,ATL,ORL,ATL vs. ORL,PTS,22.5,2026-03-09
Paolo Banchero,ORL,WAS,ORL vs. WAS,PTS,23.5,2026-03-12
Desmond Bane,ORL,WAS,ORL vs. WAS,PTS,22.5,2026-03-12
Jalen Suggs,ORL,WAS,ORL vs. WAS,PTS,14.5,2026-03-12
Wendell Carter,ORL,WAS,ORL vs. WAS,PTS,10.5,2026-03-12
Alex Sarr,WAS,ORL,WAS vs. ORL,PTS,11.5,2026-03-12
Trae Young,WAS,ORL,WAS vs. ORL,PTS,12.5,2026-03-12
Tre Johnson,WAS,ORL,WAS vs. ORL,PTS,11.5,2026-03-12
Will Riley,WAS,ORL,WAS vs. ORL,PTS,12.5,2026-03-12
Tristan Silva,ORL,WAS,ORL vs. WAS,PTS,10.5,2026-03-12
Bilal Coulibaly,WAS,ORL,WAS vs. ORL,PTS,8.5,2026-03-12
Jevon Carter,ORL,WAS,ORL vs. WAS,PTS,8.5,2026-03-12
Devin Booker,PHX,IND,PHX vs. IND,PTS,27.5,2026-03-12
Jalen Green,PHX,IND,PHX vs. IND,PTS,20.5,2026-03-12
Jarace Walker,IND,PHX,IND vs. PHX,PTS,15.5,2026-03-12
Andrew Nembhard,IND,PHX,IND vs. PHX,PTS,17.5,2026-03-12
Grayson Allen,PHX,IND,PHX vs. IND,PTS,15.5,2026-03-12
Collin Gillespie,PHX,IND,PHX vs. IND,PTS,13.5,2026-03-12
Aaron Nesmith,IND,PHX,IND vs. PHX,PTS,13.5,2026-03-12
Obi Toppin,IND,PHX,IND vs. PHX,PTS,8.5,2026-03-12
Royce O'Neale,PHX,IND,PHX vs. IND,PTS,9.5,2026-03-12
Ivica Zubac,IND,PHX,IND vs. PHX,PTS,9.5,2026-03-12
Oso Ighodaro,PHX,IND,PHX vs. IND,PTS,8.5,2026-03-12
T.J. McConnell,IND,PHX,IND vs. PHX,PTS,7.5,2026-03-12
Cade Cunningham,DET,PHI,DET vs. PHI,PTS,19.5,2026-03-12
VJ Edgecombe,PHI,DET,PHI vs. DET,PTS,19.0,2026-03-12
Jalen Duren,DET,PHI,DET vs. PHI,PTS,18.0,2026-03-12
Quentin Grimes,PHI,DET,PHI vs. DET,PTS,18.5,2026-03-12
Cameron Payne,PHI,DET,PHI vs. DET,PTS,12.5,2026-03-12
Tobias Harris,DET,PHI,DET vs. PHI,PTS,12.5,2026-03-12
Duncan Robinson,DET,PHI,DET vs. PHI,PTS,10.5,2026-03-12
Dominick Barlow,PHI,DET,PHI vs. DET,PTS,10.0,2026-03-12
Isaiah Stewart,DET,PHI,DET vs. PHI,PTS,8.5,2026-03-12
Marcus Sasser,DET,PHI,DET vs. PHI,PTS,8.5,2026-03-12
Ronald Holland,DET,PHI,DET vs. PHI,PTS,7.5,2026-03-12
Adem Bona,PHI,DET,PHI vs. DET,PTS,7.5,2026-03-12
Bam Adebayo,MIA,MIL,MIA vs. MIL,PTS,23.0,2026-03-12
Giannis Antetokounmpo,MIL,MIA,MIL vs. MIA,PTS,19.5,2026-03-12
Tyler Herro,MIA,MIL,MIA vs. MIL,PTS,23.5,2026-03-12
Ryan Rollins,MIL,MIA,MIL vs. MIA,PTS,15.5,2026-03-12
Kevin Porter,MIL,MIA,MIL vs. MIA,PTS,15.5,2026-03-12
Myles Turner,MIL,MIA,MIL vs. MIA,PTS,10.5,2026-03-12
Pelle Larsson,MIA,MIL,MIA vs. MIL,PTS,12.5,2026-03-12
Ousmane Dieng,MIL,MIA,MIL vs. MIA,PTS,9.5,2026-03-12
Davion Mitchell,MIA,MIL,MIA vs. MIL,PTS,9.5,2026-03-12
Jalen Johnson,ATL,BKN,ATL vs. BKN,PTS,23.5,2026-03-12
Nickeil Alexander-Walker,ATL,BKN,ATL vs. BKN,PTS,18.5,2026-03-12
CJ McCollum,ATL,BKN,ATL vs. BKN,PTS,16.5,2026-03-12
Danny Wolf,BKN,ATL,BKN vs. ATL,PTS,13.5,2026-03-12
Noah Clowney,BKN,ATL,BKN vs. ATL,PTS,13.5,2026-03-12
Onyeka Okongwu,ATL,BKN,ATL vs. BKN,PTS,15.5,2026-03-12
Dyson Daniels,ATL,BKN,ATL vs. BKN,PTS,11.5,2026-03-12
Nic Claxton,BKN,ATL,BKN vs. ATL,PTS,11.5,2026-03-12
Drake Powell,BKN,ATL,BKN vs. ATL,PTS,7.5,2026-03-12
Cooper Flagg,DAL,MEM,DAL vs. MEM,PTS,22.5,2026-03-12
GG Jackson,MEM,DAL,MEM vs. DAL,PTS,18.5,2026-03-12
Jaylen Wells,MEM,DAL,MEM vs. DAL,PTS,16.5,2026-03-12
Naji Marshall,DAL,MEM,DAL vs. MEM,PTS,15.5,2026-03-12
Olivier-Maxence Prosper,MEM,DAL,MEM vs. DAL,PTS,15.5,2026-03-12
Cam Spencer,MEM,DAL,MEM vs. DAL,PTS,13.5,2026-03-12
Max Christie,DAL,MEM,DAL vs. MEM,PTS,12.5,2026-03-12
P.J. Washington,DAL,MEM,DAL vs. MEM,PTS,13.5,2026-03-12
Taylor Hendricks,MEM,DAL,MEM vs. DAL,PTS,11.5,2026-03-12
