Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Adem Bona,PHI,ATL,PHI vs. ATL,PTS,6.5,2026-03-07
Trendon Watford,PHI,ATL,PHI vs. ATL,PTS,7.5,2026-03-07
Cade Cunningham,DET,BKN,DET vs. BKN,PTS,27.5,2026-03-07
Michael Porter,BKN,DET,BKN vs. DET,PTS,21.0,2026-03-07
Jalen Duren,DET,BKN,DET vs. BKN,PTS,19.5,2026-03-07
Duncan Robinson,DET,BKN,DET vs. BKN,PTS,10.5,2026-03-07
Noah Clowney,BKN,DET,BKN vs. DET,PTS,11.5,2026-03-07
Tobias Harris,DET,BKN,DET vs. BKN,PTS,12.5,2026-03-07
Nic Claxton,BKN,DET,BKN vs. DET,PTS,9.5,2026-03-07
Day'Ron Sharpe,BKN,DET,BKN vs. DET,PTS,6.5,2026-03-07
Nolan Traore,BKN,DET,BKN vs. DET,PTS,10.5,2026-03-07
Isaiah Stewart,DET,BKN,DET vs. BKN,PTS,8.5,2026-03-07
Ronald Holland,DET,BKN,DET vs. BKN,PTS,8.5,2026-03-07
Terance Mann,BKN,DET,BKN vs. DET,PTS,6.5,2026-03-07
Kawhi Leonard,LAC,MEM,LAC vs. MEM,PTS,27.5,2026-03-07
Bennedict Mathurin,LAC,MEM,LAC vs. MEM,PTS,17.5,2026-03-07
Ty Jerome,MEM,LAC,MEM vs. LAC,PTS,16.5,2026-03-07
Jaylen Wells,MEM,LAC,MEM vs. LAC,PTS,13.5,2026-03-07
Darius Garland,LAC,MEM,LAC vs. MEM,PTS,14.5,2026-03-07
Scotty Pippen,MEM,LAC,MEM vs. LAC,PTS,10.5,2026-03-07
Brook Lopez,LAC,MEM,LAC vs. MEM,PTS,10.5,2026-03-07
Derrick Jones,LAC,MEM,LAC vs. MEM,PTS,12.5,2026-03-07
GG Jackson,MEM,LAC,MEM vs. LAC,PTS,13.5,2026-03-07
Cedric Coward,MEM,LAC,MEM vs. LAC,PTS,10.5,2026-03-07
Cam Spencer,MEM,LAC,MEM vs. LAC,PTS,9.5,2026-03-07
Olivier-Maxence Prosper,MEM,LAC,MEM vs. LAC,PTS,9.5,2026-03-07
Walter Clayton,MEM,LAC,MEM vs. LAC,PTS,8.5,2026-03-07
Kobe Sanders,LAC,MEM,LAC vs. MEM,PTS,6.5,2026-03-07
Kris Dunn,LAC,MEM,LAC vs. MEM,PTS,7.5,2026-03-07
Giannis Antetokounmpo,MIL,UTA,MIL vs. UTA,PTS,26.5,2026-03-07
Keyonte George,UTA,MIL,UTA vs. MIL,PTS,23.0,2026-03-07
Ryan Rollins,MIL,UTA,MIL vs. UTA,PTS,18.0,2026-03-07
Ace Bailey,UTA,MIL,UTA vs. MIL,PTS,16.5,2026-03-07
Brice Sensabaugh,UTA,MIL,UTA vs. MIL,PTS,16.5,2026-03-07
Bobby Portis,MIL,UTA,MIL vs. UTA,PTS,12.5,2026-03-07
Ousmane Dieng,MIL,UTA,MIL vs. UTA,PTS,11.5,2026-03-07
Cam Thomas,MIL,UTA,MIL vs. UTA,PTS,13.5,2026-03-07
Kyle Filipowski,UTA,MIL,UTA vs. MIL,PTS,13.5,2026-03-07
Kyle Kuzma,MIL,UTA,MIL vs. UTA,PTS,10.5,2026-03-07
AJ Green,MIL,UTA,MIL vs. UTA,PTS,9.5,2026-03-07
Myles Turner,MIL,UTA,MIL vs. UTA,PTS,8.5,2026-03-07
Cody Williams,UTA,MIL,UTA vs. MIL,PTS,7.5,2026-03-07
Blake Hinson,UTA,MIL,UTA vs. MIL,PTS,7.5,2026-03-07
Jericho Sims,MIL,UTA,MIL vs. UTA,PTS,3.5,2026-03-07
John Konchar,UTA,MIL,UTA vs. MIL,PTS,5.5,2026-03-07
Shai Gilgeous-Alexander,OKC,GSW,OKC vs. GSW,PTS,24.5,2026-03-07
Brandin Podziemski,GSW,OKC,GSW vs. OKC,PTS,16.5,2026-03-07
Chet Holmgren,OKC,GSW,OKC vs. GSW,PTS,16.5,2026-03-07
De'Anthony Melton,GSW,OKC,GSW vs. OKC,PTS,16.0,2026-03-07
Al Horford,GSW,OKC,GSW vs. OKC,PTS,10.5,2026-03-07
Gui Santos,GSW,OKC,GSW vs. OKC,PTS,12.5,2026-03-07
Jared McCain,OKC,GSW,OKC vs. GSW,PTS,9.5,2026-03-07
Cason Wallace,OKC,GSW,OKC vs. GSW,PTS,10.5,2026-03-07
Isaiah Joe,OKC,GSW,OKC vs. GSW,PTS,11.5,2026-03-07
Draymond Green,GSW,OKC,GSW vs. OKC,PTS,7.5,2026-03-07
Luguentz Dort,OKC,GSW,OKC vs. GSW,PTS,9.0,2026-03-07
Pat Spencer,GSW,OKC,GSW vs. OKC,PTS,7.5,2026-03-07
Jaylin Williams,OKC,GSW,OKC vs. GSW,PTS,8.5,2026-03-07
Anthony Edwards,MIN,ORL,MIN vs. ORL,PRA,38.0,2026-03-07
Paolo Banchero,ORL,MIN,ORL vs. MIN,PRA,37.0,2026-03-07
Julius Randle,MIN,ORL,MIN vs. ORL,PRA,30.0,2026-03-07
Desmond Bane,ORL,MIN,ORL vs. MIN,PRA,28.5,2026-03-07
Rudy Gobert,MIN,ORL,MIN vs. ORL,PRA,24.5,2026-03-07
Jalen Suggs,ORL,MIN,ORL vs. MIN,PRA,23.5,2026-03-07
Jaden McDaniels,MIN,ORL,MIN vs. ORL,PRA,20.5,2026-03-07
Anthony Black,ORL,MIN,ORL vs. MIN,PRA,19.5,2026-03-07
Donte DiVincenzo,MIN,ORL,MIN vs. ORL,PRA,20.5,2026-03-07
Naz Reid,MIN,ORL,MIN vs. ORL,PRA,19.5,2026-03-07
Wendell Carter,ORL,MIN,ORL vs. MIN,PRA,19.0,2026-03-07
Ayo Dosunmu,MIN,ORL,MIN vs. ORL,PRA,16.5,2026-03-07
Moritz Wagner,ORL,MIN,ORL vs. MIN,PRA,13.5,2026-03-07
Tyrese Maxey,PHI,ATL,PHI vs. ATL,PRA,42.5,2026-03-07
Jalen Johnson,ATL,PHI,ATL vs. PHI,PRA,40.5,2026-03-07
CJ McCollum,ATL,PHI,ATL vs. PHI,PRA,24.5,2026-03-07
Nickeil Alexander-Walker,ATL,PHI,ATL vs. PHI,PRA,24.5,2026-03-07
Onyeka Okongwu,ATL,PHI,ATL vs. PHI,PRA,26.5,2026-03-07
Kelly Oubre,PHI,ATL,PHI vs. ATL,PRA,23.5,2026-03-07
Dyson Daniels,ATL,PHI,ATL vs. PHI,PRA,23.5,2026-03-07
Quentin Grimes,PHI,ATL,PHI vs. ATL,PRA,21.5,2026-03-07
Adem Bona,PHI,ATL,PHI vs. ATL,PRA,14.5,2026-03-07
Trendon Watford,PHI,ATL,PHI vs. ATL,PRA,13.5,2026-03-07
Jock Landale,ATL,PHI,ATL vs. PHI,PRA,13.5,2026-03-07
Dominick Barlow,PHI,ATL,PHI vs. ATL,PRA,14.5,2026-03-07
Corey Kispert,ATL,PHI,ATL vs. PHI,PRA,11.5,2026-03-07
Zaccharie Risacher,ATL,PHI,ATL vs. PHI,PRA,12.5,2026-03-07
Cade Cunningham,DET,BKN,DET vs. BKN,PRA,43.5,2026-03-07
Jalen Duren,DET,BKN,DET vs. BKN,PRA,31.5,2026-03-07
Michael Porter,BKN,DET,BKN vs. DET,PRA,30.5,2026-03-07
Nic Claxton,BKN,DET,BKN vs. DET,PRA,20.5,2026-03-07
Tobias Harris,DET,BKN,DET vs. BKN,PRA,19.5,2026-03-07
Day'Ron Sharpe,BKN,DET,BKN vs. DET,PRA,16.5,2026-03-07
Noah Clowney,BKN,DET,BKN vs. DET,PRA,16.5,2026-03-07
Nolan Traore,BKN,DET,BKN vs. DET,PRA,16.5,2026-03-07
Duncan Robinson,DET,BKN,DET vs. BKN,PRA,16.5,2026-03-07
Terance Mann,BKN,DET,BKN vs. DET,PRA,12.5,2026-03-07
Kawhi Leonard,LAC,MEM,LAC vs. MEM,PRA,38.5,2026-03-07
Ty Jerome,MEM,LAC,MEM vs. LAC,PRA,23.5,2026-03-07
Darius Garland,LAC,MEM,LAC vs. MEM,PRA,21.5,2026-03-07
Scotty Pippen,MEM,LAC,MEM vs. LAC,PRA,18.5,2026-03-07
Brook Lopez,LAC,MEM,LAC vs. MEM,PRA,18.5,2026-03-07
GG Jackson,MEM,LAC,MEM vs. LAC,PRA,20.5,2026-03-07
Cedric Coward,MEM,LAC,MEM vs. LAC,PRA,17.5,2026-03-07
Derrick Jones,LAC,MEM,LAC vs. MEM,PRA,17.5,2026-03-07
Jaylen Wells,MEM,LAC,MEM vs. LAC,PRA,17.5,2026-03-07
Kris Dunn,LAC,MEM,LAC vs. MEM,PRA,17.5,2026-03-07
Cam Spencer,MEM,LAC,MEM vs. LAC,PRA,17.5,2026-03-07
Olivier-Maxence Prosper,MEM,LAC,MEM vs. LAC,PRA,16.5,2026-03-07
Walter Clayton,MEM,LAC,MEM vs. LAC,PRA,14.5,2026-03-07
Kobe Sanders,LAC,MEM,LAC vs. MEM,PRA,13.5,2026-03-07
Giannis Antetokounmpo,MIL,UTA,MIL vs. UTA,PRA,42.5,2026-03-07
Keyonte George,UTA,MIL,UTA vs. MIL,PRA,32.0,2026-03-07
Ryan Rollins,MIL,UTA,MIL vs. UTA,PRA,29.5,2026-03-07
Kyle Filipowski,UTA,MIL,UTA vs. MIL,PRA,25.5,2026-03-07
Ace Bailey,UTA,MIL,UTA vs. MIL,PRA,23.5,2026-03-07
Brice Sensabaugh,UTA,MIL,UTA vs. MIL,PRA,21.5,2026-03-07
Bobby Portis,MIL,UTA,MIL vs. UTA,PRA,20.5,2026-03-07
Ousmane Dieng,MIL,UTA,MIL vs. UTA,PRA,18.5,2026-03-07
Kyle Kuzma,MIL,UTA,MIL vs. UTA,PRA,16.5,2026-03-07
Myles Turner,MIL,UTA,MIL vs. UTA,PRA,14.5,2026-03-07
Cody Williams,UTA,MIL,UTA vs. MIL,PRA,13.5,2026-03-07
John Konchar,UTA,MIL,UTA vs. MIL,PRA,13.5,2026-03-07
Jericho Sims,MIL,UTA,MIL vs. UTA,PRA,13.5,2026-03-07
Blake Hinson,UTA,MIL,UTA vs. MIL,PRA,12.5,2026-03-07
AJ Green,MIL,UTA,MIL vs. UTA,PRA,14.5,2026-03-07
Cam Thomas,MIL,UTA,MIL vs. UTA,PRA,17.5,2026-03-07
Shai Gilgeous-Alexander,OKC,GSW,OKC vs. GSW,PRA,43.5,2026-03-07
Chet Holmgren,OKC,GSW,OKC vs. GSW,PRA,29.5,2026-03-07
Brandin Podziemski,GSW,OKC,GSW vs. OKC,PRA,27.0,2026-03-07
De'Anthony Melton,GSW,OKC,GSW vs. OKC,PRA,22.5,2026-03-07
Draymond Green,GSW,OKC,GSW vs. OKC,PRA,20.5,2026-03-07
Gui Santos,GSW,OKC,GSW vs. OKC,PRA,21.5,2026-03-07
Jaylin Williams,OKC,GSW,OKC vs. GSW,PRA,20.5,2026-03-07
Cason Wallace,OKC,GSW,OKC vs. GSW,PRA,17.5,2026-03-07
Pat Spencer,GSW,OKC,GSW vs. OKC,PRA,15.5,2026-03-07
Al Horford,GSW,OKC,GSW vs. OKC,PRA,19.5,2026-03-07
Isaiah Joe,OKC,GSW,OKC vs. GSW,PRA,16.5,2026-03-07
Luguentz Dort,OKC,GSW,OKC vs. GSW,PRA,15.5,2026-03-07
Rudy Gobert,MIN,ORL,MIN vs. ORL,REB,9.5,2026-03-07
Paolo Banchero,ORL,MIN,ORL vs. MIN,REB,7.5,2026-03-07
Wendell Carter,ORL,MIN,ORL vs. MIN,REB,7.5,2026-03-07
Julius Randle,MIN,ORL,MIN vs. ORL,REB,6.5,2026-03-07
Naz Reid,MIN,ORL,MIN vs. ORL,REB,5.5,2026-03-07
Anthony Edwards,MIN,ORL,MIN vs. ORL,REB,4.5,2026-03-07
Jaden McDaniels,MIN,ORL,MIN vs. ORL,REB,3.5,2026-03-07
Desmond Bane,ORL,MIN,ORL vs. MIN,REB,3.5,2026-03-07
Donte DiVincenzo,MIN,ORL,MIN vs. ORL,REB,2.5,2026-03-07
Tristan Silva,ORL,MIN,ORL vs. MIN,REB,3.5,2026-03-07
Anthony Black,ORL,MIN,ORL vs. MIN,REB,2.5,2026-03-07
Jalen Suggs,ORL,MIN,ORL vs. MIN,REB,2.5,2026-03-07
Moritz Wagner,ORL,MIN,ORL vs. MIN,REB,2.5,2026-03-07
Ayo Dosunmu,MIN,ORL,MIN vs. ORL,REB,1.5,2026-03-07
Jalen Johnson,ATL,PHI,ATL vs. PHI,REB,10.5,2026-03-07
Onyeka Okongwu,ATL,PHI,ATL vs. PHI,REB,7.5,2026-03-07
Adem Bona,PHI,ATL,PHI vs. ATL,REB,5.5,2026-03-07
Dyson Daniels,ATL,PHI,ATL vs. PHI,REB,6.0,2026-03-07
Dominick Barlow,PHI,ATL,PHI vs. ATL,REB,4.5,2026-03-07
Kelly Oubre,PHI,ATL,PHI vs. ATL,REB,4.5,2026-03-07
Jock Landale,ATL,PHI,ATL vs. PHI,REB,4.5,2026-03-07
Quentin Grimes,PHI,ATL,PHI vs. ATL,REB,2.5,2026-03-07
Tyrese Maxey,PHI,ATL,PHI vs. ATL,REB,3.5,2026-03-07
Trendon Watford,PHI,ATL,PHI vs. ATL,REB,3.5,2026-03-07
CJ McCollum,ATL,PHI,ATL vs. PHI,REB,2.5,2026-03-07
Nickeil Alexander-Walker,ATL,PHI,ATL vs. PHI,REB,2.5,2026-03-07
Zaccharie Risacher,ATL,PHI,ATL vs. PHI,REB,2.5,2026-03-07
Corey Kispert,ATL,PHI,ATL vs. PHI,REB,1.5,2026-03-07
Jalen Duren,DET,BKN,DET vs. BKN,REB,10.5,2026-03-07
Day'Ron Sharpe,BKN,DET,BKN vs. DET,REB,6.5,2026-03-07
Nic Claxton,BKN,DET,BKN vs. DET,REB,6.5,2026-03-07
Isaiah Stewart,DET,BKN,DET vs. BKN,REB,4.5,2026-03-07
Michael Porter,BKN,DET,BKN vs. DET,REB,5.5,2026-03-07
Noah Clowney,BKN,DET,BKN vs. DET,REB,2.5,2026-03-07
Tobias Harris,DET,BKN,DET vs. BKN,REB,3.5,2026-03-07
Cade Cunningham,DET,BKN,DET vs. BKN,REB,4.5,2026-03-07
Ronald Holland,DET,BKN,DET vs. BKN,REB,3.5,2026-03-07
Terance Mann,BKN,DET,BKN vs. DET,REB,2.5,2026-03-07
Duncan Robinson,DET,BKN,DET vs. BKN,REB,2.5,2026-03-07
Nolan Traore,BKN,DET,BKN vs. DET,REB,1.5,2026-03-07
Kawhi Leonard,LAC,MEM,LAC vs. MEM,REB,7.5,2026-03-07
Bennedict Mathurin,LAC,MEM,LAC vs. MEM,REB,5.5,2026-03-07
Brook Lopez,LAC,MEM,LAC vs. MEM,REB,4.5,2026-03-07
Cedric Coward,MEM,LAC,MEM vs. LAC,REB,4.5,2026-03-07
GG Jackson,MEM,LAC,MEM vs. LAC,REB,5.5,2026-03-07
Olivier-Maxence Prosper,MEM,LAC,MEM vs. LAC,REB,3.5,2026-03-07
Kris Dunn,LAC,MEM,LAC vs. MEM,REB,4.5,2026-03-07
Derrick Jones,LAC,MEM,LAC vs. MEM,REB,2.5,2026-03-07
Kobe Sanders,LAC,MEM,LAC vs. MEM,REB,2.5,2026-03-07
Cam Spencer,MEM,LAC,MEM vs. LAC,REB,2.5,2026-03-07
Jaylen Wells,MEM,LAC,MEM vs. LAC,REB,2.5,2026-03-07
Ty Jerome,MEM,LAC,MEM vs. LAC,REB,2.5,2026-03-07
Scotty Pippen,MEM,LAC,MEM vs. LAC,REB,2.5,2026-03-07
Walter Clayton,MEM,LAC,MEM vs. LAC,REB,1.5,2026-03-07
Darius Garland,LAC,MEM,LAC vs. MEM,REB,1.5,2026-03-07
Giannis Antetokounmpo,MIL,UTA,MIL vs. UTA,REB,9.5,2026-03-07
Kyle Filipowski,UTA,MIL,UTA vs. MIL,REB,8.5,2026-03-07
Jericho Sims,MIL,UTA,MIL vs. UTA,REB,6.5,2026-03-07
Bobby Portis,MIL,UTA,MIL vs. UTA,REB,5.5,2026-03-07
Myles Turner,MIL,UTA,MIL vs. UTA,REB,3.5,2026-03-07
Ousmane Dieng,MIL,UTA,MIL vs. UTA,REB,3.5,2026-03-07
Ryan Rollins,MIL,UTA,MIL vs. UTA,REB,4.5,2026-03-07
Ace Bailey,UTA,MIL,UTA vs. MIL,REB,4.5,2026-03-07
John Konchar,UTA,MIL,UTA vs. MIL,REB,4.5,2026-03-07
Cody Williams,UTA,MIL,UTA vs. MIL,REB,2.5,2026-03-07
Kyle Kuzma,MIL,UTA,MIL vs. UTA,REB,3.5,2026-03-07
Brice Sensabaugh,UTA,MIL,UTA vs. MIL,REB,2.5,2026-03-07
Keyonte George,UTA,MIL,UTA vs. MIL,REB,2.5,2026-03-07
Blake Hinson,UTA,MIL,UTA vs. MIL,REB,2.5,2026-03-07
AJ Green,MIL,UTA,MIL vs. UTA,REB,1.5,2026-03-07
Cam Thomas,MIL,UTA,MIL vs. UTA,REB,3.5,2026-03-07
Chet Holmgren,OKC,GSW,OKC vs. GSW,REB,10.5,2026-03-07
Brandin Podziemski,GSW,OKC,GSW vs. OKC,REB,6.5,2026-03-07
Jaylin Williams,OKC,GSW,OKC vs. GSW,REB,7.5,2026-03-07
Al Horford,GSW,OKC,GSW vs. OKC,REB,6.0,2026-03-07
Draymond Green,GSW,OKC,GSW vs. OKC,REB,5.5,2026-03-07
Gui Santos,GSW,OKC,GSW vs. OKC,REB,4.5,2026-03-07
Luguentz Dort,OKC,GSW,OKC vs. GSW,REB,4.5,2026-03-07
Shai Gilgeous-Alexander,OKC,GSW,OKC vs. GSW,REB,4.5,2026-03-07
Cason Wallace,OKC,GSW,OKC vs. GSW,REB,3.5,2026-03-07
Isaiah Joe,OKC,GSW,OKC vs. GSW,REB,2.5,2026-03-07
De'Anthony Melton,GSW,OKC,GSW vs. OKC,REB,2.5,2026-03-07
Pat Spencer,GSW,OKC,GSW vs. OKC,REB,2.5,2026-03-07
Jared McCain,OKC,GSW,OKC vs. GSW,REB,1.5,2026-03-07
Paolo Banchero,ORL,MIN,ORL vs. MIN,RA,13.5,2026-03-07
Rudy Gobert,MIN,ORL,MIN vs. ORL,RA,13.5,2026-03-07
Julius Randle,MIN,ORL,MIN vs. ORL,RA,11.5,2026-03-07
Wendell Carter,ORL,MIN,ORL vs. MIN,RA,9.5,2026-03-07
Anthony Edwards,MIN,ORL,MIN vs. ORL,RA,9.0,2026-03-07
Jalen Suggs,ORL,MIN,ORL vs. MIN,RA,9.0,2026-03-07
Desmond Bane,ORL,MIN,ORL vs. MIN,RA,7.5,2026-03-07
Donte DiVincenzo,MIN,ORL,MIN vs. ORL,RA,7.5,2026-03-07
Jaden McDaniels,MIN,ORL,MIN vs. ORL,RA,6.5,2026-03-07
Naz Reid,MIN,ORL,MIN vs. ORL,RA,6.5,2026-03-07
Anthony Black,ORL,MIN,ORL vs. MIN,RA,6.5,2026-03-07
Ayo Dosunmu,MIN,ORL,MIN vs. ORL,RA,5.5,2026-03-07
Moritz Wagner,ORL,MIN,ORL vs. MIN,RA,3.5,2026-03-07
Jalen Johnson,ATL,PHI,ATL vs. PHI,RA,18.5,2026-03-07
Dyson Daniels,ATL,PHI,ATL vs. PHI,RA,12.5,2026-03-07
Onyeka Okongwu,ATL,PHI,ATL vs. PHI,RA,10.5,2026-03-07
Tyrese Maxey,PHI,ATL,PHI vs. ATL,RA,10.5,2026-03-07
Kelly Oubre,PHI,ATL,PHI vs. ATL,RA,6.5,2026-03-07
Quentin Grimes,PHI,ATL,PHI vs. ATL,RA,6.5,2026-03-07
Adem Bona,PHI,ATL,PHI vs. ATL,RA,6.5,2026-03-07
CJ McCollum,ATL,PHI,ATL vs. PHI,RA,6.5,2026-03-07
Nickeil Alexander-Walker,ATL,PHI,ATL vs. PHI,RA,6.5,2026-03-07
Trendon Watford,PHI,ATL,PHI vs. ATL,RA,6.5,2026-03-07
Dominick Barlow,PHI,ATL,PHI vs. ATL,RA,6.0,2026-03-07
Jock Landale,ATL,PHI,ATL vs. PHI,RA,4.5,2026-03-07
Zaccharie Risacher,ATL,PHI,ATL vs. PHI,RA,4.5,2026-03-07
Corey Kispert,ATL,PHI,ATL vs. PHI,RA,3.5,2026-03-07
Cade Cunningham,DET,BKN,DET vs. BKN,RA,15.5,2026-03-07
Jalen Duren,DET,BKN,DET vs. BKN,RA,10.5,2026-03-07
Nic Claxton,BKN,DET,BKN vs. DET,RA,8.5,2026-03-07
Day'Ron Sharpe,BKN,DET,BKN vs. DET,RA,8.5,2026-03-07
Michael Porter,BKN,DET,BKN vs. DET,RA,8.0,2026-03-07
Nolan Traore,BKN,DET,BKN vs. DET,RA,5.5,2026-03-07
Tobias Harris,DET,BKN,DET vs. BKN,RA,6.5,2026-03-07
Noah Clowney,BKN,DET,BKN vs. DET,RA,5.5,2026-03-07
Terance Mann,BKN,DET,BKN vs. DET,RA,5.5,2026-03-07
Duncan Robinson,DET,BKN,DET vs. BKN,RA,4.5,2026-03-07
Kawhi Leonard,LAC,MEM,LAC vs. MEM,RA,11.0,2026-03-07
Kris Dunn,LAC,MEM,LAC vs. MEM,RA,9.5,2026-03-07
Darius Garland,LAC,MEM,LAC vs. MEM,RA,7.5,2026-03-07
Scotty Pippen,MEM,LAC,MEM vs. LAC,RA,7.5,2026-03-07
Brook Lopez,LAC,MEM,LAC vs. MEM,RA,6.5,2026-03-07
Cedric Coward,MEM,LAC,MEM vs. LAC,RA,7.5,2026-03-07
Ty Jerome,MEM,LAC,MEM vs. LAC,RA,7.5,2026-03-07
Walter Clayton,MEM,LAC,MEM vs. LAC,RA,7.5,2026-03-07
Cam Spencer,MEM,LAC,MEM vs. LAC,RA,7.5,2026-03-07
GG Jackson,MEM,LAC,MEM vs. LAC,RA,6.5,2026-03-07
Olivier-Maxence Prosper,MEM,LAC,MEM vs. LAC,RA,6.5,2026-03-07
Kobe Sanders,LAC,MEM,LAC vs. MEM,RA,5.5,2026-03-07
Derrick Jones,LAC,MEM,LAC vs. MEM,RA,4.5,2026-03-07
Jaylen Wells,MEM,LAC,MEM vs. LAC,RA,3.5,2026-03-07
Giannis Antetokounmpo,MIL,UTA,MIL vs. UTA,RA,15.5,2026-03-07
Kyle Filipowski,UTA,MIL,UTA vs. MIL,RA,11.5,2026-03-07
Ryan Rollins,MIL,UTA,MIL vs. UTA,RA,10.5,2026-03-07
Jericho Sims,MIL,UTA,MIL vs. UTA,RA,8.5,2026-03-07
Keyonte George,UTA,MIL,UTA vs. MIL,RA,8.5,2026-03-07
Bobby Portis,MIL,UTA,MIL vs. UTA,RA,7.5,2026-03-07
John Konchar,UTA,MIL,UTA vs. MIL,RA,6.5,2026-03-07
Ousmane Dieng,MIL,UTA,MIL vs. UTA,RA,6.5,2026-03-07
Ace Bailey,UTA,MIL,UTA vs. MIL,RA,6.5,2026-03-07
Kyle Kuzma,MIL,UTA,MIL vs. UTA,RA,6.5,2026-03-07
Brice Sensabaugh,UTA,MIL,UTA vs. MIL,RA,4.5,2026-03-07
Cody Williams,UTA,MIL,UTA vs. MIL,RA,5.5,2026-03-07
Myles Turner,MIL,UTA,MIL vs. UTA,RA,4.5,2026-03-07
Blake Hinson,UTA,MIL,UTA vs. MIL,RA,4.5,2026-03-07
AJ Green,MIL,UTA,MIL vs. UTA,RA,3.5,2026-03-07
Chet Holmgren,OKC,GSW,OKC vs. GSW,RA,12.0,2026-03-07
Draymond Green,GSW,OKC,GSW vs. OKC,RA,11.5,2026-03-07
Shai Gilgeous-Alexander,OKC,GSW,OKC vs. GSW,RA,11.5,2026-03-07
Jaylin Williams,OKC,GSW,OKC vs. GSW,RA,11.5,2026-03-07
Brandin Podziemski,GSW,OKC,GSW vs. OKC,RA,9.5,2026-03-07
Al Horford,GSW,OKC,GSW vs. OKC,RA,7.5,2026-03-07
Gui Santos,GSW,OKC,GSW vs. OKC,RA,8.5,2026-03-07
Cason Wallace,OKC,GSW,OKC vs. GSW,RA,7.5,2026-03-07
De'Anthony Melton,GSW,OKC,GSW vs. OKC,RA,5.5,2026-03-07
Isaiah Joe,OKC,GSW,OKC vs. GSW,RA,4.5,2026-03-07
Luguentz Dort,OKC,GSW,OKC vs. GSW,RA,5.5,2026-03-07
Anthony Edwards,MIN,ORL,MIN vs. ORL,PA,33.5,2026-03-07
Paolo Banchero,ORL,MIN,ORL vs. MIN,PA,28.5,2026-03-07
Desmond Bane,ORL,MIN,ORL vs. MIN,PA,24.5,2026-03-07
Julius Randle,MIN,ORL,MIN vs. ORL,PA,23.5,2026-03-07
Jalen Suggs,ORL,MIN,ORL vs. MIN,PA,19.5,2026-03-07
Anthony Black,ORL,MIN,ORL vs. MIN,PA,16.5,2026-03-07
Donte DiVincenzo,MIN,ORL,MIN vs. ORL,PA,15.5,2026-03-07
Jaden McDaniels,MIN,ORL,MIN vs. ORL,PA,16.5,2026-03-07
Ayo Dosunmu,MIN,ORL,MIN vs. ORL,PA,14.5,2026-03-07
Naz Reid,MIN,ORL,MIN vs. ORL,PA,13.5,2026-03-07
Rudy Gobert,MIN,ORL,MIN vs. ORL,PA,9.5,2026-03-07
Wendell Carter,ORL,MIN,ORL vs. MIN,PA,9.5,2026-03-07
Moritz Wagner,ORL,MIN,ORL vs. MIN,PA,9.5,2026-03-07
Tyrese Maxey,PHI,ATL,PHI vs. ATL,PA,39.5,2026-03-07
