Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Shai Gilgeous-Alexander,OKC,WAS,OKC vs. WAS,PTS,27.5,2026-03-21
Ajay Mitchell,OKC,WAS,OKC vs. WAS,PTS,13.5,2026-03-21
Alex Sarr,WAS,OKC,WAS vs. OKC,PTS,12.5,2026-03-21
Bilal Coulibaly,WAS,OKC,WAS vs. OKC,PTS,11.5,2026-03-21
Bub Carrington,WAS,OKC,WAS vs. OKC,PTS,10.5,2026-03-21
Chet Holmgren,OKC,WAS,OKC vs. WAS,PTS,14.5,2026-03-21
Will Riley,WAS,OKC,WAS vs. OKC,PTS,15.5,2026-03-21
Jared McCain,OKC,WAS,OKC vs. WAS,PTS,10.5,2026-03-21
Tre Johnson,WAS,OKC,WAS vs. OKC,PTS,11.5,2026-03-21
Isaiah Hartenstein,OKC,WAS,OKC vs. WAS,PTS,7.5,2026-03-21
Cason Wallace,OKC,WAS,OKC vs. WAS,PTS,8.5,2026-03-21
Luguentz Dort,OKC,WAS,OKC vs. WAS,PTS,6.5,2026-03-21
Alex Caruso,OKC,WAS,OKC vs. WAS,PTS,5.5,2026-03-21
Brandon Miller,CHA,MEM,CHA vs. MEM,PTS,19.5,2026-03-21
LaMelo Ball,CHA,MEM,CHA vs. MEM,PTS,19.5,2026-03-21
Coby White,CHA,MEM,CHA vs. MEM,PTS,14.5,2026-03-21
GG Jackson,MEM,CHA,MEM vs. CHA,PTS,14.5,2026-03-21
Kon Knueppel,CHA,MEM,CHA vs. MEM,PTS,18.5,2026-03-21
Cedric Coward,MEM,CHA,MEM vs. CHA,PTS,12.5,2026-03-21
Jaylen Wells,MEM,CHA,MEM vs. CHA,PTS,9.5,2026-03-21
Miles Bridges,CHA,MEM,CHA vs. MEM,PTS,15.5,2026-03-21
Olivier-Maxence Prosper,MEM,CHA,MEM vs. CHA,PTS,11.5,2026-03-21
Moussa Diabate,CHA,MEM,CHA vs. MEM,PTS,7.5,2026-03-21
Ryan Kalkbrenner,CHA,MEM,CHA vs. MEM,PTS,4.5,2026-03-21
Donovan Mitchell,CLE,NOP,CLE vs. NOP,PTS,26.5,2026-03-21
Evan Mobley,CLE,NOP,CLE vs. NOP,PTS,19.5,2026-03-21
James Harden,CLE,NOP,CLE vs. NOP,PTS,20.5,2026-03-21
Trey Murphy,NOP,CLE,NOP vs. CLE,PTS,20.5,2026-03-21
Zion Williamson,NOP,CLE,NOP vs. CLE,PTS,19.5,2026-03-21
Dejounte Murray,NOP,CLE,NOP vs. CLE,PTS,16.5,2026-03-21
Saddiq Bey,NOP,CLE,NOP vs. CLE,PTS,16.5,2026-03-21
Jeremiah Fears,NOP,CLE,NOP vs. CLE,PTS,9.5,2026-03-21
Herbert Jones,NOP,CLE,NOP vs. CLE,PTS,8.5,2026-03-21
Sam Merrill,CLE,NOP,CLE vs. NOP,PTS,10.5,2026-03-21
Dean Wade,CLE,NOP,CLE vs. NOP,PTS,4.5,2026-03-21
Luka Doncic,LAL,ORL,LAL vs. ORL,PTS,32.5,2026-03-21
LeBron James,LAL,ORL,LAL vs. ORL,PTS,14.5,2026-03-21
Paolo Banchero,ORL,LAL,ORL vs. LAL,PTS,23.5,2026-03-21
Austin Reaves,LAL,ORL,LAL vs. ORL,PTS,20.5,2026-03-21
Desmond Bane,ORL,LAL,ORL vs. LAL,PTS,20.5,2026-03-21
Jalen Suggs,ORL,LAL,ORL vs. LAL,PTS,15.5,2026-03-21
Tristan Silva,ORL,LAL,ORL vs. LAL,PTS,11.5,2026-03-21
Deandre Ayton,LAL,ORL,LAL vs. ORL,PTS,10.5,2026-03-21
Wendell Carter,ORL,LAL,ORL vs. LAL,PTS,11.5,2026-03-21
Jevon Carter,ORL,LAL,ORL vs. LAL,PTS,7.5,2026-03-21
Marcus Smart,LAL,ORL,LAL vs. ORL,PTS,9.5,2026-03-21
Rui Hachimura,LAL,ORL,LAL vs. ORL,PTS,7.5,2026-03-21
Jalen Johnson,ATL,GSW,ATL vs. GSW,PTS,22.5,2026-03-21
De'Anthony Melton,GSW,ATL,GSW vs. ATL,PTS,16.5,2026-03-21
CJ McCollum,ATL,GSW,ATL vs. GSW,PTS,14.5,2026-03-21
Nickeil Alexander-Walker,ATL,GSW,ATL vs. GSW,PTS,18.5,2026-03-21
Brandin Podziemski,GSW,ATL,GSW vs. ATL,PTS,14.5,2026-03-21
Gary Payton,GSW,ATL,GSW vs. ATL,PTS,9.5,2026-03-21
Gui Santos,GSW,ATL,GSW vs. ATL,PTS,13.5,2026-03-21
Jonathan Kuminga,ATL,GSW,ATL vs. GSW,PTS,10.5,2026-03-21
Onyeka Okongwu,ATL,GSW,ATL vs. GSW,PTS,14.5,2026-03-21
Dyson Daniels,ATL,GSW,ATL vs. GSW,PTS,11.5,2026-03-21
Draymond Green,GSW,ATL,GSW vs. ATL,PTS,14.5,2026-03-21
Will Richard,GSW,ATL,GSW vs. ATL,PTS,7.5,2026-03-21
Victor Wembanyama,SAS,IND,SAS vs. IND,PTS,25.5,2026-03-21
Pascal Siakam,IND,SAS,IND vs. SAS,PTS,19.5,2026-03-21
Stephon Castle,SAS,IND,SAS vs. IND,PTS,16.5,2026-03-21
De'Aaron Fox,SAS,IND,SAS vs. IND,PTS,17.5,2026-03-21
Aaron Nesmith,IND,SAS,IND vs. SAS,PTS,14.5,2026-03-21
Andrew Nembhard,IND,SAS,IND vs. SAS,PTS,14.5,2026-03-21
Jarace Walker,IND,SAS,IND vs. SAS,PTS,14.5,2026-03-21
Devin Vassell,SAS,IND,SAS vs. IND,PTS,13.5,2026-03-21
Julian Champagnie,SAS,IND,SAS vs. IND,PTS,9.5,2026-03-21
Alperen Sengun,HOU,MIA,HOU vs. MIA,PTS,18.5,2026-03-21
Kevin Durant,HOU,MIA,HOU vs. MIA,PTS,26.5,2026-03-21
Amen Thompson,HOU,MIA,HOU vs. MIA,PTS,17.5,2026-03-21
Bam Adebayo,MIA,HOU,MIA vs. HOU,PTS,20.5,2026-03-21
Norman Powell,MIA,HOU,MIA vs. HOU,PTS,20.5,2026-03-21
Tyler Herro,MIA,HOU,MIA vs. HOU,PTS,20.5,2026-03-21
Reed Sheppard,HOU,MIA,HOU vs. MIA,PTS,15.5,2026-03-21
Jabari Smith,HOU,MIA,HOU vs. MIA,PTS,15.5,2026-03-21
Pelle Larsson,MIA,HOU,MIA vs. HOU,PTS,10.5,2026-03-21
Tari Eason,HOU,MIA,HOU vs. MIA,PTS,10.5,2026-03-21
Kel'el Ware,MIA,HOU,MIA vs. HOU,PTS,11.5,2026-03-21
Davion Mitchell,MIA,HOU,MIA vs. HOU,PTS,8.5,2026-03-21
Kawhi Leonard,LAC,DAL,LAC vs. DAL,PTS,24.5,2026-03-21
Darius Garland,LAC,DAL,LAC vs. DAL,PTS,20.5,2026-03-21
Cooper Flagg,DAL,LAC,DAL vs. LAC,PTS,21.5,2026-03-21
John Collins,LAC,DAL,LAC vs. DAL,PTS,14.5,2026-03-21
Naji Marshall,DAL,LAC,DAL vs. LAC,PTS,15.5,2026-03-21
P.J. Washington,DAL,LAC,DAL vs. LAC,PTS,13.5,2026-03-21
Derrick Jones,LAC,DAL,LAC vs. DAL,PTS,12.5,2026-03-21
Brook Lopez,LAC,DAL,LAC vs. DAL,PTS,10.5,2026-03-21
Klay Thompson,DAL,LAC,DAL vs. LAC,PTS,10.5,2026-03-21
Max Christie,DAL,LAC,DAL vs. LAC,PTS,12.5,2026-03-21
Ryan Nembhard,DAL,LAC,DAL vs. LAC,PTS,7.5,2026-03-21
Daniel Gafford,DAL,LAC,DAL vs. LAC,PTS,9.5,2026-03-21
VJ Edgecombe,PHI,UTA,PHI vs. UTA,PTS,21.5,2026-03-21
Quentin Grimes,PHI,UTA,PHI vs. UTA,PTS,21.5,2026-03-21
Ace Bailey,UTA,PHI,UTA vs. PHI,PTS,19.5,2026-03-21
Cody Williams,UTA,PHI,UTA vs. PHI,PTS,15.5,2026-03-21
Elijah Harkless,UTA,PHI,UTA vs. PHI,PTS,14.5,2026-03-21
Kyle Filipowski,UTA,PHI,UTA vs. PHI,PTS,14.5,2026-03-21
Justin Edwards,PHI,UTA,PHI vs. UTA,PTS,12.5,2026-03-21
Dominick Barlow,PHI,UTA,PHI vs. UTA,PTS,11.5,2026-03-21
Andre Drummond,PHI,UTA,PHI vs. UTA,PTS,9.5,2026-03-21
Adem Bona,PHI,UTA,PHI vs. UTA,PTS,4.5,2026-03-21
Devin Booker,PHX,MIL,PHX vs. MIL,PTS,27.5,2026-03-21
Jalen Green,PHX,MIL,PHX vs. MIL,PTS,22.5,2026-03-21
Bobby Portis,MIL,PHX,MIL vs. PHX,PTS,15.5,2026-03-21
Kevin Porter,MIL,PHX,MIL vs. PHX,PTS,17.5,2026-03-21
Ryan Rollins,MIL,PHX,MIL vs. PHX,PTS,14.5,2026-03-21
Collin Gillespie,PHX,MIL,PHX vs. MIL,PTS,12.5,2026-03-21
Grayson Allen,PHX,MIL,PHX vs. MIL,PTS,13.5,2026-03-21
Kyle Kuzma,MIL,PHX,MIL vs. PHX,PTS,11.5,2026-03-21
Oso Ighodaro,PHX,MIL,PHX vs. MIL,PTS,9.5,2026-03-21
Ousmane Dieng,MIL,PHX,MIL vs. PHX,PTS,9.5,2026-03-21
Jordan Goodwin,PHX,MIL,PHX vs. MIL,PTS,10.5,2026-03-21
Myles Turner,MIL,PHX,MIL vs. PHX,PTS,7.5,2026-03-21
Shai Gilgeous-Alexander,OKC,WAS,OKC vs. WAS,PRA,38.5,2026-03-21
Chet Holmgren,OKC,WAS,OKC vs. WAS,PRA,24.5,2026-03-21
Alex Sarr,WAS,OKC,WAS vs. OKC,PRA,19.5,2026-03-21
Bub Carrington,WAS,OKC,WAS vs. OKC,PRA,20.5,2026-03-21
Will Riley,WAS,OKC,WAS vs. OKC,PRA,22.5,2026-03-21
Ajay Mitchell,OKC,WAS,OKC vs. WAS,PRA,20.5,2026-03-21
Isaiah Hartenstein,OKC,WAS,OKC vs. WAS,PRA,18.5,2026-03-21
Bilal Coulibaly,WAS,OKC,WAS vs. OKC,PRA,19.5,2026-03-21
Tre Johnson,WAS,OKC,WAS vs. OKC,PRA,16.5,2026-03-21
Cason Wallace,OKC,WAS,OKC vs. WAS,PRA,14.5,2026-03-21
Jared McCain,OKC,WAS,OKC vs. WAS,PRA,11.5,2026-03-21
Luguentz Dort,OKC,WAS,OKC vs. WAS,PRA,11.5,2026-03-21
Alex Caruso,OKC,WAS,OKC vs. WAS,PRA,10.5,2026-03-21
Brandon Miller,CHA,MEM,CHA vs. MEM,PRA,29.5,2026-03-21
Kon Knueppel,CHA,MEM,CHA vs. MEM,PRA,27.5,2026-03-21
Miles Bridges,CHA,MEM,CHA vs. MEM,PRA,23.5,2026-03-21
Coby White,CHA,MEM,CHA vs. MEM,PRA,20.5,2026-03-21
Cedric Coward,MEM,CHA,MEM vs. CHA,PRA,19.5,2026-03-21
Moussa Diabate,CHA,MEM,CHA vs. MEM,PRA,19.5,2026-03-21
Olivier-Maxence Prosper,MEM,CHA,MEM vs. CHA,PRA,18.5,2026-03-21
Donovan Mitchell,CLE,NOP,CLE vs. NOP,PRA,36.5,2026-03-21
Evan Mobley,CLE,NOP,CLE vs. NOP,PRA,32.5,2026-03-21
James Harden,CLE,NOP,CLE vs. NOP,PRA,34.5,2026-03-21
Trey Murphy,NOP,CLE,NOP vs. CLE,PRA,29.5,2026-03-21
Zion Williamson,NOP,CLE,NOP vs. CLE,PRA,28.5,2026-03-21
Dejounte Murray,NOP,CLE,NOP vs. CLE,PRA,27.5,2026-03-21
Saddiq Bey,NOP,CLE,NOP vs. CLE,PRA,24.5,2026-03-21
Jeremiah Fears,NOP,CLE,NOP vs. CLE,PRA,15.5,2026-03-21
Sam Merrill,CLE,NOP,CLE vs. NOP,PRA,12.5,2026-03-21
Herbert Jones,NOP,CLE,NOP vs. CLE,PRA,14.5,2026-03-21
Dean Wade,CLE,NOP,CLE vs. NOP,PRA,11.5,2026-03-21
Luka Doncic,LAL,ORL,LAL vs. ORL,PRA,50.5,2026-03-21
Paolo Banchero,ORL,LAL,ORL vs. LAL,PRA,37.5,2026-03-21
LeBron James,LAL,ORL,LAL vs. ORL,PRA,31.5,2026-03-21
Austin Reaves,LAL,ORL,LAL vs. ORL,PRA,30.5,2026-03-21
Desmond Bane,ORL,LAL,ORL vs. LAL,PRA,29.5,2026-03-21
Jalen Suggs,ORL,LAL,ORL vs. LAL,PRA,24.5,2026-03-21
Wendell Carter,ORL,LAL,ORL vs. LAL,PRA,21.5,2026-03-21
Tristan Silva,ORL,LAL,ORL vs. LAL,PRA,18.5,2026-03-21
Marcus Smart,LAL,ORL,LAL vs. ORL,PRA,15.5,2026-03-21
Deandre Ayton,LAL,ORL,LAL vs. ORL,PRA,19.5,2026-03-21
Jevon Carter,ORL,LAL,ORL vs. LAL,PRA,12.5,2026-03-21
Jalen Johnson,ATL,GSW,ATL vs. GSW,PRA,40.5,2026-03-21
Nickeil Alexander-Walker,ATL,GSW,ATL vs. GSW,PRA,26.5,2026-03-21
Brandin Podziemski,GSW,ATL,GSW vs. ATL,PRA,25.5,2026-03-21
Onyeka Okongwu,ATL,GSW,ATL vs. GSW,PRA,25.5,2026-03-21
Gui Santos,GSW,ATL,GSW vs. ATL,PRA,23.5,2026-03-21
CJ McCollum,ATL,GSW,ATL vs. GSW,PRA,23.5,2026-03-21
Dyson Daniels,ATL,GSW,ATL vs. GSW,PRA,23.5,2026-03-21
De'Anthony Melton,GSW,ATL,GSW vs. ATL,PRA,22.5,2026-03-21
Draymond Green,GSW,ATL,GSW vs. ATL,PRA,21.5,2026-03-21
Victor Wembanyama,SAS,IND,SAS vs. IND,PRA,40.5,2026-03-21
Pascal Siakam,IND,SAS,IND vs. SAS,PRA,28.5,2026-03-21
Stephon Castle,SAS,IND,SAS vs. IND,PRA,29.5,2026-03-21
De'Aaron Fox,SAS,IND,SAS vs. IND,PRA,28.5,2026-03-21
Jarace Walker,IND,SAS,IND vs. SAS,PRA,24.5,2026-03-21
Andrew Nembhard,IND,SAS,IND vs. SAS,PRA,22.5,2026-03-21
Devin Vassell,SAS,IND,SAS vs. IND,PRA,20.5,2026-03-21
Aaron Nesmith,IND,SAS,IND vs. SAS,PRA,19.5,2026-03-21
Julian Champagnie,SAS,IND,SAS vs. IND,PRA,16.5,2026-03-21
Kevin Durant,HOU,MIA,HOU vs. MIA,PRA,37.5,2026-03-21
Alperen Sengun,HOU,MIA,HOU vs. MIA,PRA,34.5,2026-03-21
Bam Adebayo,MIA,HOU,MIA vs. HOU,PRA,33.5,2026-03-21
Amen Thompson,HOU,MIA,HOU vs. MIA,PRA,31.5,2026-03-21
Tyler Herro,MIA,HOU,MIA vs. HOU,PRA,29.5,2026-03-21
Jabari Smith,HOU,MIA,HOU vs. MIA,PRA,19.5,2026-03-21
Reed Sheppard,HOU,MIA,HOU vs. MIA,PRA,22.5,2026-03-21
Norman Powell,MIA,HOU,MIA vs. HOU,PRA,26.5,2026-03-21
Tari Eason,HOU,MIA,HOU vs. MIA,PRA,14.5,2026-03-21
Davion Mitchell,MIA,HOU,MIA vs. HOU,PRA,17.5,2026-03-21
Pelle Larsson,MIA,HOU,MIA vs. HOU,PRA,17.5,2026-03-21
Kawhi Leonard,LAC,DAL,LAC vs. DAL,PRA,39.5,2026-03-21
Cooper Flagg,DAL,LAC,DAL vs. LAC,PRA,33.5,2026-03-21
Darius Garland,LAC,DAL,LAC vs. DAL,PRA,30.5,2026-03-21
Naji Marshall,DAL,LAC,DAL vs. LAC,PRA,23.5,2026-03-21
John Collins,LAC,DAL,LAC vs. DAL,PRA,22.5,2026-03-21
P.J. Washington,DAL,LAC,DAL vs. LAC,PRA,21.5,2026-03-21
Daniel Gafford,DAL,LAC,DAL vs. LAC,PRA,18.5,2026-03-21
Derrick Jones,LAC,DAL,LAC vs. DAL,PRA,18.5,2026-03-21
Brook Lopez,LAC,DAL,LAC vs. DAL,PRA,16.5,2026-03-21
Klay Thompson,DAL,LAC,DAL vs. LAC,PRA,14.5,2026-03-21
