Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Donovan Mitchell,CLE,PHI,CLE vs. PHI,PTS,26.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,PTS,17.5,2026-03-09
Quentin Grimes,PHI,CLE,PHI vs. CLE,PTS,18.0,2026-03-09
VJ Edgecombe,PHI,CLE,PHI vs. CLE,PTS,18.5,2026-03-09
Adem Bona,PHI,CLE,PHI vs. CLE,PTS,5.5,2026-03-09
Dominick Barlow,PHI,CLE,PHI vs. CLE,PTS,9.5,2026-03-09
GG Jackson,MEM,BKN,MEM vs. BKN,PTS,18.5,2026-03-09
Jaylen Wells,MEM,BKN,MEM vs. BKN,PTS,17.5,2026-03-09
Olivier-Maxence Prosper,MEM,BKN,MEM vs. BKN,PTS,14.5,2026-03-09
Cam Spencer,MEM,BKN,MEM vs. BKN,PTS,13.0,2026-03-09
Nic Claxton,BKN,MEM,BKN vs. MEM,PTS,13.5,2026-03-09
Noah Clowney,BKN,MEM,BKN vs. MEM,PTS,14.5,2026-03-09
Nolan Traore,BKN,MEM,BKN vs. MEM,PTS,13.5,2026-03-09
Terance Mann,BKN,MEM,BKN vs. MEM,PTS,8.5,2026-03-09
Day'Ron Sharpe,BKN,MEM,BKN vs. MEM,PTS,10.5,2026-03-09
Shai Gilgeous-Alexander,OKC,DEN,OKC vs. DEN,PTS,24.5,2026-03-09
Nikola Jokić,DEN,OKC,DEN vs. OKC,PTS,27.0,2026-03-09
Jamal Murray,DEN,OKC,DEN vs. OKC,PTS,22.5,2026-03-09
Chet Holmgren,OKC,DEN,OKC vs. DEN,PTS,17.5,2026-03-09
Aaron Gordon,DEN,OKC,DEN vs. OKC,PTS,12.5,2026-03-09
Jaylin Williams,OKC,DEN,OKC vs. DEN,PTS,10.5,2026-03-09
Christian Braun,DEN,OKC,DEN vs. OKC,PTS,10.5,2026-03-09
Cason Wallace,OKC,DEN,OKC vs. DEN,PTS,9.0,2026-03-09
Bruce Brown,DEN,OKC,DEN vs. OKC,PTS,7.5,2026-03-09
Cameron Johnson,DEN,OKC,DEN vs. OKC,PTS,9.5,2026-03-09
Luguentz Dort,OKC,DEN,OKC vs. DEN,PTS,9.5,2026-03-09
Alex Caruso,OKC,DEN,OKC vs. DEN,PTS,4.5,2026-03-09
Jonas Valančiūnas,DEN,OKC,DEN vs. OKC,PTS,5.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,PTS,23.5,2026-03-09
De'Anthony Melton,GSW,UTA,GSW vs. UTA,PTS,18.5,2026-03-09
Brice Sensabaugh,UTA,GSW,UTA vs. GSW,PTS,14.5,2026-03-09
Brandin Podziemski,GSW,UTA,GSW vs. UTA,PTS,17.5,2026-03-09
