Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
VJ Edgecombe,PHI,CLE,PHI vs. CLE,PTS,18.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,PTS,17.5,2026-03-09
Adem Bona,PHI,CLE,PHI vs. CLE,PTS,8.5,2026-03-09
Nikola Jokic,DEN,OKC,DEN vs. OKC,PTS,26.5,2026-03-09
Chet Holmgren,OKC,DEN,OKC vs. DEN,PTS,17.5,2026-03-09
Christian Braun,DEN,OKC,DEN vs. OKC,PTS,10.5,2026-03-09
Lu Dort,OKC,DEN,OKC vs. DEN,PTS,9.5,2026-03-09
Bruce Brown,DEN,OKC,DEN vs. OKC,PTS,7.5,2026-03-09
GG Jackson,MEM,BKN,MEM vs. BKN,PTS,18.5,2026-03-09
Olivier-Maxence Prosper,MEM,BKN,MEM vs. BKN,PTS,14.5,2026-03-09
Nic Claxton,BKN,MEM,BKN vs. MEM,PTS,13.5,2026-03-09
Nolan Traore,BKN,MEM,BKN vs. MEM,PTS,13.5,2026-03-09
Terance Mann,BKN,MEM,BKN vs. MEM,PTS,8.5,2026-03-09
De'Anthony Melton,GSW,UTA,GSW vs. UTA,PTS,18.5,2026-03-09
Gui Santos,GSW,UTA,GSW vs. UTA,PTS,15.5,2026-03-09
Kyle Filipowski,UTA,GSW,UTA vs. GSW,PTS,11.5,2026-03-09
Draymond Green,GSW,UTA,GSW vs. UTA,PTS,9.5,2026-03-09
Kawhi Leonard,LAC,NYK,LAC vs. NYK,PTS,26.5,2026-03-09
Karl-Anthony Towns,NYK,LAC,NYK vs. LAC,PTS,18.5,2026-03-09
OG Anunoby,NYK,LAC,NYK vs. LAC,PTS,15.5,2026-03-09
Mikal Bridges,NYK,LAC,NYK vs. LAC,PTS,14.5,2026-03-09
Josh Hart,NYK,LAC,NYK vs. LAC,PTS,10.5,2026-03-09
Landry Shamet,NYK,LAC,NYK vs. LAC,PTS,8.5,2026-03-09
Quentin Grimes,PHI,CLE,PHI vs. CLE,PTS,17.5,2026-03-09
Dominick Barlow,PHI,CLE,PHI vs. CLE,PTS,9.5,2026-03-09
Shai Gilgeous-Alexander,OKC,DEN,OKC vs. DEN,PTS,31.5,2026-03-09
Jamal Murray,DEN,OKC,DEN vs. OKC,PTS,23.5,2026-03-09
Aaron Gordon,DEN,OKC,DEN vs. OKC,PTS,12.5,2026-03-09
Cam Johnson,DEN,OKC,DEN vs. OKC,PTS,9.5,2026-03-09
Cason Wallace,OKC,DEN,OKC vs. DEN,PTS,8.5,2026-03-09
Alex Caruso,OKC,DEN,OKC vs. DEN,PTS,5.5,2026-03-09
Jaylen Wells,MEM,BKN,MEM vs. BKN,PTS,17.5,2026-03-09
Noah Clowney,BKN,MEM,BKN vs. MEM,PTS,14.5,2026-03-09
Cam Spencer,MEM,BKN,MEM vs. BKN,PTS,13.5,2026-03-09
Day'Ron Sharpe,BKN,MEM,BKN vs. MEM,PTS,9.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,PTS,23.5,2026-03-09
Brandin Podziemski,GSW,UTA,GSW vs. UTA,PTS,17.5,2026-03-09
Ace Bailey,UTA,GSW,UTA vs. GSW,PTS,14.5,2026-03-09
Pat Spencer,GSW,UTA,GSW vs. UTA,PTS,9.5,2026-03-09
Cody Williams,UTA,GSW,UTA vs. GSW,PTS,7.5,2026-03-09
Jalen Brunson,NYK,LAC,NYK vs. LAC,PTS,24.5,2026-03-09
Bennedict Mathurin,LAC,NYK,LAC vs. NYK,PTS,15.5,2026-03-09
Darius Garland,LAC,NYK,LAC vs. NYK,PTS,14.5,2026-03-09
Derrick Jones Jr.,LAC,NYK,LAC vs. NYK,PTS,11.5,2026-03-09
Brook Lopez,LAC,NYK,LAC vs. NYK,PTS,9.5,2026-03-09
Kris Dunn,LAC,NYK,LAC vs. NYK,PTS,6.5,2026-03-09
Nikola Jokic,DEN,OKC,DEN vs. OKC,PTS,26.5,2026-03-09
Nikola Jokic,DEN,OKC,DEN vs. OKC,PRA,48.5,2026-03-09
Nikola Jokic,DEN,OKC,DEN vs. OKC,REB,12.5,2026-03-09
Nikola Jokic,DEN,OKC,DEN vs. OKC,AST,9.5,2026-03-09
Kawhi Leonard,LAC,NYK,LAC vs. NYK,PTS,26.5,2026-03-09
Kawhi Leonard,LAC,NYK,LAC vs. NYK,PRA,35.5,2026-03-09
Kawhi Leonard,LAC,NYK,LAC vs. NYK,REB,6.5,2026-03-09
Kawhi Leonard,LAC,NYK,LAC vs. NYK,AST,3.5,2026-03-09
Jalen Brunson,NYK,LAC,NYK vs. LAC,PTS,24.5,2026-03-09
Jalen Brunson,NYK,LAC,NYK vs. LAC,PRA,35.5,2026-03-09
Jalen Brunson,NYK,LAC,NYK vs. LAC,REB,3.5,2026-03-09
Jalen Brunson,NYK,LAC,NYK vs. LAC,AST,6.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,PTS,23.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,PRA,31.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,REB,2.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,AST,4.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,PTS,17.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,PRA,25.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,REB,5.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,AST,2.5,2026-03-09
Karl-Anthony Towns,NYK,LAC,NYK vs. LAC,PTS,18.5,2026-03-09
Karl-Anthony Towns,NYK,LAC,NYK vs. LAC,PRA,34.5,2026-03-09
Karl-Anthony Towns,NYK,LAC,NYK vs. LAC,REB,12.5,2026-03-09
Karl-Anthony Towns,NYK,LAC,NYK vs. LAC,AST,2.5,2026-03-09
Shai Gilgeous-Alexander,OKC,DEN,OKC vs. DEN,PTS,31.5,2026-03-09
Shai Gilgeous-Alexander,OKC,DEN,OKC vs. DEN,PRA,43.5,2026-03-09
Shai Gilgeous-Alexander,OKC,DEN,OKC vs. DEN,REB,4.5,2026-03-09
Shai Gilgeous-Alexander,OKC,DEN,OKC vs. DEN,AST,6.5,2026-03-09
Brandin Podziemski,GSW,UTA,GSW vs. UTA,PTS,17.5,2026-03-09
Brandin Podziemski,GSW,UTA,GSW vs. UTA,PRA,29.5,2026-03-09
Brandin Podziemski,GSW,UTA,GSW vs. UTA,REB,6.5,2026-03-09
Brandin Podziemski,GSW,UTA,GSW vs. UTA,AST,4.5,2026-03-09
Gui Santos,GSW,UTA,GSW vs. UTA,PTS,15.5,2026-03-09
Gui Santos,GSW,UTA,GSW vs. UTA,PRA,25.5,2026-03-09
Gui Santos,GSW,UTA,GSW vs. UTA,REB,6.5,2026-03-09
Gui Santos,GSW,UTA,GSW vs. UTA,AST,2.5,2026-03-09
Kyle Filipowski,UTA,GSW,UTA vs. GSW,PTS,11.5,2026-03-09
Kyle Filipowski,UTA,GSW,UTA vs. GSW,PRA,23.5,2026-03-09
Kyle Filipowski,UTA,GSW,UTA vs. GSW,REB,8.5,2026-03-09
Kyle Filipowski,UTA,GSW,UTA vs. GSW,AST,2.5,2026-03-09
Quentin Grimes,PHI,CLE,PHI vs. CLE,AST,4.5,2026-03-09
Kelly Oubre,PHI,CLE,PHI vs. CLE,AST,2.5,2026-03-09
Nikola Jokic,DEN,OKC,DEN vs. OKC,AST,9.5,2026-03-09
Jamal Murray,DEN,OKC,DEN vs. OKC,AST,6.5,2026-03-09
Christian Braun,DEN,OKC,DEN vs. OKC,AST,2.5,2026-03-09
Aaron Gordon,DEN,OKC,DEN vs. OKC,AST,2.5,2026-03-09
Chet Holmgren,OKC,DEN,OKC vs. DEN,AST,1.5,2026-03-09
Lu Dort,OKC,DEN,OKC vs. DEN,AST,1.5,2026-03-09
Nolan Traore,BKN,MEM,BKN vs. MEM,AST,5.5,2026-03-09
Terance Mann,BKN,MEM,BKN vs. MEM,AST,3.5,2026-03-09
Day'Ron Sharpe,BKN,MEM,BKN vs. MEM,AST,2.5,2026-03-09
Jaylen Wells,MEM,BKN,MEM vs. BKN,AST,1.5,2026-03-09
Draymond Green,GSW,UTA,GSW vs. UTA,AST,5.5,2026-03-09
Keyonte George,UTA,GSW,UTA vs. GSW,AST,4.5,2026-03-09
Gui Santos,GSW,UTA,GSW vs. UTA,AST,2.5,2026-03-09
De'Anthony Melton,GSW,UTA,GSW vs. UTA,AST,2.5,2026-03-09
Cody Williams,UTA,GSW,UTA vs. GSW,AST,1.5,2026-03-09
Darius Garland,LAC,NYK,LAC vs. NYK,AST,5.5,2026-03-09
