Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Paolo Banchero,ORL,ATL,ORL vs. ATL,PTS,25.0,2026-03-16
Desmond Bane,ORL,ATL,ORL vs. ATL,PTS,21.5,2026-03-16
Jalen Johnson,ATL,ORL,ATL vs. ORL,PTS,22.5,2026-03-16
CJ McCollum,ATL,ORL,ATL vs. ORL,PTS,17.5,2026-03-16
Jalen Suggs,ORL,ATL,ORL vs. ATL,PTS,15.5,2026-03-16
Nickeil Alexander-Walker,ATL,ORL,ATL vs. ORL,PTS,18.5,2026-03-16
Onyeka Okongwu,ATL,ORL,ATL vs. ORL,PTS,14.5,2026-03-16
Tristan Silva,ORL,ATL,ORL vs. ATL,PTS,11.5,2026-03-16
Wendell Carter,ORL,ATL,ORL vs. ATL,PTS,10.5,2026-03-16
Dyson Daniels,ATL,ORL,ATL vs. ORL,PTS,11.0,2026-03-16
Jevon Carter,ORL,ATL,ORL vs. ATL,PTS,7.0,2026-03-16
Devin Booker,PHX,BOS,PHX vs. BOS,PTS,25.5,2026-03-16
Jaylen Brown,BOS,PHX,BOS vs. PHX,PTS,23.5,2026-03-16
Jalen Green,PHX,BOS,PHX vs. BOS,PTS,19.5,2026-03-16
Jayson Tatum,BOS,PHX,BOS vs. PHX,PTS,20.5,2026-03-16
Derrick White,BOS,PHX,BOS vs. PHX,PTS,15.5,2026-03-16
Grayson Allen,PHX,BOS,PHX vs. BOS,PTS,14.5,2026-03-16
Payton Pritchard,BOS,PHX,BOS vs. PHX,PTS,14.5,2026-03-16
Collin Gillespie,PHX,BOS,PHX vs. BOS,PTS,10.5,2026-03-16
Neemias Queta,BOS,PHX,BOS vs. PHX,PTS,8.5,2026-03-16
Royce O'Neale,PHX,BOS,PHX vs. BOS,PTS,8.5,2026-03-16
Sam Hauser,BOS,PHX,BOS vs. PHX,PTS,8.5,2026-03-16
Baylor Scheierman,BOS,PHX,BOS vs. PHX,PTS,6.5,2026-03-16
Oso Ighodaro,PHX,BOS,PHX vs. BOS,PTS,5.5,2026-03-16
Jordan Goodwin,PHX,BOS,PHX vs. BOS,PTS,5.5,2026-03-16
Deni Avdija,POR,BKN,POR vs. BKN,PTS,21.5,2026-03-16
Jerami Grant,POR,BKN,POR vs. BKN,PTS,17.5,2026-03-16
Jrue Holiday,POR,BKN,POR vs. BKN,PTS,15.5,2026-03-16
Donovan Clingan,POR,BKN,POR vs. BKN,PTS,13.5,2026-03-16
Nolan Traore,BKN,POR,BKN vs. POR,PTS,11.5,2026-03-16
Toumani Camara,POR,BKN,POR vs. BKN,PTS,11.5,2026-03-16
Nic Claxton,BKN,POR,BKN vs. POR,PTS,10.5,2026-03-16
Trey Murphy,NOP,DAL,NOP vs. DAL,PTS,24.0,2026-03-16
Zion Williamson,NOP,DAL,NOP vs. DAL,PTS,22.0,2026-03-16
Cooper Flagg,DAL,NOP,DAL vs. NOP,PTS,20.0,2026-03-16
Dejounte Murray,NOP,DAL,NOP vs. DAL,PTS,18.5,2026-03-16
Saddiq Bey,NOP,DAL,NOP vs. DAL,PTS,17.5,2026-03-16
Naji Marshall,DAL,NOP,DAL vs. NOP,PTS,14.5,2026-03-16
P.J. Washington,DAL,NOP,DAL vs. NOP,PTS,12.5,2026-03-16
Max Christie,DAL,NOP,DAL vs. NOP,PTS,11.5,2026-03-16
Herbert Jones,NOP,DAL,NOP vs. DAL,PTS,10.5,2026-03-16
Daniel Gafford,DAL,NOP,DAL vs. NOP,PTS,9.5,2026-03-16
Josh Giddey,CHI,MEM,CHI vs. MEM,PTS,20.5,2026-03-16
Matas Buzelis,CHI,MEM,CHI vs. MEM,PTS,21.5,2026-03-16
Jaylen Wells,MEM,CHI,MEM vs. CHI,PTS,15.5,2026-03-16
Tre Jones,CHI,MEM,CHI vs. MEM,PTS,15.5,2026-03-16
Taylor Hendricks,MEM,CHI,MEM vs. CHI,PTS,10.5,2026-03-16
Luka Dončić,LAL,HOU,LAL vs. HOU,PTS,24.5,2026-03-16
Kevin Durant,HOU,LAL,HOU vs. LAL,PTS,26.5,2026-03-16
Austin Reaves,LAL,HOU,LAL vs. HOU,PTS,20.5,2026-03-16
Alperen Sengun,HOU,LAL,HOU vs. LAL,PTS,19.0,2026-03-16
LeBron James,LAL,HOU,LAL vs. HOU,PTS,18.5,2026-03-16
Amen Thompson,HOU,LAL,HOU vs. LAL,PTS,19.0,2026-03-16
