Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Jalen Brunson,NYK,IND,NYK vs. IND,PTS,25.5,2026-03-13
Pascal Siakam,IND,NYK,IND vs. NYK,PTS,21.5,2026-03-13
Karl-Anthony Towns,NYK,IND,NYK vs. IND,PTS,20.5,2026-03-13
OG Anunoby,NYK,IND,NYK vs. IND,PTS,16.5,2026-03-13
Mikal Bridges,NYK,IND,NYK vs. IND,PTS,13.5,2026-03-13
Jarace Walker,IND,NYK,IND vs. NYK,PTS,13.5,2026-03-13
Josh Hart,NYK,IND,NYK vs. IND,PTS,10.5,2026-03-13
Aaron Nesmith,IND,NYK,IND vs. NYK,PTS,11.5,2026-03-13
Devin Booker,PHX,TOR,PHX vs. TOR,PTS,26.5,2026-03-13
Brandon Ingram,TOR,PHX,TOR vs. PHX,PTS,21.5,2026-03-13
Jalen Green,PHX,TOR,PHX vs. TOR,PTS,18.5,2026-03-13
RJ Barrett,TOR,PHX,TOR vs. PHX,PTS,20.5,2026-03-13
Scottie Barnes,TOR,PHX,TOR vs. PHX,PTS,17.5,2026-03-13
Immanuel Quickley,TOR,PHX,TOR vs. PHX,PTS,16.5,2026-03-13
Grayson Allen,PHX,TOR,PHX vs. TOR,PTS,13.5,2026-03-13
Jakob Poeltl,TOR,PHX,TOR vs. PHX,PTS,10.5,2026-03-13
Collin Gillespie,PHX,TOR,PHX vs. TOR,PTS,12.5,2026-03-13
Royce O'Neale,PHX,TOR,PHX vs. TOR,PTS,7.5,2026-03-13
Sandro Mamukelashvili,TOR,PHX,TOR vs. PHX,PTS,8.5,2026-03-13
Oso Ighodaro,PHX,TOR,PHX vs. TOR,PTS,6.5,2026-03-13
Donovan Mitchell,CLE,DAL,CLE vs. DAL,PTS,26.5,2026-03-13
James Harden,CLE,DAL,CLE vs. DAL,PTS,21.5,2026-03-13
Cooper Flagg,DAL,CLE,DAL vs. CLE,PTS,19.5,2026-03-13
Evan Mobley,CLE,DAL,CLE vs. DAL,PTS,17.5,2026-03-13
Jaylon Tyson,CLE,DAL,CLE vs. DAL,PTS,8.5,2026-03-13
Naji Marshall,DAL,CLE,DAL vs. CLE,PTS,13.5,2026-03-13
Max Christie,DAL,CLE,DAL vs. CLE,PTS,10.5,2026-03-13
Sam Merrill,CLE,DAL,CLE vs. DAL,PTS,11.5,2026-03-13
P.J. Washington,DAL,CLE,DAL vs. CLE,PTS,12.5,2026-03-13
Dennis Schröder,CLE,DAL,CLE vs. DAL,PTS,7.5,2026-03-13
Keon Ellis,CLE,DAL,CLE vs. DAL,PTS,7.5,2026-03-13
Daniel Gafford,DAL,CLE,DAL vs. CLE,PTS,9.5,2026-03-13
Dean Wade,CLE,DAL,CLE vs. DAL,PTS,5.5,2026-03-13
Cade Cunningham,DET,MEM,DET vs. MEM,PTS,23.5,2026-03-13
Ty Jerome,MEM,DET,MEM vs. DET,PTS,16.5,2026-03-13
Jalen Duren,DET,MEM,DET vs. MEM,PTS,19.5,2026-03-13
GG Jackson,MEM,DET,MEM vs. DET,PTS,14.5,2026-03-13
Isaiah Stewart,DET,MEM,DET vs. MEM,PTS,9.5,2026-03-13
Jaylen Wells,MEM,DET,MEM vs. DET,PTS,11.5,2026-03-13
Tobias Harris,DET,MEM,DET vs. MEM,PTS,11.5,2026-03-13
Cedric Coward,MEM,DET,MEM vs. DET,PTS,10.5,2026-03-13
Duncan Robinson,DET,MEM,DET vs. MEM,PTS,10.5,2026-03-13
Olivier-Maxence Prosper,MEM,DET,MEM vs. DET,PTS,10.5,2026-03-13
Kevin Huerter,DET,MEM,DET vs. MEM,PTS,9.5,2026-03-13
Taylor Hendricks,MEM,DET,MEM vs. DET,PTS,9.0,2026-03-13
Marcus Sasser,DET,MEM,DET vs. MEM,PTS,8.5,2026-03-13
Kevin Durant,HOU,NOP,HOU vs. NOP,PTS,25.5,2026-03-13
Trey Murphy,NOP,HOU,NOP vs. HOU,PTS,20.5,2026-03-13
Alperen Sengun,HOU,NOP,HOU vs. NOP,PTS,19.5,2026-03-13
Amen Thompson,HOU,NOP,HOU vs. NOP,PTS,14.5,2026-03-13
Dejounte Murray,NOP,HOU,NOP vs. HOU,PTS,16.5,2026-03-13
Reed Sheppard,HOU,NOP,HOU vs. NOP,PTS,15.5,2026-03-13
Saddiq Bey,NOP,HOU,NOP vs. HOU,PTS,17.5,2026-03-13
Zion Williamson,NOP,HOU,NOP vs. HOU,PTS,19.5,2026-03-13
Jabari Smith,HOU,NOP,HOU vs. NOP,PTS,15.5,2026-03-13
Tari Eason,HOU,NOP,HOU vs. NOP,PTS,11.5,2026-03-13
Herbert Jones,NOP,HOU,NOP vs. HOU,PTS,6.5,2026-03-13
Jeremiah Fears,NOP,HOU,NOP vs. HOU,PTS,9.5,2026-03-13
Derik Queen,NOP,HOU,NOP vs. HOU,PTS,7.5,2026-03-13
Anthony Edwards,MIN,GSW,MIN vs. GSW,PTS,29.5,2026-03-13
Julius Randle,MIN,GSW,MIN vs. GSW,PTS,17.5,2026-03-13
De'Anthony Melton,GSW,MIN,GSW vs. MIN,PTS,15.5,2026-03-13
Gui Santos,GSW,MIN,GSW vs. MIN,PTS,14.5,2026-03-13
Brandin Podziemski,GSW,MIN,GSW vs. MIN,PTS,15.5,2026-03-13
Donte DiVincenzo,MIN,GSW,MIN vs. GSW,PTS,10.5,2026-03-13
Jaden McDaniels,MIN,GSW,MIN vs. GSW,PTS,12.5,2026-03-13
Naz Reid,MIN,GSW,MIN vs. GSW,PTS,11.5,2026-03-13
Kristaps Porziņģis,GSW,MIN,GSW vs. MIN,PTS,14.5,2026-03-13
Al Horford,GSW,MIN,GSW vs. MIN,PTS,10.5,2026-03-13
