Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Jaylen Brown,BOS,GSW,BOS vs. GSW,PTS,24.5,2026-03-18
Jayson Tatum,BOS,GSW,BOS vs. GSW,PTS,21.5,2026-03-18
Derrick White,BOS,GSW,BOS vs. GSW,PTS,15.5,2026-03-18
Brandin Podziemski,GSW,BOS,GSW vs. BOS,PTS,14.5,2026-03-18
De'Anthony Melton,GSW,BOS,GSW vs. BOS,PTS,15.5,2026-03-18
Gui Santos,GSW,BOS,GSW vs. BOS,PTS,14.5,2026-03-18
Payton Pritchard,BOS,GSW,BOS vs. GSW,PTS,15.5,2026-03-18
Neemias Queta,BOS,GSW,BOS vs. GSW,PTS,9.5,2026-03-18
Sam Hauser,BOS,GSW,BOS vs. GSW,PTS,8.5,2026-03-18
Draymond Green,GSW,BOS,GSW vs. BOS,PTS,8.5,2026-03-18
Baylor Scheierman,BOS,GSW,BOS vs. GSW,PTS,6.5,2026-03-18
Will Richard,GSW,BOS,GSW vs. BOS,PTS,7.5,2026-03-18
Shai Gilgeous-Alexander,OKC,BKN,OKC vs. BKN,PTS,30.5,2026-03-18
Michael Porter,BKN,OKC,BKN vs. OKC,PTS,20.5,2026-03-18
Chet Holmgren,OKC,BKN,OKC vs. BKN,PTS,15.5,2026-03-18
Ajay Mitchell,OKC,BKN,OKC vs. BKN,PTS,14.5,2026-03-18
Noah Clowney,BKN,OKC,BKN vs. OKC,PTS,9.5,2026-03-18
Nolan Traore,BKN,OKC,BKN vs. OKC,PTS,7.5,2026-03-18
Luguentz Dort,OKC,BKN,OKC vs. BKN,PTS,7.0,2026-03-18
Isaiah Hartenstein,OKC,BKN,OKC vs. BKN,PTS,6.5,2026-03-18
Deni Avdija,POR,IND,POR vs. IND,PTS,22.5,2026-03-18
Jerami Grant,POR,IND,POR vs. IND,PTS,17.5,2026-03-18
Jrue Holiday,POR,IND,POR vs. IND,PTS,15.5,2026-03-18
Andrew Nembhard,IND,POR,IND vs. POR,PTS,16.5,2026-03-18
Jarace Walker,IND,POR,IND vs. POR,PTS,16.5,2026-03-18
Donovan Clingan,POR,IND,POR vs. IND,PTS,13.5,2026-03-18
Toumani Camara,POR,IND,POR vs. IND,PTS,12.5,2026-03-18
Scoot Henderson,POR,IND,POR vs. IND,PTS,14.5,2026-03-18
Ivica Zubac,IND,POR,IND vs. POR,PTS,12.5,2026-03-18
Julius Randle,MIN,UTA,MIN vs. UTA,PTS,23.5,2026-03-18
Brice Sensabaugh,UTA,MIN,UTA vs. MIN,PTS,21.5,2026-03-18
Ayo Dosunmu,MIN,UTA,MIN vs. UTA,PTS,18.5,2026-03-18
Jaden McDaniels,MIN,UTA,MIN vs. UTA,PTS,16.5,2026-03-18
Naz Reid,MIN,UTA,MIN vs. UTA,PTS,15.5,2026-03-18
Ace Bailey,UTA,MIN,UTA vs. MIN,PTS,13.5,2026-03-18
Isaiah Collier,UTA,MIN,UTA vs. MIN,PTS,16.5,2026-03-18
Kyle Filipowski,UTA,MIN,UTA vs. MIN,PTS,13.5,2026-03-18
