Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Ja'Kobe Walter,TOR,PHX,TOR vs. PHX,PTS,5.5,2026-03-22
Nikola Jokic,DEN,POR,DEN vs. POR,PRA,50.5,2026-03-22
Deni Avdija,POR,DEN,POR vs. DEN,PRA,37.5,2026-03-22
Jamal Murray,DEN,POR,DEN vs. POR,PRA,34.5,2026-03-22
Donovan Clingan,POR,DEN,POR vs. DEN,PRA,24.5,2026-03-22
Jrue Holiday,POR,DEN,POR vs. DEN,PRA,26.5,2026-03-22
Aaron Gordon,DEN,POR,DEN vs. POR,PRA,23.5,2026-03-22
Jerami Grant,POR,DEN,POR vs. DEN,PRA,23.5,2026-03-22
Scoot Henderson,POR,DEN,POR vs. DEN,PRA,20.5,2026-03-22
Toumani Camara,POR,DEN,POR vs. DEN,PRA,19.0,2026-03-22
Christian Braun,DEN,POR,DEN vs. POR,PRA,18.5,2026-03-22
Cameron Johnson,DEN,POR,DEN vs. POR,PRA,18.5,2026-03-22
Peyton Watson,DEN,POR,DEN vs. POR,PRA,9.5,2026-03-22
Maxime Raynaud,SAC,BKN,SAC vs. BKN,PRA,30.5,2026-03-22
DeMar DeRozan,SAC,BKN,SAC vs. BKN,PRA,27.5,2026-03-22
Precious Achiuwa,SAC,BKN,SAC vs. BKN,PRA,25.5,2026-03-22
Danny Wolf,BKN,SAC,BKN vs. SAC,PRA,22.5,2026-03-22
Nique Clifford,SAC,BKN,SAC vs. BKN,PRA,23.5,2026-03-22
Malik Monk,SAC,BKN,SAC vs. BKN,PRA,20.5,2026-03-22
Nolan Traore,BKN,SAC,BKN vs. SAC,PRA,18.5,2026-03-22
Chaney Johnson,BKN,SAC,BKN vs. SAC,PRA,17.5,2026-03-22
Daeqwon Plowden,SAC,BKN,SAC vs. BKN,PRA,17.5,2026-03-22
Ziaire Williams,BKN,SAC,BKN vs. SAC,PRA,14.5,2026-03-22
Terance Mann,BKN,SAC,BKN vs. SAC,PRA,12.5,2026-03-22
Drake Powell,BKN,SAC,BKN vs. SAC,PRA,11.5,2026-03-22
Jalen Brunson,NYK,WAS,NYK vs. WAS,PRA,36.5,2026-03-22
Karl-Anthony Towns,NYK,WAS,NYK vs. WAS,PRA,36.5,2026-03-22
OG Anunoby,NYK,WAS,NYK vs. WAS,PRA,25.5,2026-03-22
Josh Hart,NYK,WAS,NYK vs. WAS,PRA,26.5,2026-03-22
Bub Carrington,WAS,NYK,WAS vs. NYK,PRA,19.5,2026-03-22
Mikal Bridges,NYK,WAS,NYK vs. WAS,PRA,20.5,2026-03-22
Will Riley,WAS,NYK,WAS vs. NYK,PRA,21.5,2026-03-22
Bilal Coulibaly,WAS,NYK,WAS vs. NYK,PRA,19.5,2026-03-22
Alex Sarr,WAS,NYK,WAS vs. NYK,PRA,19.5,2026-03-22
Tristan Vukcevic,WAS,NYK,WAS vs. NYK,PRA,17.5,2026-03-22
Mitchell Robinson,NYK,WAS,NYK vs. WAS,PRA,16.5,2026-03-22
Tre Johnson,WAS,NYK,WAS vs. NYK,PRA,17.5,2026-03-22
Jaylen Brown,BOS,MIN,BOS vs. MIN,PRA,36.5,2026-03-22
Jayson Tatum,BOS,MIN,BOS vs. MIN,PRA,33.5,2026-03-22
Julius Randle,MIN,BOS,MIN vs. BOS,PRA,32.5,2026-03-22
Rudy Gobert,MIN,BOS,MIN vs. BOS,PRA,24.5,2026-03-22
Ayo Dosunmu,MIN,BOS,MIN vs. BOS,PRA,25.5,2026-03-22
Derrick White,BOS,MIN,BOS vs. MIN,PRA,25.5,2026-03-22
Payton Pritchard,BOS,MIN,BOS vs. MIN,PRA,24.5,2026-03-22
Jaden McDaniels,MIN,BOS,MIN vs. BOS,PRA,21.5,2026-03-22
Donte DiVincenzo,MIN,BOS,MIN vs. BOS,PRA,20.5,2026-03-22
Neemias Queta,BOS,MIN,BOS vs. MIN,PRA,19.5,2026-03-22
Bones Hyland,MIN,BOS,MIN vs. BOS,PRA,14.5,2026-03-22
Luka Garza,BOS,MIN,BOS vs. MIN,PRA,12.5,2026-03-22
Sam Hauser,BOS,MIN,BOS vs. MIN,PRA,10.5,2026-03-22
Devin Booker,PHX,TOR,PHX vs. TOR,PRA,35.5,2026-03-22
Jalen Green,PHX,TOR,PHX vs. TOR,PRA,29.5,2026-03-22
Scottie Barnes,TOR,PHX,TOR vs. PHX,PRA,29.5,2026-03-22
Brandon Ingram,TOR,PHX,TOR vs. PHX,PRA,30.5,2026-03-22
RJ Barrett,TOR,PHX,TOR vs. PHX,PRA,28.5,2026-03-22
Immanuel Quickley,TOR,PHX,TOR vs. PHX,PRA,25.5,2026-03-22
Collin Gillespie,PHX,TOR,PHX vs. TOR,PRA,21.5,2026-03-22
Jakob Poeltl,TOR,PHX,TOR vs. PHX,PRA,22.5,2026-03-22
Oso Ighodaro,PHX,TOR,PHX vs. TOR,PRA,19.5,2026-03-22
Royce O'Neale,PHX,TOR,PHX vs. TOR,PRA,15.5,2026-03-22
Donovan Clingan,POR,DEN,POR vs. DEN,REB,11.5,2026-03-22
Nikola Jokic,DEN,POR,DEN vs. POR,REB,12.0,2026-03-22
Robert Williams,POR,DEN,POR vs. DEN,REB,6.5,2026-03-22
Deni Avdija,POR,DEN,POR vs. DEN,REB,6.5,2026-03-22
Aaron Gordon,DEN,POR,DEN vs. POR,REB,4.5,2026-03-22
Christian Braun,DEN,POR,DEN vs. POR,REB,4.5,2026-03-22
Jrue Holiday,POR,DEN,POR vs. DEN,REB,4.0,2026-03-22
Toumani Camara,POR,DEN,POR vs. DEN,REB,4.0,2026-03-22
Cameron Johnson,DEN,POR,DEN vs. POR,REB,3.5,2026-03-22
Jamal Murray,DEN,POR,DEN vs. POR,REB,4.0,2026-03-22
Jerami Grant,POR,DEN,POR vs. DEN,REB,2.5,2026-03-22
Peyton Watson,DEN,POR,DEN vs. POR,REB,2.5,2026-03-22
Scoot Henderson,POR,DEN,POR vs. DEN,REB,1.5,2026-03-22
Maxime Raynaud,SAC,BKN,SAC vs. BKN,REB,8.5,2026-03-22
Precious Achiuwa,SAC,BKN,SAC vs. BKN,REB,7.5,2026-03-22
Dylan Cardwell,SAC,BKN,SAC vs. BKN,REB,7.5,2026-03-22
Danny Wolf,BKN,SAC,BKN vs. SAC,REB,7.0,2026-03-22
Nique Clifford,SAC,BKN,SAC vs. BKN,REB,4.5,2026-03-22
Chaney Johnson,BKN,SAC,BKN vs. SAC,REB,4.5,2026-03-22
Josh Minott,BKN,SAC,BKN vs. SAC,REB,3.5,2026-03-22
Daeqwon Plowden,SAC,BKN,SAC vs. BKN,REB,3.5,2026-03-22
DeMar DeRozan,SAC,BKN,SAC vs. BKN,REB,2.5,2026-03-22
Terance Mann,BKN,SAC,BKN vs. SAC,REB,3.5,2026-03-22
Ziaire Williams,BKN,SAC,BKN vs. SAC,REB,5.5,2026-03-22
Ochai Agbaji,BKN,SAC,BKN vs. SAC,REB,2.5,2026-03-22
Malik Monk,SAC,BKN,SAC vs. BKN,REB,1.5,2026-03-22
Drake Powell,BKN,SAC,BKN vs. SAC,REB,1.5,2026-03-22
Doug McDermott,SAC,BKN,SAC vs. BKN,REB,1.5,2026-03-22
Nolan Traore,BKN,SAC,BKN vs. SAC,REB,3.5,2026-03-22
Karl-Anthony Towns,NYK,WAS,NYK vs. WAS,REB,11.5,2026-03-22
Mitchell Robinson,NYK,WAS,NYK vs. WAS,REB,9.0,2026-03-22
Josh Hart,NYK,WAS,NYK vs. WAS,REB,7.5,2026-03-22
OG Anunoby,NYK,WAS,NYK vs. WAS,REB,4.5,2026-03-22
Alex Sarr,WAS,NYK,WAS vs. NYK,REB,5.5,2026-03-22
Bub Carrington,WAS,NYK,WAS vs. NYK,REB,2.5,2026-03-22
Bilal Coulibaly,WAS,NYK,WAS vs. NYK,REB,3.5,2026-03-22
Jalen Brunson,NYK,WAS,NYK vs. WAS,REB,3.5,2026-03-22
Tristan Vukcevic,WAS,NYK,WAS vs. NYK,REB,3.5,2026-03-22
Will Riley,WAS,NYK,WAS vs. NYK,REB,3.5,2026-03-22
Mikal Bridges,NYK,WAS,NYK vs. WAS,REB,3.5,2026-03-22
Tre Johnson,WAS,NYK,WAS vs. NYK,REB,1.5,2026-03-22
Rudy Gobert,MIN,BOS,MIN vs. BOS,REB,11.5,2026-03-22
Neemias Queta,BOS,MIN,BOS vs. MIN,REB,8.5,2026-03-22
Jayson Tatum,BOS,MIN,BOS vs. MIN,REB,6.5,2026-03-22
Jaylen Brown,BOS,MIN,BOS vs. MIN,REB,5.5,2026-03-22
Julius Randle,MIN,BOS,MIN vs. BOS,REB,5.5,2026-03-22
Naz Reid,MIN,BOS,MIN vs. BOS,REB,5.5,2026-03-22
Ayo Dosunmu,MIN,BOS,MIN vs. BOS,REB,4.5,2026-03-22
Derrick White,BOS,MIN,BOS vs. MIN,REB,4.5,2026-03-22
Baylor Scheierman,BOS,MIN,BOS vs. MIN,REB,4.5,2026-03-22
Luka Garza,BOS,MIN,BOS vs. MIN,REB,3.5,2026-03-22
Donte DiVincenzo,MIN,BOS,MIN vs. BOS,REB,2.5,2026-03-22
Jaden McDaniels,MIN,BOS,MIN vs. BOS,REB,2.5,2026-03-22
Kyle Anderson,MIN,BOS,MIN vs. BOS,REB,3.5,2026-03-22
Sam Hauser,BOS,MIN,BOS vs. MIN,REB,2.5,2026-03-22
Payton Pritchard,BOS,MIN,BOS vs. MIN,REB,2.5,2026-03-22
Bones Hyland,MIN,BOS,MIN vs. BOS,REB,1.5,2026-03-22
Jakob Poeltl,TOR,PHX,TOR vs. PHX,REB,8.5,2026-03-22
Oso Ighodaro,PHX,TOR,PHX vs. TOR,REB,6.5,2026-03-22
RJ Barrett,TOR,PHX,TOR vs. PHX,REB,5.5,2026-03-22
Scottie Barnes,TOR,PHX,TOR vs. PHX,REB,5.5,2026-03-22
Brandon Ingram,TOR,PHX,TOR vs. PHX,REB,5.5,2026-03-22
Jalen Green,PHX,TOR,PHX vs. TOR,REB,3.5,2026-03-22
Royce O'Neale,PHX,TOR,PHX vs. TOR,REB,4.5,2026-03-22
Devin Booker,PHX,TOR,PHX vs. TOR,REB,3.5,2026-03-22
Immanuel Quickley,TOR,PHX,TOR vs. PHX,REB,3.5,2026-03-22
Sandro Mamukelashvili,TOR,PHX,TOR vs. PHX,REB,3.5,2026-03-22
Collin Gillespie,PHX,TOR,PHX vs. TOR,REB,3.5,2026-03-22
Nikola Jokic,DEN,POR,DEN vs. POR,AST,10.5,2026-03-22
Deni Avdija,POR,DEN,POR vs. DEN,AST,6.5,2026-03-22
Jamal Murray,DEN,POR,DEN vs. POR,AST,6.5,2026-03-22
Jrue Holiday,POR,DEN,POR vs. DEN,AST,6.0,2026-03-22
Scoot Henderson,POR,DEN,POR vs. DEN,AST,3.5,2026-03-22
Aaron Gordon,DEN,POR,DEN vs. POR,AST,1.5,2026-03-22
Christian Braun,DEN,POR,DEN vs. POR,AST,2.5,2026-03-22
Cameron Johnson,DEN,POR,DEN vs. POR,AST,1.5,2026-03-22
Toumani Camara,POR,DEN,POR vs. DEN,AST,1.5,2026-03-22
Donovan Clingan,POR,DEN,POR vs. DEN,AST,1.5,2026-03-22
Jerami Grant,POR,DEN,POR vs. DEN,AST,1.5,2026-03-22
Robert Williams,POR,DEN,POR vs. DEN,AST,0.5,2026-03-22
DeMar DeRozan,SAC,BKN,SAC vs. BKN,AST,4.5,2026-03-22
Malik Monk,SAC,BKN,SAC vs. BKN,AST,3.5,2026-03-22
Nique Clifford,SAC,BKN,SAC vs. BKN,AST,3.5,2026-03-22
Nolan Traore,BKN,SAC,BKN vs. SAC,AST,3.5,2026-03-22
Chaney Johnson,BKN,SAC,BKN vs. SAC,AST,1.5,2026-03-22
Danny Wolf,BKN,SAC,BKN vs. SAC,AST,2.5,2026-03-22
Terance Mann,BKN,SAC,BKN vs. SAC,AST,2.5,2026-03-22
Maxime Raynaud,SAC,BKN,SAC vs. BKN,AST,1.5,2026-03-22
Precious Achiuwa,SAC,BKN,SAC vs. BKN,AST,3.5,2026-03-22
Drake Powell,BKN,SAC,BKN vs. SAC,AST,1.5,2026-03-22
Daeqwon Plowden,SAC,BKN,SAC vs. BKN,AST,0.5,2026-03-22
Ziaire Williams,BKN,SAC,BKN vs. SAC,AST,0.5,2026-03-22
Jalen Brunson,NYK,WAS,NYK vs. WAS,AST,7.5,2026-03-22
Josh Hart,NYK,WAS,NYK vs. WAS,AST,6.0,2026-03-22
Bub Carrington,WAS,NYK,WAS vs. NYK,AST,4.5,2026-03-22
Jose Alvarado,NYK,WAS,NYK vs. WAS,AST,3.5,2026-03-22
Mikal Bridges,NYK,WAS,NYK vs. WAS,AST,3.5,2026-03-22
Bilal Coulibaly,WAS,NYK,WAS vs. NYK,AST,2.5,2026-03-22
OG Anunoby,NYK,WAS,NYK vs. WAS,AST,1.5,2026-03-22
Will Riley,WAS,NYK,WAS vs. NYK,AST,2.5,2026-03-22
Karl-Anthony Towns,NYK,WAS,NYK vs. WAS,AST,1.5,2026-03-22
Tre Johnson,WAS,NYK,WAS vs. NYK,AST,1.5,2026-03-22
Alex Sarr,WAS,NYK,WAS vs. NYK,AST,1.5,2026-03-22
Tristan Vukcevic,WAS,NYK,WAS vs. NYK,AST,1.5,2026-03-22
Mitchell Robinson,NYK,WAS,NYK vs. WAS,AST,0.5,2026-03-22
Jaylen Brown,BOS,MIN,BOS vs. MIN,AST,4.5,2026-03-22
Ayo Dosunmu,MIN,BOS,MIN vs. BOS,AST,4.5,2026-03-22
Derrick White,BOS,MIN,BOS vs. MIN,AST,3.5,2026-03-22
Julius Randle,MIN,BOS,MIN vs. BOS,AST,4.5,2026-03-22
Payton Pritchard,BOS,MIN,BOS vs. MIN,AST,4.5,2026-03-22
Donte DiVincenzo,MIN,BOS,MIN vs. BOS,AST,3.5,2026-03-22
Jayson Tatum,BOS,MIN,BOS vs. MIN,AST,3.5,2026-03-22
Bones Hyland,MIN,BOS,MIN vs. BOS,AST,2.5,2026-03-22
Kyle Anderson,MIN,BOS,MIN vs. BOS,AST,2.5,2026-03-22
Jaden McDaniels,MIN,BOS,MIN vs. BOS,AST,2.5,2026-03-22
Neemias Queta,BOS,MIN,BOS vs. MIN,AST,3.5,2026-03-22
Baylor Scheierman,BOS,MIN,BOS vs. MIN,AST,3.5,2026-03-22
Rudy Gobert,MIN,BOS,MIN vs. BOS,AST,3.5,2026-03-22
Sam Hauser,BOS,MIN,BOS vs. MIN,AST,0.5,2026-03-22
Luka Garza,BOS,MIN,BOS vs. MIN,AST,0.5,2026-03-22
Immanuel Quickley,TOR,PHX,TOR vs. PHX,AST,5.5,2026-03-22
Collin Gillespie,PHX,TOR,PHX vs. TOR,AST,4.5,2026-03-22
Devin Booker,PHX,TOR,PHX vs. TOR,AST,4.5,2026-03-22
Scottie Barnes,TOR,PHX,TOR vs. PHX,AST,4.5,2026-03-22
Jalen Green,PHX,TOR,PHX vs. TOR,AST,3.5,2026-03-22
Oso Ighodaro,PHX,TOR,PHX vs. TOR,AST,2.5,2026-03-22
Brandon Ingram,TOR,PHX,TOR vs. PHX,AST,3.5,2026-03-22
RJ Barrett,TOR,PHX,TOR vs. PHX,AST,2.5,2026-03-22
Royce O'Neale,PHX,TOR,PHX vs. TOR,AST,1.5,2026-03-22
Jakob Poeltl,TOR,PHX,TOR vs. PHX,AST,1.5,2026-03-22
Nikola Jokic,DEN,POR,DEN vs. POR,RA,22.5,2026-03-22
Donovan Clingan,POR,DEN,POR vs. DEN,RA,13.5,2026-03-22
Deni Avdija,POR,DEN,POR vs. DEN,RA,13.5,2026-03-22
Jamal Murray,DEN,POR,DEN vs. POR,RA,11.0,2026-03-22
Jrue Holiday,POR,DEN,POR vs. DEN,RA,10.0,2026-03-22
Robert Williams,POR,DEN,POR vs. DEN,RA,7.5,2026-03-22
Aaron Gordon,DEN,POR,DEN vs. POR,RA,8.0,2026-03-22
Christian Braun,DEN,POR,DEN vs. POR,RA,6.5,2026-03-22
Toumani Camara,POR,DEN,POR vs. DEN,RA,6.5,2026-03-22
Scoot Henderson,POR,DEN,POR vs. DEN,RA,6.5,2026-03-22
Cameron Johnson,DEN,POR,DEN vs. POR,RA,6.0,2026-03-22
Jerami Grant,POR,DEN,POR vs. DEN,RA,5.0,2026-03-22
Maxime Raynaud,SAC,BKN,SAC vs. BKN,RA,10.5,2026-03-22
Precious Achiuwa,SAC,BKN,SAC vs. BKN,RA,10.5,2026-03-22
Nique Clifford,SAC,BKN,SAC vs. BKN,RA,9.5,2026-03-22
Danny Wolf,BKN,SAC,BKN vs. SAC,RA,9.5,2026-03-22
DeMar DeRozan,SAC,BKN,SAC vs. BKN,RA,7.5,2026-03-22
Chaney Johnson,BKN,SAC,BKN vs. SAC,RA,7.5,2026-03-22
Daeqwon Plowden,SAC,BKN,SAC vs. BKN,RA,5.5,2026-03-22
Malik Monk,SAC,BKN,SAC vs. BKN,RA,5.5,2026-03-22
Nolan Traore,BKN,SAC,BKN vs. SAC,RA,5.5,2026-03-22
Terance Mann,BKN,SAC,BKN vs. SAC,RA,5.5,2026-03-22
Ziaire Williams,BKN,SAC,BKN vs. SAC,RA,3.5,2026-03-22
Drake Powell,BKN,SAC,BKN vs. SAC,RA,3.5,2026-03-22
Karl-Anthony Towns,NYK,WAS,NYK vs. WAS,RA,15.5,2026-03-22
Josh Hart,NYK,WAS,NYK vs. WAS,RA,13.5,2026-03-22
Jalen Brunson,NYK,WAS,NYK vs. WAS,RA,11.5,2026-03-22
Mitchell Robinson,NYK,WAS,NYK vs. WAS,RA,10.5,2026-03-22
Mikal Bridges,NYK,WAS,NYK vs. WAS,RA,7.5,2026-03-22
Bub Carrington,WAS,NYK,WAS vs. NYK,RA,8.5,2026-03-22
Alex Sarr,WAS,NYK,WAS vs. NYK,RA,7.5,2026-03-22
OG Anunoby,NYK,WAS,NYK vs. WAS,RA,6.5,2026-03-22
Bilal Coulibaly,WAS,NYK,WAS vs. NYK,RA,6.5,2026-03-22
Tristan Vukcevic,WAS,NYK,WAS vs. NYK,RA,5.5,2026-03-22
Will Riley,WAS,NYK,WAS vs. NYK,RA,5.5,2026-03-22
Tre Johnson,WAS,NYK,WAS vs. NYK,RA,3.5,2026-03-22
Rudy Gobert,MIN,BOS,MIN vs. BOS,RA,13.5,2026-03-22
Jaylen Brown,BOS,MIN,BOS vs. MIN,RA,10.5,2026-03-22
Jayson Tatum,BOS,MIN,BOS vs. MIN,RA,12.0,2026-03-22
Julius Randle,MIN,BOS,MIN vs. BOS,RA,9.5,2026-03-22
Neemias Queta,BOS,MIN,BOS vs. MIN,RA,8.5,2026-03-22
Ayo Dosunmu,MIN,BOS,MIN vs. BOS,RA,11.5,2026-03-22
Derrick White,BOS,MIN,BOS vs. MIN,RA,9.5,2026-03-22
Payton Pritchard,BOS,MIN,BOS vs. MIN,RA,8.5,2026-03-22
Donte DiVincenzo,MIN,BOS,MIN vs. BOS,RA,7.5,2026-03-22
Jaden McDaniels,MIN,BOS,MIN vs. BOS,RA,6.5,2026-03-22
Kyle Anderson,MIN,BOS,MIN vs. BOS,RA,5.5,2026-03-22
Baylor Scheierman,BOS,MIN,BOS vs. MIN,RA,6.5,2026-03-22
Luka Garza,BOS,MIN,BOS vs. MIN,RA,5.5,2026-03-22
Sam Hauser,BOS,MIN,BOS vs. MIN,RA,3.5,2026-03-22
Bones Hyland,MIN,BOS,MIN vs. BOS,RA,4.5,2026-03-22
Scottie Barnes,TOR,PHX,TOR vs. PHX,RA,12.5,2026-03-22
Immanuel Quickley,TOR,PHX,TOR vs. PHX,RA,8.5,2026-03-22
Jakob Poeltl,TOR,PHX,TOR vs. PHX,RA,9.5,2026-03-22
Oso Ighodaro,PHX,TOR,PHX vs. TOR,RA,9.5,2026-03-22
Brandon Ingram,TOR,PHX,TOR vs. PHX,RA,9.5,2026-03-22
RJ Barrett,TOR,PHX,TOR vs. PHX,RA,9.0,2026-03-22
Collin Gillespie,PHX,TOR,PHX vs. TOR,RA,8.5,2026-03-22
Devin Booker,PHX,TOR,PHX vs. TOR,RA,8.5,2026-03-22
Jalen Green,PHX,TOR,PHX vs. TOR,RA,6.5,2026-03-22
Royce O'Neale,PHX,TOR,PHX vs. TOR,RA,7.0,2026-03-22
Nikola Jokic,DEN,POR,DEN vs. POR,PA,38.5,2026-03-22
Jamal Murray,DEN,POR,DEN vs. POR,PA,30.5,2026-03-22
Deni Avdija,POR,DEN,POR vs. DEN,PA,30.5,2026-03-22
Jerami Grant,POR,DEN,POR vs. DEN,PA,19.5,2026-03-22
Jrue Holiday,POR,DEN,POR vs. DEN,PA,22.5,2026-03-22
Aaron Gordon,DEN,POR,DEN vs. POR,PA,17.5,2026-03-22
Donovan Clingan,POR,DEN,POR vs. DEN,PA,14.5,2026-03-22
Scoot Henderson,POR,DEN,POR vs. DEN,PA,17.5,2026-03-22
Cameron Johnson,DEN,POR,DEN vs. POR,PA,12.5,2026-03-22
Christian Braun,DEN,POR,DEN vs. POR,PA,14.5,2026-03-22
Toumani Camara,POR,DEN,POR vs. DEN,PA,14.5,2026-03-22
DeMar DeRozan,SAC,BKN,SAC vs. BKN,PA,23.5,2026-03-22
Maxime Raynaud,SAC,BKN,SAC vs. BKN,PA,19.5,2026-03-22
Malik Monk,SAC,BKN,SAC vs. BKN,PA,14.5,2026-03-22
Nique Clifford,SAC,BKN,SAC vs. BKN,PA,17.5,2026-03-22
Precious Achiuwa,SAC,BKN,SAC vs. BKN,PA,14.5,2026-03-22
Danny Wolf,BKN,SAC,BKN vs. SAC,PA,15.5,2026-03-22
Nolan Traore,BKN,SAC,BKN vs. SAC,PA,16.5,2026-03-22
Drake Powell,BKN,SAC,BKN vs. SAC,PA,9.5,2026-03-22
Terance Mann,BKN,SAC,BKN vs. SAC,PA,10.5,2026-03-22
Ziaire Williams,BKN,SAC,BKN vs. SAC,PA,11.5,2026-03-22
Chaney Johnson,BKN,SAC,BKN vs. SAC,PA,11.5,2026-03-22
