Player Name,Team,Opponent,Matchup,Prop Category,Prop Line,GAME_DATE
Joel Embiid,PHI,MIA,PHI vs. MIA,PTS,27.5,2026-02-26
Tyrese Maxey,PHI,MIA,PHI vs. MIA,PTS,27.5,2026-02-26
Norman Powell,MIA,PHI,MIA vs. PHI,PTS,21.5,2026-02-26
Andrew Wiggins,MIA,PHI,MIA vs. PHI,PTS,15.5,2026-02-26
Bam Adebayo,MIA,PHI,MIA vs. PHI,PTS,17.5,2026-02-26
Tyler Herro,MIA,PHI,MIA vs. PHI,PTS,17.5,2026-02-26
Kelly Oubre,PHI,MIA,PHI vs. MIA,PTS,13.5,2026-02-26
Quentin Grimes,PHI,MIA,PHI vs. MIA,PTS,11.0,2026-02-26
VJ Edgecombe,PHI,MIA,PHI vs. MIA,PTS,14.5,2026-02-26
Jaime Jaquez,MIA,PHI,MIA vs. PHI,PTS,11.5,2026-02-26
Pelle Larsson,MIA,PHI,MIA vs. PHI,PTS,10.5,2026-02-26
Dominick Barlow,PHI,MIA,PHI vs. MIA,PTS,8.5,2026-02-26
Kel'el Ware,MIA,PHI,MIA vs. PHI,PTS,9.5,2026-02-26
Davion Mitchell,MIA,PHI,MIA vs. PHI,PTS,7.5,2026-02-26
Brandon Miller,CHA,IND,CHA vs. IND,PTS,21.5,2026-02-26
Kon Knueppel,CHA,IND,CHA vs. IND,PTS,18.5,2026-02-26
LaMelo Ball,CHA,IND,CHA vs. IND,PTS,19.5,2026-02-26
Andrew Nembhard,IND,CHA,IND vs. CHA,PTS,17.5,2026-02-26
Jarace Walker,IND,CHA,IND vs. CHA,PTS,15.5,2026-02-26
Miles Bridges,CHA,IND,CHA vs. IND,PTS,15.5,2026-02-26
Coby White,CHA,IND,CHA vs. IND,PTS,13.5,2026-02-26
Jay Huff,IND,CHA,IND vs. CHA,PTS,11.5,2026-02-26
Kam Jones,IND,CHA,IND vs. CHA,PTS,9.5,2026-02-26
Ben Sheppard,IND,CHA,IND vs. CHA,PTS,8.5,2026-02-26
Moussa Diabaté,CHA,IND,CHA vs. IND,PTS,8.5,2026-02-26
Grant Williams,CHA,IND,CHA vs. IND,PTS,6.5,2026-02-26
Ryan Kalkbrenner,CHA,IND,CHA vs. IND,PTS,5.5,2026-02-26
Sion James,CHA,IND,CHA vs. IND,PTS,4.5,2026-02-26
Kevin Durant,HOU,ORL,HOU vs. ORL,PTS,24.5,2026-02-26
Desmond Bane,ORL,HOU,ORL vs. HOU,PTS,19.5,2026-02-26
Paolo Banchero,ORL,HOU,ORL vs. HOU,PTS,21.5,2026-02-26
Alperen Sengun,HOU,ORL,HOU vs. ORL,PTS,20.5,2026-02-26
Anthony Black,ORL,HOU,ORL vs. HOU,PTS,15.5,2026-02-26
Amen Thompson,HOU,ORL,HOU vs. ORL,PTS,15.5,2026-02-26
Jabari Smith,HOU,ORL,HOU vs. ORL,PTS,14.5,2026-02-26
Tari Eason,HOU,ORL,HOU vs. ORL,PTS,12.5,2026-02-26
Jalen Suggs,ORL,HOU,ORL vs. HOU,PTS,11.5,2026-02-26
Wendell Carter,ORL,HOU,ORL vs. HOU,PTS,9.5,2026-02-26
Moritz Wagner,ORL,HOU,ORL vs. HOU,PTS,7.5,2026-02-26
Dorian Finney-Smith,HOU,ORL,HOU vs. ORL,PTS,3.5,2026-02-26
Clint Capela,HOU,ORL,HOU vs. ORL,PTS,9.5,2026-02-26
Jonathan Isaac,ORL,HOU,ORL vs. HOU,PTS,4.5,2026-02-26
Michael Porter,BKN,SAS,BKN vs. SAS,PTS,23.5,2026-02-26
Victor Wembanyama,SAS,BKN,SAS vs. BKN,PTS,23.5,2026-02-26
De'Aaron Fox,SAS,BKN,SAS vs. BKN,PTS,16.5,2026-02-26
Devin Vassell,SAS,BKN,SAS vs. BKN,PTS,12.5,2026-02-26
Egor Dëmin,BKN,SAS,BKN vs. SAS,PTS,10.5,2026-02-26
Nic Claxton,BKN,SAS,BKN vs. SAS,PTS,11.5,2026-02-26
Noah Clowney,BKN,SAS,BKN vs. SAS,PTS,11.5,2026-02-26
Stephon Castle,SAS,BKN,SAS vs. BKN,PTS,15.5,2026-02-26
