Legs,Joint Prob,Payout,Picks,Result
4,0.3273977856,10.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR,LOSS
4,0.3273576176639999,10.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
4,0.32646926592,10.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Jerami Grant Under 21.5 PA | T.J. McConnell Under 4.5 REB,LOSS
4,0.3252797184,10.0x,AJ Green Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
4,0.3252662896,10.0x,Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
4,0.3246034943999999,10.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | T.J. McConnell Under 4.5 REB,WIN
4,0.3240517462,10.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
5,0.2498045104128,20.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
5,0.2465620265472,20.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
5,0.244518817536,20.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 21.5 PA | T.J. McConnell Under 4.5 REB,LOSS
5,0.2421542068223999,20.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
5,0.2421542068223999,20.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | T.J. McConnell Under 4.5 REB,PUSH/DOWNGRADE
5,0.2417426026652,20.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
5,0.2417426026652,20.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Jerami Grant Under 19.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
5,0.2416764994559999,20.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
5,0.2416764994559999,20.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | T.J. McConnell Under 4.5 REB,PUSH/DOWNGRADE
5,0.24084037632,20.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
6,0.1825570052505599,25.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
6,0.18224670206288,25.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
6,0.1821968676864,25.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
6,0.18119065939968,25.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
6,0.18018739974144,25.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
6,0.17988112431562,25.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
6,0.1798319367936,25.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
6,0.17951220584448,25.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 15.5 PR | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
6,0.17883878917632,25.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
6,0.17879887939312,25.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | Ryan Rollins Under 21.5 PR | T.J. McConnell Under 4.5 REB,LOSS
7,0.133185794325376,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
7,0.13292305333944,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
7,0.132414038900736,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
7,0.1321889667469279,40.0x,AJ Green Under 9.5 PTS | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
7,0.13215282038784,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | T.J. McConnell Under 4.5 REB,LOSS
7,0.131457031347824,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
7,0.13119770076231,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 19.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
7,0.130964438717008,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 15.5 PR | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
7,0.130695293374464,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 19.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
7,0.1306661273258239,40.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Jerami Grant Under 22.5 PR | Ryan Rollins Under 21.5 PR | T.J. McConnell Under 4.5 REB,LOSS
8,0.0966036275990656,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.0964130537282639,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.0953497042678544,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 19.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.095161604062161,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 19.5 PTS | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.0949924121459247,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 15.5 PR | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.0947760379996543,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 21.5 PR | T.J. McConnell Under 4.5 REB,LOSS
8,0.0945890694885359,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 21.5 PR | T.J. McConnell Under 4.5 REB,LOSS
8,0.094559560798872,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 21.5 PA | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.0943730193410549,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 17.5 PRA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 21.5 PA | Ryan Rollins Under 22.5 PA | T.J. McConnell Under 4.5 REB,LOSS
8,0.0942760370715135,80.0x,AJ Green Under 9.5 PTS | Aaron Nesmith Under 13.5 PA | Andre Drummond Under 9.5 PTS | Deni Avdija Under 6.0 REB | Dominick Barlow Under 0.5 AST | Jerami Grant Under 22.5 PR | Ryan Rollins Under 16.5 PTS | T.J. McConnell Under 4.5 REB,LOSS
