Legs,Joint Prob,Payout,Picks,Result
5,0.34179114672,20.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 25.5 PRA,LOSS
5,0.3371794819344,20.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Donovan Clingan Under 14.5 REB | Dylan Harper Over 12.5 PTS | Julian Champagnie Over 4.5 RA,LOSS
5,0.33588425952,20.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Jarace Walker Under 19.5 PA | Jay Huff Under 15.5 PR | Moritz Wagner Under 0.5 AST,LOSS
5,0.335258135604,20.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Grayson Allen Over 6.5 RA | Onyeka Okongwu Under 24.5 PR,LOSS
5,0.3335836824,20.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Jarace Walker Under 23.5 PR | Jay Huff Under 15.5 PR | Moritz Wagner Under 0.5 AST,LOSS
6,0.2888374668732,25.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST,LOSS
6,0.2825214247044,25.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Julian Champagnie Over 4.5 RA | Onyeka Okongwu Under 24.5 PR,LOSS
6,0.277205788062,25.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Kon Knueppel Over 2.5 AST | Onyeka Okongwu Under 24.5 PR,LOSS
6,0.27087249939696,25.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Grayson Allen Over 6.5 RA | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST,LOSS
6,0.26707141386072,25.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Julian Champagnie Over 4.5 RA | Onyeka Okongwu Under 25.5 PRA,LOSS
6,0.2657760371208,25.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Grayson Allen Over 6.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST,LOSS
6,0.26245584458352,25.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Jarace Walker Under 19.5 PA | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA,LOSS
6,0.2620464689556,25.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Kon Knueppel Over 2.5 AST | Onyeka Okongwu Under 25.5 PRA,LOSS
6,0.26145412320096,25.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Donovan Clingan Under 14.5 REB | Dylan Harper Over 12.5 PTS | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST,LOSS
6,0.2606582018124,25.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Jarace Walker Under 23.5 PR | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA,LOSS
7,0.22396898594088,40.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST,LOSS
7,0.21907143031896,40.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 24.5 PR,LOSS
7,0.2149496044308,40.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 24.5 PR,LOSS
7,0.2076741386818308,40.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Grayson Allen Over 6.5 RA | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST,LOSS
7,0.2070912557976479,40.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 25.5 PRA,LOSS
7,0.203512272843168,40.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Jarace Walker Under 19.5 PA | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST,LOSS
7,0.20319483672504,40.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 25.5 PRA,LOSS
7,0.2031329043624636,40.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Grayson Allen Over 6.5 RA | Julian Champagnie Over 4.5 RA | Onyeka Okongwu Under 24.5 PR,LOSS
7,0.20211835316616,40.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Jarace Walker Under 23.5 PR | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST,LOSS
7,0.2004532020100008,40.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Donovan Clingan Under 14.5 REB | Dylan Harper Over 12.5 PTS | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST,LOSS
8,0.1679589869867658,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST | Onyeka Okongwu Under 24.5 PR,LOSS
8,0.1610337008914927,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Grayson Allen Over 6.5 RA | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST,LOSS
8,0.158773955540198,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST | Onyeka Okongwu Under 25.5 PRA,LOSS
8,0.1575123583993322,80.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Grayson Allen Over 6.5 RA | Julian Champagnie Over 4.5 RA | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 24.5 PR,LOSS
8,0.1555203921717599,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Jarace Walker Under 23.5 PR | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST,LOSS
8,0.1554344762429707,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Donovan Clingan Under 14.5 REB | Dylan Harper Over 12.5 PTS | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST,LOSS
8,0.1545487655857452,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dyson Daniels Under 12.5 RA | Grayson Allen Over 6.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST | Onyeka Okongwu Under 24.5 PR,LOSS
8,0.153042560244,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Jarace Walker Under 19.5 PA | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST,LOSS
8,0.152969808528315,80.0x,Brandon Miller Over 24.5 PA | Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Joel Embiid Over 27.5 PTS | Julian Champagnie Over 4.5 RA | Kon Knueppel Over 2.5 AST | Moritz Wagner Under 0.5 AST,LOSS
8,0.1526180736253168,80.0x,Clint Capela Under 0.5 AST | Dominick Barlow Under 0.5 AST | Dylan Harper Over 12.5 PTS | Dyson Daniels Under 12.5 RA | Jarace Walker Under 19.5 PA | Jay Huff Under 15.5 PR | Julian Champagnie Over 4.5 RA | Onyeka Okongwu Under 24.5 PR,LOSS
