Legs,Joint Prob,Payout,Picks,Result
4,0.327806028,10.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.3275710416,10.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.3266898426,10.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.32562065448,10.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.325456164,10.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.325162431,10.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.3247512048,10.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.3247453301399999,10.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
4,0.32175954,10.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA,PUSH/DOWNGRADE
4,0.321743895,10.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.24421549086,20.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.2440404259919999,20.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.243383932737,20.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.24246484218,20.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.242246011095,20.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.2419396475759999,20.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.240984018,20.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.24093743058,20.0x,Andre Drummond Under 7.5 PTS | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,LOSS
5,0.2408112695999999,20.0x,Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
5,0.240764715576,20.0x,Andre Drummond Under 7.5 PTS | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,LOSS
6,0.17953309341,25.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
6,0.1794983857821,25.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,LOSS
6,0.179404395852,25.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
6,0.17936971310412,25.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,LOSS
6,0.17925417029124,25.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,PUSH/DOWNGRADE
6,0.1791256726781279,25.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,PUSH/DOWNGRADE
6,0.1789217800095,25.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
6,0.178887190561695,25.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS,LOSS
6,0.178643806628958,25.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,PUSH/DOWNGRADE
6,0.1782773083278,25.0x,Caris LeVert Under 3.5 REB | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS,PUSH/DOWNGRADE
7,0.1325319771204,40.0x,Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
7,0.13243697211888,40.0x,Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
7,0.13208070336318,40.0x,Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
7,0.13195682365635,40.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,LOSS
7,0.13186223095122,40.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS,LOSS
7,0.13177729056294,40.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,PUSH/DOWNGRADE
7,0.1317518151640614,40.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,LOSS
7,0.131682826555368,40.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,PUSH/DOWNGRADE
7,0.131657369418424,40.0x,Andre Drummond Under 7.5 PTS | DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST,LOSS
7,0.131648430606264,40.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 11.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.098736322954698,80.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.0986655442285655,80.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.0984001240055691,80.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 13.5 PRA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.098028535693374,80.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 9.0 PTS | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.0979400622857084,80.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 11.5 PA | Julius Randle Under 31.5 PRA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.0978161995149767,80.0x,DeAndre Jordan Under 1.5 AST | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 13.5 PRA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.0974298384774,80.0x,Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.097411003183494,80.0x,Andre Drummond Under 7.5 PTS | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 11.5 PA | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,LOSS
8,0.0973599962992799,80.0x,Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Kris Murray Under 6.5 PTS | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,PUSH/DOWNGRADE
8,0.0973411745073768,80.0x,Andre Drummond Under 7.5 PTS | Deni Avdija Under 6.5 REB | Jericho Sims Under 5.5 PTS | Julian Strawther Under 9.0 PTS | Julius Randle Under 24.5 PA | Mitchell Robinson Under 4.5 PTS | Nick Richards Under 1.5 AST | Rob Dillingham Under 8.5 PTS,LOSS
