Legs,Joint Prob,Payout,Picks,Result
2,0.6351930000000001,3.0x,Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
2,0.621576,3.0x,Devin Booker Under 5.5 AST | Terance Mann Under 2.5 PTS,LOSS
2,0.6159690000000001,3.0x,Isaiah Stewart Under 0.5 AST | Terance Mann Under 2.5 PTS,LOSS
2,0.615368,3.0x,Devin Booker Under 5.5 AST | Jaylin Williams Under 7.5 AST,LOSS
2,0.6102,3.0x,Jaylin Williams Under 7.5 AST | Nick Richards Under 1.5 AST,WIN
2,0.609817,3.0x,Isaiah Stewart Under 0.5 AST | Jaylin Williams Under 7.5 AST,LOSS
2,0.603954,3.0x,Devin Booker Under 32.5 PRA | Terance Mann Under 2.5 PTS,LOSS
2,0.603153,3.0x,Terance Mann Under 2.5 PTS | Zion Williamson Under 25.5 PR,LOSS
2,0.60075,3.0x,Nick Richards Under 1.5 AST | Terance Mann Under 2.5 PTS,LOSS
2,0.5999490000000001,3.0x,Terance Mann Under 2.5 PTS | Zion Williamson Under 20.5 PTS,LOSS
3,0.492909768,6.0x,Devin Booker Under 5.5 AST | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
3,0.4887702,6.0x,Jaylin Williams Under 7.5 AST | Nick Richards Under 1.5 AST | Terance Mann Under 2.5 PTS,LOSS
3,0.488463417,6.0x,Isaiah Stewart Under 0.5 AST | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
3,0.478935522,6.0x,Devin Booker Under 32.5 PRA | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
3,0.4783003290000001,6.0x,Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS | Zion Williamson Under 25.5 PR,LOSS
3,0.477991944,6.0x,Devin Booker Under 5.5 AST | Isaiah Stewart Under 0.5 AST | Terance Mann Under 2.5 PTS,LOSS
3,0.4757595570000001,6.0x,Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS | Zion Williamson Under 20.5 PTS,LOSS
3,0.473853978,6.0x,Isaiah Stewart Under 13.5 PR | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
3,0.4735151999999999,6.0x,Devin Booker Under 5.5 AST | Jaylin Williams Under 7.5 AST | Nick Richards Under 1.5 AST,LOSS
3,0.4732179920000001,6.0x,Devin Booker Under 5.5 AST | Isaiah Stewart Under 0.5 AST | Jaylin Williams Under 7.5 AST,LOSS
4,0.3792856752,10.0x,Devin Booker Under 5.5 AST | Jaylin Williams Under 7.5 AST | Nick Richards Under 1.5 AST | Terance Mann Under 2.5 PTS,LOSS
4,0.379047611592,10.0x,Devin Booker Under 5.5 AST | Isaiah Stewart Under 0.5 AST | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
4,0.3758642838,10.0x,Isaiah Stewart Under 0.5 AST | Jaylin Williams Under 7.5 AST | Nick Richards Under 1.5 AST | Terance Mann Under 2.5 PTS,LOSS
4,0.371161055304,10.0x,Devin Booker Under 5.5 AST | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS | Zion Williamson Under 25.5 PR,LOSS
4,0.369189416232,10.0x,Devin Booker Under 5.5 AST | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS | Zion Williamson Under 20.5 PTS,LOSS
4,0.3689836137,10.0x,Duncan Robinson Under 12.5 PA | Isaiah Stewart Under 0.5 AST | Jaylin Williams Under 7.5 AST | Terance Mann Under 2.5 PTS,LOSS
4,0.3685327308,10.0x,Devin Booker Under 32.5 PRA | Jaylin Williams Under 7.5 AST | Nick Richards Under 1.5 AST | Terance Mann Under 2.5 PTS,LOSS
