Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Jalen Duren,DET,SAS,AST,1.5,1.09,0.76,Under,1.052,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,1.0,WIN,1.0,-0.09000000000000008,AST
Kevin Durant,HOU,UTA,AST,4.5,3.28,0.732,Under,1.301,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,12.0,LOSS,0.0,8.72,AST
Ty Jerome,MEM,SAC,REB,3.5,2.69,0.709,Under,1.341,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,,Pending / Not Found,,,REB
Kevin Durant,HOU,UTA,REB,5.5,4.28,0.709,Under,0.721,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,5.0,WIN,1.0,0.7199999999999998,REB
Daniss Jenkins,DET,SAS,REB,1.5,2.43,0.699,Over,0.47,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,0.5699999999999998,REB
Ace Bailey,UTAH,HOU,AST,1.5,2.63,0.696,Over,0.745,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,LOSS,0.0,-2.63,AST
Walter Clayton Jr.,MEM,SAC,AST,4.5,3.6,0.693,Under,1.22,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,6.0,LOSS,0.0,2.4,AST
DeMar DeRozan,SAC,MEM,AST,3.5,2.91,0.691,Under,1.063,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,LOSS,0.0,1.0899999999999999,AST
Daniss Jenkins,DET,SAS,AST,2.5,2.1,0.685,Under,0.782,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,WIN,1.0,-2.1,AST
Jalen Duren,DET,SAS,REB,10.5,8.78,0.682,Under,0.665,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,14.0,LOSS,0.0,5.220000000000001,REB
De'Aaron Fox,SA,DET,AST,5.5,4.65,0.679,Under,0.557,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,7.0,LOSS,0.0,2.3499999999999996,AST
Cade Cunningham,DET,SAS,AST,9.5,8.15,0.666,Under,0.534,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,10.0,LOSS,0.0,1.8499999999999996,AST
Amen Thompson,HOU,UTA,AST,6.5,5.63,0.663,Under,0.747,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-2.63,AST
Cade Cunningham,DET,SAS,REB,5.5,4.73,0.661,Under,0.629,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,6.0,LOSS,0.0,1.2699999999999996,REB
Alperen Sengun,HOU,UTA,REB,8.5,7.52,0.659,Under,0.549,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,9.0,LOSS,0.0,1.4800000000000004,REB
Maxime Raynaud,SAC,MEM,REB,10.5,9.2,0.659,Under,0.821,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,13.0,LOSS,0.0,3.8000000000000007,REB
Tari Eason,HOU,UTA,RA,9.5,7.96,0.658,Under,0.409,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,14.0,LOSS,0.0,6.04,RA
Keegan Murray,SAC,MEM,RA,7.5,9.45,0.655,Over,0.529,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,10.0,WIN,1.0,0.5500000000000007,RA
GG Jackson,MEM,SAC,REB,6.5,5.68,0.653,Under,0.448,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,6.0,WIN,1.0,0.3200000000000003,REB
Malik Monk,SAC,MEM,AST,3.5,2.99,0.651,Under,0.816,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,WIN,1.0,-0.9900000000000002,AST
Dorian Finney-Smith,HOU,UTA,PTS,5.5,4.2,0.647,Under,0.754,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-1.2000000000000002,PTS
Tari Eason,HOU,UTA,REB,6.5,5.7,0.647,Under,0.4,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,10.0,LOSS,0.0,4.3,REB
Jaylen Wells,MEM,SAC,AST,1.5,1.53,0.644,Under,1.65,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,LOSS,0.0,0.47,AST
Russell Westbrook,SAC,MEM,AST,5.5,4.83,0.643,Under,0.526,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,7.0,LOSS,0.0,2.17,AST
Russell Westbrook,SAC,MEM,REB,3.5,3.09,0.639,Under,0.711,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,WIN,1.0,-1.0899999999999999,REB
Ausar Thompson,DET,SAS,PTS,9.5,7.45,0.638,Under,0.477,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,8.0,WIN,1.0,0.5499999999999998,PTS
Julian Champagnie,SA,DET,REB,4.5,3.98,0.638,Under,0.46,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,6.0,LOSS,0.0,2.02,REB
Lauri Markkanen,UTAH,HOU,AST,1.5,1.36,0.634,Under,0.577,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,LOSS,0.0,0.6399999999999999,AST
Kyle Filipowski,UTAH,HOU,AST,2.5,2.2,0.634,Under,0.707,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,LOSS,0.0,1.7999999999999998,AST
Alperen Sengun,HOU,UTA,AST,6.5,5.85,0.63,Under,0.542,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,9.0,LOSS,0.0,3.1500000000000004,AST
Amen Thompson,HOU,UTA,PTS,16.5,13.73,0.622,Under,0.511,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,20.0,LOSS,0.0,6.27,PTS
Taylor Hendricks,MEM,SAC,REB,6.5,6.05,0.621,Under,1.12,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-3.05,REB
Stephon Castle,SA,DET,REB,4.5,4.4,0.616,Under,0.683,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,WIN,1.0,-0.40000000000000036,REB
Walter Clayton Jr.,MEM,SAC,REB,3.5,3.14,0.616,Under,0.624,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,1.0,WIN,1.0,-2.14,REB
Tobias Harris,DET,SAS,AST,1.5,1.56,0.613,Under,0.498,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,LOSS,0.0,0.43999999999999995,AST
Walter Clayton Jr.,MEM,SAC,PTS,10.5,9.28,0.61,Under,0.574,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,9.0,WIN,1.0,-0.27999999999999936,PTS
Victor Wembanyama,SA,DET,AST,2.5,2.47,0.609,Under,0.966,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,LOSS,0.0,1.5299999999999998,AST
Cody Williams,UTAH,HOU,AST,1.5,2.11,0.608,Over,1.229,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,LOSS,0.0,-2.11,AST
Tari Eason,HOU,UTA,AST,1.5,1.46,0.606,Under,1.197,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,LOSS,0.0,2.54,AST
Cade Cunningham,DET,SAS,RA,15.5,13.28,0.604,Under,0.422,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,16.0,LOSS,0.0,2.7200000000000006,RA
Nique Clifford,SAC,MEM,AST,2.5,3.54,0.602,Over,0.681,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,5.0,WIN,1.0,1.46,AST
Russell Westbrook,SAC,MEM,RA,8.5,7.26,0.599,Under,0.499,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,9.0,LOSS,0.0,1.7400000000000002,RA
Julian Champagnie,SA,DET,AST,1.5,1.38,0.598,Under,0.876,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,1.0,WIN,1.0,-0.3799999999999999,AST
Precious Achiuwa,SAC,MEM,REB,5.5,5.49,0.598,Under,0.866,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,12.0,LOSS,0.0,6.51,REB
Keegan Murray,SAC,MEM,AST,1.5,2.04,0.597,Over,0.786,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,5.0,WIN,1.0,2.96,AST
Brice Sensabaugh,UTAH,HOU,AST,1.5,1.72,0.597,Under,0.851,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,1.0,WIN,1.0,-0.72,AST
Precious Achiuwa,SAC,MEM,AST,1.5,1.41,0.593,Under,0.994,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,WIN,1.0,-1.41,AST
Keldon Johnson,SA,DET,REB,4.5,4.44,0.592,Under,0.52,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,WIN,1.0,-0.4400000000000004,REB
Duncan Robinson,DET,SAS,PTS,10.5,12.6,0.59,Over,0.552,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,13.0,WIN,1.0,0.40000000000000036,PTS
Jalen Duren,DET,SAS,RA,12.5,10.78,0.59,Under,0.716,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,15.0,LOSS,0.0,4.220000000000001,RA
De'Aaron Fox,SA,DET,RA,9.5,7.99,0.588,Under,0.605,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,14.0,LOSS,0.0,6.01,RA
Jabari Smith Jr.,HOU,UTA,AST,1.5,1.5,0.585,Under,0.58,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,WIN,1.0,-1.5,AST
Maxime Raynaud,SAC,MEM,AST,1.5,1.54,0.584,Under,1.247,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,LOSS,0.0,0.45999999999999996,AST
Kevin Durant,HOU,UTA,RA,9.5,8.04,0.584,Under,0.886,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,17.0,LOSS,0.0,8.96,RA
Cam Spencer,MEM,SAC,REB,2.5,2.55,0.583,Under,0.572,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,LOSS,0.0,0.4500000000000002,REB
Cade Cunningham,DET,SAS,PTS,27.5,23.12,0.583,Under,0.6,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,16.0,WIN,1.0,-7.120000000000001,PTS
Tobias Harris,DET,SAS,RA,7.5,8.48,0.58,Over,0.429,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,10.0,WIN,1.0,1.5199999999999996,RA
Tari Eason,HOU,UTA,PRA,23.5,20.82,0.579,Under,0.426,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,25.0,LOSS,0.0,4.18,PRA
Clint Capela,HOU,UTA,PTS,4.5,3.53,0.578,Under,0.806,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,WIN,1.0,-1.5299999999999998,PTS
Amen Thompson,HOU,UTA,RA,13.5,12.17,0.577,Under,0.418,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,10.0,WIN,1.0,-2.17,RA
Keldon Johnson,SA,DET,AST,1.5,1.71,0.574,Under,1.016,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,WIN,1.0,-1.71,AST
Walter Clayton Jr.,MEM,SAC,PRA,18.5,16.64,0.574,Under,0.687,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,16.0,WIN,1.0,-0.6400000000000006,PRA
Duncan Robinson,DET,SAS,AST,1.5,1.93,0.571,Over,0.568,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,5.0,WIN,1.0,3.0700000000000003,AST
Kevin Durant,HOU,UTA,PTS,26.5,23.41,0.571,Under,0.654,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,18.0,WIN,1.0,-5.41,PTS
Cody Williams,UTAH,HOU,PTS,6.5,5.36,0.57,Under,0.571,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,WIN,1.0,-3.3600000000000003,PTS
Alperen Sengun,HOU,UTA,RA,15.5,13.86,0.569,Under,0.511,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,18.0,LOSS,0.0,4.140000000000001,RA
Devin Vassell,SA,DET,AST,1.5,1.84,0.569,Under,0.882,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,LOSS,0.0,2.16,AST
Maxime Raynaud,SAC,MEM,RA,12.5,11.03,0.569,Under,0.852,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,15.0,LOSS,0.0,3.9700000000000006,RA
Brice Sensabaugh,UTAH,HOU,REB,2.5,3.19,0.569,Over,0.659,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-0.18999999999999995,REB
Walter Clayton Jr.,MEM,SAC,RA,7.5,6.68,0.568,Under,0.969,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,7.0,WIN,1.0,0.3200000000000003,RA
Cade Cunningham,DET,SAS,PRA,43.5,38.01,0.566,Under,0.515,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,32.0,WIN,1.0,-6.009999999999998,PRA
Dylan Harper,SA,DET,RA,7.5,8.28,0.564,Over,0.43,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,5.0,LOSS,0.0,-3.2799999999999994,RA
Taylor Hendricks,MEM,SAC,PTS,8.5,7.37,0.563,Under,0.85,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,12.0,LOSS,0.0,4.63,PTS
Ace Bailey,UTAH,HOU,REB,3.5,5.02,0.563,Over,0.627,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,8.0,WIN,1.0,2.9800000000000004,REB
Dorian Finney-Smith,HOU,UTA,PRA,9.5,8.69,0.56,Under,0.481,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,7.0,WIN,1.0,-1.6899999999999995,PRA
Taylor Hendricks,MEM,SAC,PRA,15.5,13.48,0.56,Under,0.83,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,16.0,LOSS,0.0,2.5199999999999996,PRA
Tari Eason,HOU,UTA,PTS,13.5,12.09,0.56,Under,0.539,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,11.0,WIN,1.0,-1.0899999999999999,PTS
Precious Achiuwa,SAC,MEM,PTS,7.5,8.28,0.558,Over,0.58,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,22.0,WIN,1.0,13.72,PTS
Jaylen Wells,MEM,SAC,REB,3.5,3.52,0.557,Under,0.584,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-0.52,REB
Ausar Thompson,DET,SAS,AST,2.5,3.0,0.557,Over,0.508,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,LOSS,0.0,-1.0,AST
Daniss Jenkins,DET,SAS,PRA,12.5,10.83,0.556,Under,0.53,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,10.0,WIN,1.0,-0.8300000000000001,PRA
Keldon Johnson,SA,DET,PTS,10.5,11.93,0.556,Over,0.514,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,9.0,LOSS,0.0,-2.9299999999999997,PTS
Clint Capela,HOU,UTA,PRA,10.5,9.31,0.553,Under,0.579,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,6.0,WIN,1.0,-3.3100000000000005,PRA
Daniss Jenkins,DET,SAS,PTS,8.5,7.36,0.552,Under,0.723,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,7.0,WIN,1.0,-0.3600000000000003,PTS
Stephon Castle,SA,DET,AST,5.5,5.55,0.552,Under,0.432,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,11.0,LOSS,0.0,5.45,AST
Cam Spencer,MEM,SAC,PTS,9.5,8.14,0.55,Under,0.942,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,7.0,WIN,1.0,-1.1400000000000006,PTS
Stephon Castle,SA,DET,PTS,14.5,16.51,0.55,Over,0.652,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,16.0,WIN,1.0,-0.5100000000000016,PTS
Caris LeVert,DET,SAS,AST,2.5,2.6,0.55,Under,0.532,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,1.0,WIN,1.0,-1.6,AST
Kyle Filipowski,UTAH,HOU,RA,10.5,11.52,0.549,Over,0.485,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,9.0,LOSS,0.0,-2.5199999999999996,RA
Dorian Finney-Smith,HOU,UTA,REB,2.5,2.88,0.549,Over,0.599,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,WIN,1.0,1.12,REB
Keyonte George,UTAH,HOU,REB,1.5,2.1,0.548,Under,0.656,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,,Pending / Not Found,,,REB
DeMar DeRozan,SAC,MEM,REB,2.5,2.97,0.547,Over,0.483,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,2.0,LOSS,0.0,-0.9700000000000002,REB
Stephon Castle,SA,DET,PRA,24.5,27.5,0.547,Over,0.565,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,31.0,WIN,1.0,3.5,PRA
Kyle Filipowski,UTAH,HOU,REB,7.5,8.36,0.546,Under,0.535,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,5.0,WIN,1.0,-3.3599999999999994,REB
Stephon Castle,SA,DET,RA,10.5,9.65,0.545,Under,0.53,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,15.0,LOSS,0.0,5.35,RA
Kevin Durant,HOU,UTA,PRA,36.5,33.67,0.545,Under,0.577,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,35.0,WIN,1.0,1.3299999999999983,PRA
Jalen Duren,DET,SAS,PTS,16.5,15.18,0.544,Under,0.542,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,25.0,LOSS,0.0,9.82,PTS
Cam Spencer,MEM,SAC,AST,4.5,4.95,0.542,Under,0.627,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-1.9500000000000002,AST
Reed Sheppard,HOU,UTA,AST,3.5,3.75,0.542,Under,0.647,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,4.0,LOSS,0.0,0.25,AST
DeMar DeRozan,SAC,MEM,PRA,22.5,24.51,0.54,Over,0.515,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,25.0,WIN,1.0,0.48999999999999844,PRA
Kyle Filipowski,UTAH,HOU,PRA,23.5,25.13,0.539,Over,0.415,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,22.0,LOSS,0.0,-3.129999999999999,PRA
Keldon Johnson,SA,DET,PRA,16.5,17.99,0.539,Over,0.451,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,13.0,LOSS,0.0,-4.989999999999998,PRA
Tobias Harris,DET,SAS,REB,5.5,5.95,0.538,Under,0.534,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,8.0,LOSS,0.0,2.05,REB
Nique Clifford,SAC,MEM,RA,7.5,7.96,0.537,Over,0.468,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,11.0,WIN,1.0,3.04,RA
Malik Monk,SAC,MEM,REB,1.5,2.1,0.536,Over,0.984,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,0.0,LOSS,0.0,-2.1,REB
Reed Sheppard,HOU,UTA,REB,2.5,3.01,0.535,Over,0.638,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-0.009999999999999787,REB
Lauri Markkanen,UTAH,HOU,REB,4.5,5.35,0.533,Under,0.514,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,3.0,WIN,1.0,-2.3499999999999996,REB
DeMar DeRozan,SAC,MEM,PTS,16.5,17.77,0.532,Over,0.629,50.0,Pass / Too Volatile,2026-02-23,2026-02-23,19.0,WIN,1.0,1.2300000000000004,PTS
