Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Clint Capela,HOU,ORL,AST,0.5,0.27,0.903,Under,0.0,50.0,A Tier,2026-02-26,2026-02-26,3.0,LOSS,0.0,2.73,AST
Grayson Allen,PHX,LAL,RA,6.5,7.97,0.719,Over,0.198,50.0,A Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,-0.9699999999999998,RA
Max Christie,DAL,SAC,RA,5.5,6.47,0.668,Over,0.285,50.0,A Tier,2026-02-26,2026-02-26,2.0,LOSS,0.0,-4.47,RA
Onyeka Okongwu,ATL,WAS,PR,24.5,21.87,0.666,Under,0.16,50.0,A Tier,2026-02-26,2026-02-26,21.0,WIN,1.0,-0.870000000000001,PR
Dominick Barlow,PHI,MIA,AST,0.5,0.32,0.888,Under,0.0,50.0,B Tier,2026-02-26,2026-02-26,0.0,WIN,1.0,-0.32,AST
Moritz Wagner,ORL,HOU,AST,0.5,0.65,0.776,Under,0.0,50.0,B Tier,2026-02-26,2026-02-26,2.0,LOSS,0.0,1.35,AST
Joel Embiid,PHI,MIA,PTS,27.5,31.69,0.71,Over,0.143,50.0,B Tier,2026-02-26,2026-02-26,26.0,LOSS,0.0,-5.690000000000001,PTS
Joel Embiid,PHI,MIA,PA,32.5,37.19,0.688,Over,0.149,50.0,B Tier,2026-02-26,2026-02-26,30.0,LOSS,0.0,-7.189999999999998,PA
Jrue Holiday,POR,CHI,RA,8.5,10.5,0.643,Over,0.349,50.0,B Tier,2026-02-26,2026-02-26,10.0,WIN,1.0,-0.5,RA
Jarace Walker,IND,CHA,PR,23.5,19.98,0.639,Under,0.264,50.0,B Tier,2026-02-26,2026-02-26,22.0,WIN,1.0,2.0199999999999996,PR
Bub Carrington,WSH,ATL,PR,13.5,11.49,0.636,Under,0.272,50.0,B Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,-4.49,PR
Josh Giddey,CHI,POR,REB,5.5,4.89,0.636,Under,0.263,50.0,B Tier,2026-02-26,2026-02-26,6.0,LOSS,0.0,1.1100000000000003,REB
Jarace Walker,IND,CHA,PA,19.5,16.37,0.632,Under,0.332,50.0,B Tier,2026-02-26,2026-02-26,17.0,WIN,1.0,0.629999999999999,PA
Onyeka Okongwu,ATL,WAS,PRA,25.5,23.07,0.627,Under,0.177,50.0,B Tier,2026-02-26,2026-02-26,24.0,WIN,1.0,0.9299999999999997,PRA
Bub Carrington,WSH,ATL,PA,14.5,12.69,0.62,Under,0.24,50.0,B Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,-5.6899999999999995,PA
Brandon Miller,CHA,IND,PA,24.5,27.28,0.617,Over,0.23,50.0,B Tier,2026-02-26,2026-02-26,37.0,WIN,1.0,9.719999999999999,PA
Naz Reid,MIN,LAC,RA,9.0,8.48,0.615,Under,0.244,50.0,B Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,-1.4800000000000004,RA
Bub Carrington,WSH,ATL,PRA,18.5,16.71,0.613,Under,0.213,50.0,B Tier,2026-02-26,2026-02-26,12.0,WIN,1.0,-4.710000000000001,PRA
Bennedict Mathurin,LAC,MIN,RA,8.5,9.39,0.612,Over,0.259,50.0,B Tier,2026-02-26,2026-02-26,8.0,LOSS,0.0,-1.3900000000000006,RA
Paolo Banchero,ORL,HOU,PTS,21.5,24.33,0.612,Over,0.295,50.0,B Tier,2026-02-26,2026-02-26,19.0,LOSS,0.0,-5.329999999999998,PTS
Jrue Holiday,POR,CHI,AST,5.5,6.37,0.612,Over,0.341,50.0,B Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,0.6299999999999999,AST
Dylan Harper,SA,BKN,PTS,12.5,14.42,0.609,Over,0.297,50.0,B Tier,2026-02-26,2026-02-26,12.0,LOSS,0.0,-2.42,PTS
Bub Carrington,WSH,ATL,PTS,9.5,7.97,0.605,Under,0.31,50.0,B Tier,2026-02-26,2026-02-26,2.0,WIN,1.0,-5.97,PTS
Jay Huff,IND,CHA,PRA,17.5,14.62,0.605,Under,0.338,50.0,B Tier,2026-02-26,2026-02-26,14.0,WIN,1.0,-0.6199999999999992,PRA
Derik Queen,NO,UTA,REB,5.5,6.42,0.604,Over,0.277,50.0,B Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,0.5800000000000001,REB
Bam Adebayo,MIA,PHI,REB,9.5,8.87,0.603,Under,0.283,50.0,B Tier,2026-02-26,2026-02-26,14.0,LOSS,0.0,5.130000000000001,REB
Ace Bailey,UTAH,NOP,PA,17.5,15.23,0.601,Under,0.299,50.0,B Tier,2026-02-26,2026-02-26,24.0,LOSS,0.0,8.77,PA
Naz Reid,MIN,LAC,REB,6.0,6.06,0.597,Under,0.252,50.0,B Tier,2026-02-26,2026-02-26,7.0,LOSS,0.0,0.9400000000000004,REB
Grayson Allen,PHX,LAL,PTS,16.5,18.22,0.595,Over,0.229,50.0,B Tier,2026-02-26,2026-02-26,28.0,WIN,1.0,9.780000000000001,PTS
Jarace Walker,IND,CHA,PTS,15.5,13.75,0.593,Under,0.308,50.0,B Tier,2026-02-26,2026-02-26,16.0,LOSS,0.0,2.25,PTS
Maxime Raynaud,SAC,DAL,PTS,12.5,14.2,0.592,Over,0.326,50.0,B Tier,2026-02-26,2026-02-26,22.0,WIN,1.0,7.800000000000001,PTS
Donte DiVincenzo,MIN,LAC,RA,7.5,8.37,0.588,Over,0.306,50.0,B Tier,2026-02-26,2026-02-26,7.0,LOSS,0.0,-1.3699999999999992,RA
Ace Bailey,UTAH,NOP,PTS,14.5,12.65,0.588,Under,0.334,50.0,B Tier,2026-02-26,2026-02-26,23.0,LOSS,0.0,10.35,PTS
Onyeka Okongwu,ATL,WAS,PTS,15.5,13.78,0.586,Under,0.298,50.0,B Tier,2026-02-26,2026-02-26,10.0,WIN,1.0,-3.7799999999999994,PTS
Dylan Harper,SA,BKN,PR,15.5,17.06,0.586,Over,0.234,50.0,B Tier,2026-02-26,2026-02-26,15.0,LOSS,0.0,-2.0599999999999987,PR
LaMelo Ball,CHA,IND,RA,11.5,10.63,0.585,Under,0.258,50.0,B Tier,2026-02-26,2026-02-26,12.0,LOSS,0.0,1.3699999999999992,RA
Grayson Allen,PHX,LAL,PR,19.5,21.2,0.585,Over,0.193,50.0,B Tier,2026-02-26,2026-02-26,29.0,WIN,1.0,7.800000000000001,PR
Ace Bailey,UTAH,NOP,PRA,22.5,20.39,0.585,Under,0.227,50.0,B Tier,2026-02-26,2026-02-26,28.0,LOSS,0.0,7.609999999999999,PRA
Ace Bailey,UTAH,NOP,PR,20.5,18.56,0.585,Under,0.232,50.0,B Tier,2026-02-26,2026-02-26,27.0,LOSS,0.0,8.440000000000001,PR
Paolo Banchero,ORL,HOU,PA,26.5,29.09,0.584,Over,0.285,50.0,B Tier,2026-02-26,2026-02-26,28.0,WIN,1.0,-1.0899999999999999,PA
Grayson Allen,PHX,LAL,PA,19.5,21.06,0.582,Over,0.186,50.0,B Tier,2026-02-26,2026-02-26,34.0,WIN,1.0,12.940000000000001,PA
Kon Knueppel,CHA,IND,REB,4.5,5.12,0.581,Over,0.272,50.0,B Tier,2026-02-26,2026-02-26,4.0,LOSS,0.0,-1.12,REB
Victor Wembanyama,SA,BKN,PR,35.5,32.02,0.58,Under,0.284,50.0,B Tier,2026-02-26,2026-02-26,20.0,WIN,1.0,-12.020000000000003,PR
Josh Giddey,CHI,POR,PRA,28.5,25.72,0.58,Under,0.311,50.0,B Tier,2026-02-26,2026-02-26,30.0,LOSS,0.0,4.280000000000001,PRA
Donovan Clingan,POR,CHI,REB,14.5,12.13,0.694,Under,0.374,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,REB
Julian Champagnie,SA,BKN,RA,4.5,6.06,0.69,Over,0.314,50.0,C Tier,2026-02-26,2026-02-26,4.0,LOSS,0.0,-2.0599999999999996,RA
Herbert Jones,NO,UTA,RA,4.5,6.06,0.679,Over,0.363,50.0,C Tier,2026-02-26,2026-02-26,7.0,WIN,1.0,0.9400000000000004,RA
Max Christie,DAL,SAC,AST,2.5,3.47,0.674,Over,0.367,50.0,C Tier,2026-02-26,2026-02-26,0.0,LOSS,0.0,-3.47,AST
Joel Embiid,PHI,MIA,PR,35.5,39.18,0.633,Over,0.151,50.0,C Tier,2026-02-26,2026-02-26,37.0,WIN,1.0,-2.1799999999999997,PR
Naz Reid,MIN,LAC,AST,1.5,2.14,0.63,Over,0.378,50.0,C Tier,2026-02-26,2026-02-26,0.0,LOSS,0.0,-2.14,AST
Donovan Clingan,POR,CHI,RA,17.5,14.87,0.626,Under,0.348,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,RA
Bones Hyland,MIN,LAC,RA,3.5,4.36,0.624,Over,0.379,50.0,C Tier,2026-02-26,2026-02-26,6.0,WIN,1.0,1.6399999999999997,RA
Kon Knueppel,CHA,IND,AST,2.5,3.2,0.621,Over,0.263,50.0,C Tier,2026-02-26,2026-02-26,2.0,LOSS,0.0,-1.2000000000000002,AST
Keyonte George,UTAH,NOP,PRA,29.5,25.75,0.614,Under,0.209,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PRA
Jay Huff,IND,CHA,PR,15.5,12.58,0.61,Under,0.372,50.0,C Tier,2026-02-26,2026-02-26,11.0,WIN,1.0,-1.58,PR
Dyson Daniels,ATL,WAS,RA,12.5,10.98,0.609,Under,0.351,50.0,C Tier,2026-02-26,2026-02-26,15.0,LOSS,0.0,4.02,RA
Joel Embiid,PHI,MIA,PRA,39.5,43.14,0.608,Over,0.162,50.0,C Tier,2026-02-26,2026-02-26,41.0,WIN,1.0,-2.1400000000000006,PRA
Jarace Walker,IND,CHA,PRA,27.5,23.82,0.608,Under,0.311,50.0,C Tier,2026-02-26,2026-02-26,23.0,WIN,1.0,-0.8200000000000003,PRA
Andrew Wiggins,MIA,PHI,PA,17.5,20.4,0.603,Over,0.376,50.0,C Tier,2026-02-26,2026-02-26,20.0,WIN,1.0,-0.3999999999999986,PA
Donovan Clingan,POR,CHI,PR,30.5,26.3,0.603,Under,0.359,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PR
Coby White,CHA,IND,PRA,19.5,21.78,0.602,Over,0.17,50.0,C Tier,2026-02-26,2026-02-26,14.0,LOSS,0.0,-7.780000000000001,PRA
Keyonte George,UTAH,NOP,AST,4.5,4.18,0.6,Under,0.312,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,AST
Rudy Gobert,MIN,LAC,RA,13.5,11.95,0.599,Under,0.36,50.0,C Tier,2026-02-26,2026-02-26,14.0,LOSS,0.0,2.0500000000000007,RA
Dejounte Murray,NO,UTA,PTS,14.5,17.87,0.595,Over,0.373,50.0,C Tier,2026-02-26,2026-02-26,17.0,WIN,1.0,-0.870000000000001,PTS
Danny Wolf,BKN,SAS,PTS,6.5,7.97,0.593,Over,0.324,50.0,C Tier,2026-02-26,2026-02-26,14.0,WIN,1.0,6.03,PTS
Donovan Clingan,POR,CHI,PRA,33.5,29.19,0.592,Under,0.38,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PRA
John Collins,LAC,MIN,REB,6.0,6.19,0.592,Under,0.386,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,REB
Jalen Suggs,ORL,HOU,PA,17.5,19.82,0.591,Over,0.323,50.0,C Tier,2026-02-26,2026-02-26,3.0,LOSS,0.0,-16.82,PA
Dejounte Murray,NO,UTA,PA,20.5,24.51,0.589,Over,0.35,50.0,C Tier,2026-02-26,2026-02-26,26.0,WIN,1.0,1.4899999999999984,PA
Andrew Wiggins,MIA,PHI,PR,20.5,23.25,0.588,Over,0.355,50.0,C Tier,2026-02-26,2026-02-26,20.0,LOSS,0.0,-3.25,PR
Coby White,CHA,IND,PTS,13.5,15.07,0.586,Over,0.208,50.0,C Tier,2026-02-26,2026-02-26,7.0,LOSS,0.0,-8.07,PTS
Victor Wembanyama,SA,BKN,PTS,23.5,20.79,0.586,Under,0.362,50.0,C Tier,2026-02-26,2026-02-26,12.0,WIN,1.0,-8.79,PTS
Victor Wembanyama,SA,BKN,PA,27.5,24.32,0.585,Under,0.365,50.0,C Tier,2026-02-26,2026-02-26,17.0,WIN,1.0,-7.32,PA
Keyonte George,UTAH,NOP,PA,26.5,23.74,0.584,Under,0.243,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PA
Jalen Suggs,ORL,HOU,RA,7.5,8.76,0.583,Over,0.369,50.0,C Tier,2026-02-26,2026-02-26,1.0,LOSS,0.0,-7.76,RA
Keyonte George,UTAH,NOP,PTS,20.5,17.96,0.581,Under,0.303,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PTS
Tre Johnson,WSH,ATL,RA,3.5,4.08,0.581,Over,0.362,50.0,C Tier,2026-02-26,2026-02-26,6.0,WIN,1.0,1.92,RA
Josh Giddey,CHI,POR,PA,22.5,20.17,0.58,Under,0.359,50.0,C Tier,2026-02-26,2026-02-26,24.0,LOSS,0.0,3.8299999999999983,PA
CJ McCollum,ATL,WAS,PRA,28.5,25.53,0.58,Under,0.298,50.0,C Tier,2026-02-26,2026-02-26,34.0,LOSS,0.0,8.469999999999999,PRA
Kon Knueppel,CHA,IND,PTS,18.5,20.86,0.58,Over,0.339,50.0,C Tier,2026-02-26,2026-02-26,28.0,WIN,1.0,7.140000000000001,PTS
Onyeka Okongwu,ATL,WAS,PA,18.5,16.61,0.58,Under,0.317,50.0,C Tier,2026-02-26,2026-02-26,13.0,WIN,1.0,-3.6099999999999994,PA
Mark Williams,PHX,LAL,RA,7.5,8.5,0.578,Over,0.354,50.0,C Tier,2026-02-26,2026-02-26,10.0,WIN,1.0,1.5,RA
Andrew Wiggins,MIA,PHI,PRA,22.5,24.92,0.578,Over,0.308,50.0,C Tier,2026-02-26,2026-02-26,22.0,LOSS,0.0,-2.9200000000000017,PRA
Desmond Bane,ORL,HOU,RA,6.5,6.96,0.578,Over,0.273,50.0,C Tier,2026-02-26,2026-02-26,10.0,WIN,1.0,3.04,RA
Dejounte Murray,NO,UTA,AST,3.5,4.77,0.577,Over,0.394,50.0,C Tier,2026-02-26,2026-02-26,9.0,WIN,1.0,4.23,AST
Sion James,CHA,IND,PR,7.5,6.7,0.577,Under,0.301,50.0,C Tier,2026-02-26,2026-02-26,6.0,WIN,1.0,-0.7000000000000002,PR
CJ McCollum,ATL,WAS,PA,25.5,22.97,0.576,Under,0.348,50.0,C Tier,2026-02-26,2026-02-26,28.0,LOSS,0.0,5.030000000000001,PA
Victor Wembanyama,SA,BKN,PRA,38.5,34.75,0.575,Under,0.299,50.0,C Tier,2026-02-26,2026-02-26,25.0,WIN,1.0,-9.75,PRA
Kon Knueppel,CHA,IND,RA,7.5,8.02,0.574,Over,0.203,50.0,C Tier,2026-02-26,2026-02-26,6.0,LOSS,0.0,-2.0199999999999996,RA
Coby White,CHA,IND,PA,17.5,18.99,0.574,Over,0.194,50.0,C Tier,2026-02-26,2026-02-26,13.0,LOSS,0.0,-5.989999999999998,PA
Lauri Markkanen,UTAH,NOP,RA,6.5,7.33,0.574,Over,0.347,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,RA
Brandon Miller,CHA,IND,PRA,29.5,31.77,0.573,Over,0.249,50.0,C Tier,2026-02-26,2026-02-26,44.0,WIN,1.0,12.23,PRA
Brandon Miller,CHA,IND,PR,26.5,28.81,0.573,Over,0.296,50.0,C Tier,2026-02-26,2026-02-26,40.0,WIN,1.0,11.190000000000001,PR
Julius Randle,MIN,LAC,PRA,31.5,28.44,0.571,Under,0.316,50.0,C Tier,2026-02-26,2026-02-26,13.0,WIN,1.0,-15.440000000000001,PRA
Brandon Miller,CHA,IND,PTS,21.5,23.19,0.571,Over,0.294,50.0,C Tier,2026-02-26,2026-02-26,33.0,WIN,1.0,9.809999999999999,PTS
Jaden McDaniels,MIN,LAC,PR,17.5,20.26,0.571,Over,0.386,50.0,C Tier,2026-02-26,2026-02-26,19.0,WIN,1.0,-1.2600000000000016,PR
Kon Knueppel,CHA,IND,PA,22.5,24.56,0.571,Over,0.286,50.0,C Tier,2026-02-26,2026-02-26,30.0,WIN,1.0,5.440000000000001,PA
Ace Bailey,UTAH,NOP,RA,7.5,8.33,0.57,Over,0.387,50.0,C Tier,2026-02-26,2026-02-26,5.0,LOSS,0.0,-3.33,RA
Dejounte Murray,NO,UTA,PRA,24.5,28.1,0.57,Over,0.318,50.0,C Tier,2026-02-26,2026-02-26,29.0,WIN,1.0,0.8999999999999986,PRA
Coby White,CHA,IND,PR,16.5,18.02,0.569,Over,0.209,50.0,C Tier,2026-02-26,2026-02-26,8.0,LOSS,0.0,-10.02,PR
Dyson Daniels,ATL,WAS,PRA,24.5,22.5,0.569,Under,0.289,50.0,C Tier,2026-02-26,2026-02-26,28.0,LOSS,0.0,5.5,PRA
Bam Adebayo,MIA,PHI,PA,19.5,20.8,0.568,Over,0.209,50.0,C Tier,2026-02-26,2026-02-26,32.0,WIN,1.0,11.2,PA
Mark Williams,PHX,LAL,REB,5.5,6.8,0.568,Over,0.347,50.0,C Tier,2026-02-26,2026-02-26,10.0,WIN,1.0,3.2,REB
Paolo Banchero,ORL,HOU,PRA,34.5,37.22,0.567,Over,0.274,50.0,C Tier,2026-02-26,2026-02-26,36.0,WIN,1.0,-1.2199999999999989,PRA
Dylan Harper,SA,BKN,PRA,19.5,20.95,0.566,Over,0.225,50.0,C Tier,2026-02-26,2026-02-26,22.0,WIN,1.0,1.0500000000000007,PRA
Tyler Herro,MIA,PHI,PTS,17.5,18.29,0.565,Over,0.145,50.0,C Tier,2026-02-26,2026-02-26,25.0,WIN,1.0,6.710000000000001,PTS
Tyler Herro,MIA,PHI,PA,21.5,22.21,0.565,Over,0.111,50.0,C Tier,2026-02-26,2026-02-26,32.0,WIN,1.0,9.79,PA
Ben Sheppard,IND,CHA,PA,10.5,11.59,0.565,Over,0.353,50.0,C Tier,2026-02-26,2026-02-26,14.0,WIN,1.0,2.41,PA
Tristan Vukcevic,WSH,ATL,PR,17.5,15.72,0.563,Under,0.397,50.0,C Tier,2026-02-26,2026-02-26,14.0,WIN,1.0,-1.7200000000000006,PR
Anthony Black,ORL,HOU,PA,19.5,17.62,0.563,Under,0.314,50.0,C Tier,2026-02-26,2026-02-26,10.0,WIN,1.0,-7.620000000000001,PA
Anthony Black,ORL,HOU,PRA,23.5,21.32,0.562,Under,0.315,50.0,C Tier,2026-02-26,2026-02-26,11.0,WIN,1.0,-10.32,PRA
Keyonte George,UTAH,NOP,PR,23.5,21.67,0.561,Under,0.244,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PR
John Collins,LAC,MIN,PR,21.5,22.71,0.561,Over,0.197,50.0,C Tier,2026-02-26,2026-02-26,,Pending / Not Found,,,PR
Amen Thompson,HOU,ORL,PRA,26.5,28.45,0.559,Over,0.327,50.0,C Tier,2026-02-26,2026-02-26,17.0,LOSS,0.0,-11.45,PRA
Jaden McDaniels,MIN,LAC,PRA,21.5,24.09,0.559,Over,0.386,50.0,C Tier,2026-02-26,2026-02-26,21.0,LOSS,0.0,-3.09,PRA
Maxime Raynaud,SAC,DAL,PA,14.5,15.76,0.559,Over,0.356,50.0,C Tier,2026-02-26,2026-02-26,22.0,WIN,1.0,6.24,PA
