Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Naz Reid,MIN,GSW,REB,4.5,5.86,0.655,Over,0.212,40.0,A Tier,2026-03-13,2026-03-13,3.0,LOSS,0.0,-2.8600000000000003,REB
Jalen Brunson,NY,IND,PR,29.5,26.6,0.643,Under,0.265,60.0,A Tier,2026-03-13,2026-03-13,34.0,LOSS,0.0,7.399999999999999,PR
Jalen Brunson,NY,IND,PTS,25.5,22.98,0.642,Under,0.272,60.0,A Tier,2026-03-13,2026-03-13,29.0,LOSS,0.0,6.02,PTS
Grayson Allen,PHX,TOR,RA,5.5,7.28,0.681,Over,0.262,80.0,A Tier,2026-03-13,2026-03-13,8.0,WIN,1.0,0.7199999999999998,RA
James Harden,CLE,DAL,AST,8.5,7.26,0.678,Under,0.276,60.0,A Tier,2026-03-13,2026-03-13,7.0,WIN,1.0,-0.2599999999999998,AST
Kevin Durant,HOU,NOP,REB,4.5,5.42,0.596,Over,0.238,50.0,B Tier,2026-03-13,2026-03-13,6.0,WIN,1.0,0.5800000000000001,REB
Anthony Edwards,MIN,GSW,PA,32.5,30.11,0.621,Under,0.346,40.0,B Tier,2026-03-13,2026-03-13,47.0,LOSS,0.0,16.89,PA
Jalen Green,PHX,TOR,PRA,25.5,23.59,0.622,Under,0.308,50.0,B Tier,2026-03-13,2026-03-13,43.0,LOSS,0.0,19.41,PRA
Donte DiVincenzo,MIN,GSW,RA,6.5,7.5,0.583,Over,0.316,40.0,B Tier,2026-03-13,2026-03-13,7.0,WIN,1.0,-0.5,RA
Kevin Durant,HOU,NOP,PA,30.5,28.08,0.627,Under,0.197,50.0,B Tier,2026-03-13,2026-03-13,37.0,LOSS,0.0,8.920000000000002,PA
Evan Mobley,CLE,DAL,PR,27.5,25.26,0.628,Under,0.255,50.0,B Tier,2026-03-13,2026-03-13,36.0,LOSS,0.0,10.739999999999998,PR
RJ Barrett,TOR,PHX,PRA,30.5,27.95,0.63,Under,0.253,60.0,B Tier,2026-03-13,2026-03-13,33.0,LOSS,0.0,5.050000000000001,PRA
Bennedict Mathurin,LAC,CHI,RA,6.5,7.7,0.606,Over,0.3,60.0,B Tier,2026-03-13,2026-03-13,8.0,WIN,1.0,0.2999999999999998,RA
Grayson Allen,PHX,TOR,PA,17.5,20.05,0.592,Over,0.264,80.0,B Tier,2026-03-13,2026-03-13,21.0,WIN,1.0,0.9499999999999993,PA
RJ Barrett,TOR,PHX,PR,26.5,24.82,0.611,Under,0.297,60.0,B Tier,2026-03-13,2026-03-13,28.0,LOSS,0.0,3.1799999999999997,PR
Jalen Green,PHX,TOR,PR,22.5,21.39,0.598,Under,0.303,60.0,B Tier,2026-03-13,2026-03-13,39.0,LOSS,0.0,17.61,PR
Kevin Durant,HOU,NOP,PTS,25.5,23.65,0.62,Under,0.259,60.0,B Tier,2026-03-13,2026-03-13,32.0,LOSS,0.0,8.350000000000001,PTS
Cade Cunningham,DET,MEM,PA,34.5,32.1,0.618,Under,0.255,60.0,B Tier,2026-03-13,2026-03-13,32.0,WIN,1.0,-0.10000000000000142,PA
Evan Mobley,CLE,DAL,PRA,29.5,27.22,0.624,Under,0.234,50.0,B Tier,2026-03-13,2026-03-13,38.0,LOSS,0.0,10.780000000000001,PRA
Kevin Durant,HOU,NOP,PR,30.5,29.06,0.597,Under,0.235,60.0,B Tier,2026-03-13,2026-03-13,38.0,LOSS,0.0,8.940000000000001,PR
Cooper Flagg,DAL,CLE,AST,3.5,4.42,0.613,Over,0.302,70.0,B Tier,2026-03-13,2026-03-13,5.0,WIN,1.0,0.5800000000000001,AST
RJ Barrett,TOR,PHX,PA,24.5,22.51,0.627,Under,0.312,60.0,B Tier,2026-03-13,2026-03-13,27.0,LOSS,0.0,4.489999999999998,PA
Alperen Sengun,HOU,NOP,PA,24.5,23.22,0.601,Under,0.287,60.0,B Tier,2026-03-13,2026-03-13,,Pending / Not Found,,,PA
Kobe Sanders,LAC,CHI,PA,10.5,9.05,0.669,Under,0.347,50.0,B Tier,2026-03-13,2026-03-13,14.0,LOSS,0.0,4.949999999999999,PA
Mikal Bridges,NY,IND,PRA,21.5,20.0,0.616,Under,0.299,80.0,B Tier,2026-03-13,2026-03-13,15.0,WIN,1.0,-5.0,PRA
Alperen Sengun,HOU,NOP,PTS,19.5,18.54,0.597,Under,0.348,70.0,B Tier,2026-03-13,2026-03-13,,Pending / Not Found,,,PTS
Julius Randle,MIN,GSW,RA,11.5,10.87,0.596,Under,0.299,60.0,B Tier,2026-03-13,2026-03-13,5.0,WIN,1.0,-5.869999999999999,RA
Royce O'Neale,PHX,TOR,RA,5.5,7.29,0.682,Over,0.318,60.0,B Tier,2026-03-13,2026-03-13,10.0,WIN,1.0,2.71,RA
Alperen Sengun,HOU,NOP,PRA,33.5,31.2,0.617,Under,0.281,60.0,B Tier,2026-03-13,2026-03-13,,Pending / Not Found,,,PRA
Jalen Brunson,NY,IND,PRA,37.5,34.52,0.627,Under,0.149,50.0,B Tier,2026-03-13,2026-03-13,43.0,LOSS,0.0,8.479999999999997,PRA
Grayson Allen,PHX,TOR,PR,16.5,18.86,0.585,Over,0.272,80.0,B Tier,2026-03-13,2026-03-13,17.0,WIN,1.0,-1.8599999999999994,PR
Kobe Sanders,LAC,CHI,PRA,14.5,11.98,0.702,Under,0.308,80.0,B Tier,2026-03-13,2026-03-13,20.0,LOSS,0.0,8.02,PRA
Cade Cunningham,DET,MEM,PRA,39.5,36.43,0.626,Under,0.23,70.0,B Tier,2026-03-13,2026-03-13,40.0,LOSS,0.0,3.5700000000000003,PRA
Matas Buzelis,CHI,LAC,REB,4.5,5.71,0.636,Over,0.198,90.0,B Tier,2026-03-13,2026-03-13,11.0,WIN,1.0,5.29,REB
Jalen Green,PHX,TOR,PA,21.5,20.65,0.588,Under,0.345,60.0,B Tier,2026-03-13,2026-03-13,38.0,LOSS,0.0,17.35,PA
RJ Barrett,TOR,PHX,RA,9.5,8.68,0.623,Under,0.211,90.0,B Tier,2026-03-13,2026-03-13,11.0,LOSS,0.0,2.3200000000000003,RA
James Harden,CLE,DAL,PA,30.5,28.09,0.626,Under,0.087,90.0,B Tier,2026-03-13,2026-03-13,24.0,WIN,1.0,-4.09,PA
James Harden,CLE,DAL,PTS,21.5,20.58,0.592,Under,0.149,90.0,B Tier,2026-03-13,2026-03-13,17.0,WIN,1.0,-3.5799999999999983,PTS
Toumani Camara,POR,UTA,PA,15.5,14.41,0.614,Under,0.228,70.0,B Tier,2026-03-13,2026-03-13,8.0,WIN,1.0,-6.41,PA
James Harden,CLE,DAL,PR,26.5,25.65,0.583,Under,0.188,80.0,B Tier,2026-03-13,2026-03-13,24.0,WIN,1.0,-1.6499999999999986,PR
James Harden,CLE,DAL,PRA,35.5,33.04,0.618,Under,0.135,80.0,B Tier,2026-03-13,2026-03-13,31.0,WIN,1.0,-2.039999999999999,PRA
Evan Mobley,CLE,DAL,RA,11.5,10.99,0.586,Under,0.326,70.0,B Tier,2026-03-13,2026-03-13,9.0,WIN,1.0,-1.9900000000000002,RA
Jalen Brunson,NY,IND,PA,33.5,30.51,0.636,Under,0.145,70.0,B Tier,2026-03-13,2026-03-13,38.0,LOSS,0.0,7.489999999999998,PA
Tari Eason,HOU,NOP,PTS,11.5,9.93,0.668,Under,0.45,100.0,C Tier,2026-03-13,2026-03-13,4.0,WIN,1.0,-5.93,PTS
Cedric Coward,MEM,DET,RA,6.5,7.7,0.602,Over,0.362,50.0,C Tier,2026-03-13,2026-03-13,5.0,LOSS,0.0,-2.7,RA
Pascal Siakam,IND,NYK,PTS,21.5,22.05,0.547,Under,0.449,40.0,C Tier,2026-03-13,2026-03-13,,Pending / Not Found,,,PTS
