Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Grayson Allen,PHX,CHA,RA,5.5,7.4,0.694,Over,0.257,80.0,A Tier,2026-03-08,2026-03-08,,Pending / Not Found,,,RA
Tre Johnson,WSH,NOP,PTS,12.5,11.2,0.642,Under,0.288,70.0,A Tier,2026-03-08,2026-03-08,20.0,LOSS,0.0,8.8,PTS
Daniel Gafford,DAL,TOR,RA,5.5,7.37,0.691,Over,0.337,40.0,B Tier,2026-03-08,2026-03-08,14.0,WIN,1.0,6.63,RA
Tre Johnson,WSH,NOP,PR,15.5,13.86,0.646,Under,0.3,70.0,B Tier,2026-03-08,2026-03-08,24.0,LOSS,0.0,10.14,PR
RJ Barrett,TOR,DAL,PTS,19.5,17.51,0.644,Under,0.302,50.0,B Tier,2026-03-08,2026-03-08,31.0,LOSS,0.0,13.489999999999998,PTS
RJ Barrett,TOR,DAL,PR,25.5,23.07,0.64,Under,0.234,60.0,B Tier,2026-03-08,2026-03-08,37.0,LOSS,0.0,13.93,PR
Jalen Green,PHX,CHA,PA,20.5,18.57,0.637,Under,0.344,80.0,B Tier,2026-03-08,2026-03-08,26.0,LOSS,0.0,7.43,PA
Tre Johnson,WSH,NOP,PRA,17.5,15.87,0.635,Under,0.255,70.0,B Tier,2026-03-08,2026-03-08,25.0,LOSS,0.0,9.13,PRA
Jalen Green,PHX,CHA,PRA,24.5,22.31,0.634,Under,0.31,70.0,B Tier,2026-03-08,2026-03-08,30.0,LOSS,0.0,7.690000000000001,PRA
Zion Williamson,NO,WAS,PA,25.5,23.34,0.63,Under,0.296,60.0,B Tier,2026-03-08,2026-03-08,21.0,WIN,1.0,-2.34,PA
Jalen Green,PHX,CHA,PR,21.5,19.66,0.63,Under,0.337,80.0,B Tier,2026-03-08,2026-03-08,28.0,LOSS,0.0,8.34,PR
Sam Hauser,BOS,CLE,RA,4.5,5.73,0.628,Over,0.326,90.0,B Tier,2026-03-08,2026-03-08,4.0,LOSS,0.0,-1.7300000000000004,RA
RJ Barrett,TOR,DAL,PRA,28.5,26.34,0.623,Under,0.229,70.0,B Tier,2026-03-08,2026-03-08,40.0,LOSS,0.0,13.66,PRA
RJ Barrett,TOR,DAL,PA,22.5,20.83,0.62,Under,0.281,70.0,B Tier,2026-03-08,2026-03-08,34.0,LOSS,0.0,13.170000000000002,PA
Zion Williamson,NO,WAS,PTS,21.5,19.92,0.62,Under,0.345,50.0,B Tier,2026-03-08,2026-03-08,20.0,WIN,1.0,0.0799999999999983,PTS
Zion Williamson,NO,WAS,PR,28.5,26.51,0.618,Under,0.318,70.0,B Tier,2026-03-08,2026-03-08,22.0,WIN,1.0,-4.510000000000002,PR
Stephon Castle,SA,HOU,PA,22.5,21.01,0.613,Under,0.293,40.0,B Tier,2026-03-08,2026-03-08,28.0,LOSS,0.0,6.989999999999998,PA
RJ Barrett,TOR,DAL,AST,3.5,3.19,0.613,Under,0.321,90.0,B Tier,2026-03-08,2026-03-08,3.0,WIN,1.0,-0.18999999999999995,AST
Austin Reaves,LAL,NYK,PTS,19.5,18.21,0.612,Under,0.269,90.0,B Tier,2026-03-08,2026-03-08,25.0,LOSS,0.0,6.789999999999999,PTS
Tre Johnson,WSH,NOP,PA,14.5,13.55,0.609,Under,0.231,70.0,B Tier,2026-03-08,2026-03-08,21.0,LOSS,0.0,7.449999999999999,PA
Derrick White,BOS,CLE,RA,7.5,9.19,0.608,Over,0.35,70.0,B Tier,2026-03-08,2026-03-08,12.0,WIN,1.0,2.8100000000000005,RA
Immanuel Quickley,TOR,DAL,PA,24.5,23.1,0.605,Under,0.331,50.0,B Tier,2026-03-08,2026-03-08,18.0,WIN,1.0,-5.100000000000001,PA
Austin Reaves,LAL,NYK,PA,23.5,22.16,0.605,Under,0.214,90.0,B Tier,2026-03-08,2026-03-08,30.0,LOSS,0.0,7.84,PA
RJ Barrett,TOR,DAL,RA,9.5,8.88,0.603,Under,0.228,80.0,B Tier,2026-03-08,2026-03-08,9.0,WIN,1.0,0.11999999999999922,RA
Immanuel Quickley,TOR,DAL,PR,22.5,21.25,0.603,Under,0.284,60.0,B Tier,2026-03-08,2026-03-08,12.0,WIN,1.0,-9.25,PR
James Harden,CLE,BOS,RA,10.5,12.02,0.598,Over,0.249,60.0,B Tier,2026-03-08,2026-03-08,14.0,WIN,1.0,1.9800000000000004,RA
James Harden,CLE,BOS,RA,10.5,12.02,0.598,Over,0.249,60.0,B Tier,2026-03-08,2026-03-08,14.0,WIN,1.0,1.9800000000000004,RA
James Harden,CLE,BOS,RA,10.5,12.02,0.598,Over,0.249,60.0,B Tier,2026-03-08,2026-03-08,14.0,WIN,1.0,1.9800000000000004,RA
LaMelo Ball,CHA,PHX,RA,11.5,10.87,0.596,Under,0.216,70.0,B Tier,2026-03-08,2026-03-08,13.0,LOSS,0.0,2.130000000000001,RA
Brandon Williams,DAL,TOR,PTS,12.5,14.38,0.595,Over,0.266,80.0,B Tier,2026-03-08,2026-03-08,16.0,WIN,1.0,1.6199999999999992,PTS
Stephon Castle,SA,HOU,PRA,26.5,25.34,0.593,Under,0.278,50.0,B Tier,2026-03-08,2026-03-08,31.0,LOSS,0.0,5.66,PRA
Immanuel Quickley,TOR,DAL,PTS,18.5,17.67,0.592,Under,0.335,40.0,B Tier,2026-03-08,2026-03-08,10.0,WIN,1.0,-7.670000000000002,PTS
Zion Williamson,NO,WAS,PRA,31.5,30.44,0.585,Under,0.29,70.0,B Tier,2026-03-08,2026-03-08,23.0,WIN,1.0,-7.440000000000001,PRA
James Harden,CLE,BOS,AST,7.5,7.14,0.581,Under,0.228,60.0,B Tier,2026-03-08,2026-03-08,10.0,LOSS,0.0,2.8600000000000003,AST
James Harden,CLE,BOS,AST,7.5,7.14,0.581,Under,0.228,60.0,B Tier,2026-03-08,2026-03-08,10.0,LOSS,0.0,2.8600000000000003,AST
James Harden,CLE,BOS,AST,7.5,7.14,0.581,Under,0.228,60.0,B Tier,2026-03-08,2026-03-08,10.0,LOSS,0.0,2.8600000000000003,AST
Toumani Camara,POR,IND,PRA,21.5,20.82,0.581,Under,0.309,40.0,B Tier,2026-03-08,2026-03-08,20.0,WIN,1.0,-0.8200000000000003,PRA
Sam Hauser,BOS,CLE,PRA,9.5,14.41,0.744,Over,0.359,70.0,C Tier,2026-03-08,2026-03-08,19.0,WIN,1.0,4.59,PRA
Pascal Siakam,IND,POR,RA,12.5,10.06,0.719,Under,0.393,90.0,C Tier,2026-03-08,2026-03-08,11.0,WIN,1.0,0.9399999999999995,RA
Derrick White,BOS,CLE,AST,3.5,5.17,0.713,Over,0.37,70.0,C Tier,2026-03-08,2026-03-08,5.0,WIN,1.0,-0.16999999999999993,AST
Jayson Tatum,BOS,CLE,AST,3.5,5.04,0.703,Over,0.342,70.0,C Tier,2026-03-08,2026-03-08,2.0,LOSS,0.0,-3.04,AST
Dejounte Murray,NO,WAS,REB,3.5,5.09,0.703,Over,0.386,40.0,C Tier,2026-03-08,2026-03-08,6.0,WIN,1.0,0.9100000000000001,REB
Jamal Shead,TOR,DAL,PRA,9.5,13.17,0.683,Over,0.395,40.0,C Tier,2026-03-08,2026-03-08,5.0,LOSS,0.0,-8.17,PRA
