Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Keldon Johnson,SA,DET,AST,0.5,0.58,0.708,Under,0.0,70.0,S Tier,2026-03-05,2026-03-05,1.0,LOSS,0.0,0.42000000000000004,AST
Jayson Tatum,BOS,DAL,RA,7.5,11.21,0.81,Over,0.178,70.0,A Tier,2026-03-06,2026-03-06,,Pending / Not Found,,,RA
Kel'el Ware,MIA,BKN,AST,1.5,1.05,0.729,Under,0.0,60.0,A Tier,2026-03-05,2026-03-05,1.0,WIN,1.0,-0.050000000000000044,AST
Dylan Harper,SA,DET,PA,14.5,18.07,0.685,Over,0.267,80.0,A Tier,2026-03-05,2026-03-05,8.0,LOSS,0.0,-10.07,PA
Isaac Okoro,CHI,PHX,PRA,15.5,13.37,0.673,Under,0.268,20.0,A Tier,2026-03-05,2026-03-05,10.0,WIN,1.0,-3.369999999999999,PRA
Tre Johnson,WSH,UTA,PRA,17.5,15.13,0.672,Under,0.261,80.0,A Tier,2026-03-05,2026-03-05,25.0,LOSS,0.0,9.87,PRA
Tre Johnson,WSH,UTA,PA,14.5,12.7,0.661,Under,0.239,80.0,A Tier,2026-03-05,2026-03-05,17.0,LOSS,0.0,4.300000000000001,PA
Ace Bailey,UTAH,WAS,PR,23.5,20.72,0.659,Under,0.256,30.0,A Tier,2026-03-05,2026-03-05,34.0,LOSS,0.0,13.280000000000001,PR
Dylan Harper,SA,DET,PR,13.5,16.36,0.653,Over,0.272,80.0,A Tier,2026-03-05,2026-03-05,9.0,LOSS,0.0,-7.359999999999999,PR
Dylan Harper,SA,DET,PRA,17.5,21.06,0.645,Over,0.249,80.0,A Tier,2026-03-05,2026-03-05,10.0,LOSS,0.0,-11.059999999999999,PRA
Ace Bailey,UTAH,WAS,PRA,25.5,22.94,0.644,Under,0.248,30.0,A Tier,2026-03-05,2026-03-05,34.0,LOSS,0.0,11.059999999999999,PRA
Isaiah Collier,UTAH,WAS,PRA,30.5,27.47,0.644,Under,0.198,20.0,A Tier,2026-03-05,2026-03-05,41.0,LOSS,0.0,13.530000000000001,PRA
Gui Santos,GS,HOU,PR,18.5,16.65,0.642,Under,0.227,0.0,A Tier,2026-03-05,2026-03-05,20.0,LOSS,0.0,3.3500000000000014,PR
Jayson Tatum,BOS,DAL,AST,2.5,4.88,0.829,Over,0.296,70.0,B Tier,2026-03-06,2026-03-06,,Pending / Not Found,,,AST
Gui Santos,GS,HOU,PTS,12.5,10.0,0.72,Under,0.309,10.0,B Tier,2026-03-05,2026-03-05,14.0,LOSS,0.0,4.0,PTS
Isaac Okoro,CHI,PHX,PTS,11.0,8.44,0.712,Under,0.343,30.0,B Tier,2026-03-05,2026-03-05,6.0,WIN,1.0,-2.4399999999999995,PTS
Isaac Okoro,CHI,PHX,PR,14.5,11.92,0.705,Under,0.333,20.0,B Tier,2026-03-05,2026-03-05,7.0,WIN,1.0,-4.92,PR
Gui Santos,GS,HOU,PA,15.5,12.79,0.702,Under,0.301,0.0,B Tier,2026-03-05,2026-03-05,20.0,LOSS,0.0,7.210000000000001,PA
Isaac Okoro,CHI,PHX,PA,12.5,10.38,0.697,Under,0.302,10.0,B Tier,2026-03-05,2026-03-05,9.0,WIN,1.0,-1.3800000000000008,PA
Bilal Coulibaly,WSH,UTA,PA,14.5,12.5,0.672,Under,0.304,40.0,B Tier,2026-03-05,2026-03-05,19.0,LOSS,0.0,6.5,PA
Ace Bailey,UTAH,WAS,PA,20.5,18.08,0.658,Under,0.318,20.0,B Tier,2026-03-05,2026-03-05,32.0,LOSS,0.0,13.920000000000002,PA
Jayson Tatum,BOS,DAL,PRA,20.5,25.18,0.652,Over,0.171,40.0,B Tier,2026-03-06,2026-03-06,,Pending / Not Found,,,PRA
Caris LeVert,DET,SAS,PR,7.5,6.61,0.647,Under,0.334,100.0,B Tier,2026-03-05,2026-03-05,3.0,WIN,1.0,-3.6100000000000003,PR
Tre Johnson,WSH,UTA,PR,16.0,13.89,0.643,Under,0.316,80.0,B Tier,2026-03-05,2026-03-05,23.0,LOSS,0.0,9.11,PR
Tre Johnson,WSH,UTA,PTS,13.0,11.28,0.636,Under,0.294,80.0,B Tier,2026-03-05,2026-03-05,15.0,LOSS,0.0,3.7200000000000006,PTS
Bilal Coulibaly,WSH,UTA,PR,16.5,14.98,0.634,Under,0.252,70.0,B Tier,2026-03-05,2026-03-05,20.0,LOSS,0.0,5.02,PR
Ausar Thompson,DET,SAS,RA,8.5,10.08,0.631,Over,0.297,70.0,B Tier,2026-03-05,2026-03-05,0.0,LOSS,0.0,-10.08,RA
Naz Reid,MIN,TOR,RA,8.5,7.69,0.629,Under,0.29,60.0,B Tier,2026-03-05,2026-03-05,7.0,WIN,1.0,-0.6900000000000004,RA
Isaiah Collier,UTAH,WAS,PA,26.5,24.38,0.626,Under,0.201,10.0,B Tier,2026-03-05,2026-03-05,38.0,LOSS,0.0,13.620000000000001,PA
Austin Reaves,LAL,DEN,PR,23.5,21.66,0.624,Under,0.288,90.0,B Tier,2026-03-05,2026-03-05,21.0,WIN,1.0,-0.6600000000000001,PR
Isaiah Collier,UTAH,WAS,PR,20.5,18.9,0.623,Under,0.281,20.0,B Tier,2026-03-05,2026-03-05,30.0,LOSS,0.0,11.100000000000001,PR
Andrew Wiggins,MIA,BKN,RA,7.5,8.92,0.623,Over,0.3,60.0,B Tier,2026-03-05,2026-03-05,5.0,LOSS,0.0,-3.92,RA
Gui Santos,GS,HOU,PRA,21.5,19.83,0.623,Under,0.217,0.0,B Tier,2026-03-05,2026-03-05,26.0,LOSS,0.0,6.170000000000002,PRA
Immanuel Quickley,TOR,MIN,PA,23.5,21.7,0.623,Under,0.341,50.0,B Tier,2026-03-05,2026-03-05,25.0,LOSS,0.0,3.3000000000000007,PA
Austin Reaves,LAL,DEN,PRA,27.5,25.51,0.62,Under,0.229,90.0,B Tier,2026-03-05,2026-03-05,28.0,LOSS,0.0,2.4899999999999984,PRA
Royce O'Neale,PHX,CHI,PRA,18.5,17.21,0.615,Under,0.349,60.0,B Tier,2026-03-05,2026-03-05,7.0,WIN,1.0,-10.21,PRA
Davion Mitchell,MIA,BKN,PA,13.5,12.57,0.611,Under,0.298,60.0,B Tier,2026-03-05,2026-03-05,6.0,WIN,1.0,-6.57,PA
Zion Williamson,NO,SAC,PRA,32.5,30.73,0.604,Under,0.261,70.0,B Tier,2026-03-05,2026-03-05,37.0,LOSS,0.0,6.27,PRA
Rudy Gobert,MIN,TOR,PRA,23.5,22.18,0.604,Under,0.28,40.0,B Tier,2026-03-05,2026-03-05,35.0,LOSS,0.0,12.82,PRA
Bilal Coulibaly,WSH,UTA,PRA,18.5,17.47,0.602,Under,0.207,60.0,B Tier,2026-03-05,2026-03-05,22.0,LOSS,0.0,4.530000000000001,PRA
Austin Reaves,LAL,DEN,PTS,19.5,18.43,0.602,Under,0.288,90.0,B Tier,2026-03-05,2026-03-05,16.0,WIN,1.0,-2.4299999999999997,PTS
Immanuel Quickley,TOR,MIN,PTS,17.5,16.58,0.6,Under,0.335,40.0,B Tier,2026-03-05,2026-03-05,18.0,LOSS,0.0,1.4200000000000017,PTS
Donte DiVincenzo,MIN,TOR,PRA,20.5,19.47,0.598,Under,0.322,60.0,B Tier,2026-03-05,2026-03-05,23.0,LOSS,0.0,3.530000000000001,PRA
Devin Vassell,SA,DET,PR,17.5,20.62,0.592,Over,0.345,60.0,B Tier,2026-03-05,2026-03-05,11.0,LOSS,0.0,-9.620000000000001,PR
Rudy Gobert,MIN,TOR,PR,22.0,20.58,0.592,Under,0.303,50.0,B Tier,2026-03-05,2026-03-05,30.0,LOSS,0.0,9.420000000000002,PR
Austin Reaves,LAL,DEN,PA,23.5,22.52,0.591,Under,0.217,90.0,B Tier,2026-03-05,2026-03-05,23.0,WIN,1.0,0.4800000000000004,PA
Reed Sheppard,HOU,GSW,PR,16.5,18.86,0.589,Over,0.29,100.0,B Tier,2026-03-05,2026-03-05,33.0,WIN,1.0,14.14,PR
Devin Vassell,SA,DET,PRA,20.5,23.77,0.589,Over,0.296,60.0,B Tier,2026-03-05,2026-03-05,14.0,LOSS,0.0,-9.77,PRA
Brandon Williams,DAL,ORL,PTS,12.5,14.29,0.588,Over,0.251,90.0,B Tier,2026-03-05,2026-03-05,,Pending / Not Found,,,PTS
Sandro Mamukelashvili,TOR,MIN,REB,2.5,3.23,0.586,Over,0.284,60.0,B Tier,2026-03-05,2026-03-05,2.0,LOSS,0.0,-1.23,REB
Reed Sheppard,HOU,GSW,PA,16.5,18.8,0.586,Over,0.258,100.0,B Tier,2026-03-05,2026-03-05,36.0,WIN,1.0,17.2,PA
Davion Mitchell,MIA,BKN,PRA,16.5,15.86,0.586,Under,0.288,50.0,B Tier,2026-03-05,2026-03-05,8.0,WIN,1.0,-7.859999999999999,PRA
Tyler Herro,MIA,BKN,PR,26.5,25.6,0.584,Under,0.178,90.0,B Tier,2026-03-05,2026-03-05,29.0,LOSS,0.0,3.3999999999999986,PR
Max Christie,DAL,ORL,PR,16.5,15.9,0.583,Under,0.225,20.0,B Tier,2026-03-05,2026-03-05,9.0,WIN,1.0,-6.9,PR
Max Christie,DAL,ORL,PRA,18.5,17.85,0.583,Under,0.245,20.0,B Tier,2026-03-05,2026-03-05,12.0,WIN,1.0,-5.850000000000001,PRA
Cameron Johnson,DEN,LAL,PR,15.5,12.2,0.73,Under,0.367,90.0,C Tier,2026-03-05,2026-03-05,,Pending / Not Found,,,PR
Rui Hachimura,LAL,DEN,PA,8.5,6.73,0.717,Under,0.709,60.0,C Tier,2026-03-05,2026-03-05,19.0,LOSS,0.0,12.27,PA
Cameron Johnson,DEN,LAL,PRA,18.5,14.96,0.717,Under,0.359,80.0,C Tier,2026-03-05,2026-03-05,,Pending / Not Found,,,PRA
Derik Queen,NO,SAC,PTS,8.5,6.66,0.713,Under,0.622,60.0,C Tier,2026-03-05,2026-03-05,12.0,LOSS,0.0,5.34,PTS
Pelle Larsson,MIA,BKN,PRA,19.5,15.52,0.712,Under,0.424,20.0,C Tier,2026-03-05,2026-03-05,21.0,LOSS,0.0,5.48,PRA
Rui Hachimura,LAL,DEN,PTS,8.0,6.13,0.711,Under,0.706,70.0,C Tier,2026-03-05,2026-03-05,16.0,LOSS,0.0,9.870000000000001,PTS
Tre Johnson,WSH,UTA,AST,3.5,2.69,0.707,Under,0.474,80.0,C Tier,2026-03-05,2026-03-05,2.0,WIN,1.0,-0.69,AST
Anthony Black,ORL,DAL,PA,18.5,15.22,0.706,Under,0.426,50.0,C Tier,2026-03-05,2026-03-05,11.0,WIN,1.0,-4.220000000000001,PA
Dylan Harper,SA,DET,PTS,10.5,14.14,0.704,Over,0.363,70.0,C Tier,2026-03-05,2026-03-05,7.0,LOSS,0.0,-7.140000000000001,PTS
Naz Reid,MIN,TOR,PR,18.5,15.28,0.704,Under,0.367,80.0,C Tier,2026-03-05,2026-03-05,18.0,WIN,1.0,2.7200000000000006,PR
Bruce Brown,DEN,LAL,PTS,8.5,6.77,0.704,Under,0.786,60.0,C Tier,2026-03-05,2026-03-05,8.0,WIN,1.0,1.2300000000000004,PTS
De'Anthony Melton,GS,HOU,PA,18.5,15.1,0.703,Under,0.436,40.0,C Tier,2026-03-05,2026-03-05,25.0,LOSS,0.0,9.9,PA
Sandro Mamukelashvili,TOR,MIN,PTS,8.0,6.28,0.695,Under,0.839,60.0,C Tier,2026-03-05,2026-03-05,11.0,LOSS,0.0,4.72,PTS
Naz Reid,MIN,TOR,PRA,21.5,18.03,0.695,Under,0.37,80.0,C Tier,2026-03-05,2026-03-05,19.0,WIN,1.0,0.9699999999999989,PRA
Bilal Coulibaly,WSH,UTA,PTS,12.5,10.3,0.694,Under,0.406,40.0,C Tier,2026-03-05,2026-03-05,17.0,LOSS,0.0,6.699999999999999,PTS
Luke Kornet,SA,DET,PTS,4.5,3.61,0.692,Under,0.506,90.0,C Tier,2026-03-05,2026-03-05,2.0,WIN,1.0,-1.6099999999999999,PTS
Anthony Black,ORL,DAL,PR,18.5,15.55,0.69,Under,0.422,40.0,C Tier,2026-03-05,2026-03-05,11.0,WIN,1.0,-4.550000000000001,PR
Max Christie,DAL,ORL,AST,1.5,1.31,0.689,Under,0.692,40.0,C Tier,2026-03-05,2026-03-05,3.0,LOSS,0.0,1.69,AST
Anthony Black,ORL,DAL,PRA,22.5,19.11,0.686,Under,0.362,40.0,C Tier,2026-03-05,2026-03-05,14.0,WIN,1.0,-5.109999999999999,PRA
Victor Wembanyama,SA,DET,PTS,23.5,19.99,0.685,Under,0.358,70.0,C Tier,2026-03-05,2026-03-05,38.0,LOSS,0.0,18.01,PTS
Victor Wembanyama,SA,DET,PR,35.5,30.3,0.685,Under,0.388,60.0,C Tier,2026-03-05,2026-03-05,54.0,LOSS,0.0,23.7,PR
De'Anthony Melton,GS,HOU,PR,18.5,15.59,0.683,Under,0.441,40.0,C Tier,2026-03-05,2026-03-05,29.0,LOSS,0.0,13.41,PR
Draymond Green,GS,HOU,PTS,8.5,7.26,0.675,Under,0.676,50.0,C Tier,2026-03-05,2026-03-05,10.0,LOSS,0.0,2.74,PTS
Caris LeVert,DET,SAS,PTS,4.5,3.79,0.673,Under,0.381,100.0,C Tier,2026-03-05,2026-03-05,0.0,WIN,1.0,-3.79,PTS
