Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Jayson Tatum,BOS,DAL,RA,7.0,10.92,0.79,Over,0.178,70.0,A Tier,2026-03-06,2026-03-06,19.0,WIN,1.0,8.08,RA
Dwight Powell,DAL,BOS,AST,2.5,1.87,0.709,Under,0.0,60.0,A Tier,2026-03-06,2026-03-06,0.0,WIN,1.0,-1.87,AST
Luke Kennard,LAL,IND,PTS,14.5,11.87,0.707,Under,0.3,20.0,A Tier,2026-03-06,2026-03-06,15.0,LOSS,0.0,3.130000000000001,PTS
Austin Reaves,LAL,IND,PTS,24.5,20.61,0.692,Under,0.288,90.0,A Tier,2026-03-06,2026-03-06,19.0,WIN,1.0,-1.6099999999999994,PTS
Mitchell Robinson,NY,DEN,AST,0.5,0.58,0.692,Under,0.0,70.0,A Tier,2026-03-06,2026-03-06,1.0,LOSS,0.0,0.42000000000000004,AST
Austin Reaves,LAL,IND,PA,29.5,25.17,0.684,Under,0.215,90.0,A Tier,2026-03-06,2026-03-06,24.0,WIN,1.0,-1.1700000000000017,PA
Austin Reaves,LAL,IND,PRA,35.5,30.7,0.675,Under,0.226,90.0,A Tier,2026-03-06,2026-03-06,26.0,WIN,1.0,-4.699999999999999,PRA
Austin Reaves,LAL,IND,PR,28.5,24.62,0.675,Under,0.288,90.0,A Tier,2026-03-06,2026-03-06,21.0,WIN,1.0,-3.620000000000001,PR
Scoot Henderson,POR,HOU,PA,18.5,15.94,0.675,Under,0.243,60.0,A Tier,2026-03-06,2026-03-06,6.0,WIN,1.0,-9.94,PA
Baylor Scheierman,BOS,DAL,PA,8.5,10.5,0.664,Over,0.257,100.0,A Tier,2026-03-06,2026-03-06,7.0,LOSS,0.0,-3.5,PA
Scoot Henderson,POR,HOU,PRA,20.5,18.11,0.657,Under,0.267,60.0,A Tier,2026-03-06,2026-03-06,8.0,WIN,1.0,-10.11,PRA
Christian Braun,DEN,NYK,REB,4.5,5.84,0.653,Over,0.299,60.0,A Tier,2026-03-06,2026-03-06,4.0,LOSS,0.0,-1.8399999999999999,REB
Desmond Bane,ORL,MIN,PTS,20.5,18.25,0.651,Under,0.281,30.0,A Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,PTS
Max Christie,DAL,BOS,PR,14.5,12.97,0.645,Under,0.268,30.0,A Tier,2026-03-06,2026-03-06,16.0,LOSS,0.0,3.0299999999999994,PR
Baylor Scheierman,BOS,DAL,PTS,6.5,8.09,0.642,Over,0.2,100.0,A Tier,2026-03-06,2026-03-06,5.0,LOSS,0.0,-3.09,PTS
Jayson Tatum,BOS,DAL,AST,1.5,4.29,0.891,Over,0.296,70.0,B Tier,2026-03-06,2026-03-06,7.0,WIN,1.0,2.71,AST
Jarred Vanderbilt,LAL,IND,AST,0.5,0.46,0.748,Under,0.0,70.0,B Tier,2026-03-06,2026-03-06,3.0,LOSS,0.0,2.54,AST
Davion Mitchell,MIA,CHA,PA,14.5,11.76,0.714,Under,0.34,60.0,B Tier,2026-03-06,2026-03-06,20.0,LOSS,0.0,8.24,PA
Collin Gillespie,PHX,NOP,PRA,22.5,18.77,0.698,Under,0.335,40.0,B Tier,2026-03-06,2026-03-06,24.0,LOSS,0.0,5.23,PRA
Davion Mitchell,MIA,CHA,PR,10.5,8.68,0.694,Under,0.341,40.0,B Tier,2026-03-06,2026-03-06,15.0,LOSS,0.0,6.32,PR
Davion Mitchell,MIA,CHA,PRA,16.5,13.88,0.691,Under,0.327,50.0,B Tier,2026-03-06,2026-03-06,22.0,LOSS,0.0,8.12,PRA
Sam Hauser,BOS,DAL,PR,13.5,11.34,0.688,Under,0.344,40.0,B Tier,2026-03-06,2026-03-06,11.0,WIN,1.0,-0.33999999999999986,PR
Jayson Tatum,BOS,DAL,PRA,19.5,24.59,0.679,Over,0.171,40.0,B Tier,2026-03-06,2026-03-06,34.0,WIN,1.0,9.41,PRA
Scoot Henderson,POR,HOU,PR,16.5,14.23,0.674,Under,0.338,70.0,B Tier,2026-03-06,2026-03-06,6.0,WIN,1.0,-8.23,PR
Scoot Henderson,POR,HOU,PTS,13.5,11.63,0.67,Under,0.326,70.0,B Tier,2026-03-06,2026-03-06,4.0,WIN,1.0,-7.630000000000001,PTS
Aaron Gordon,DEN,NYK,REB,3.5,4.81,0.665,Over,0.297,80.0,B Tier,2026-03-06,2026-03-06,3.0,LOSS,0.0,-1.8099999999999996,REB
Aaron Gordon,DEN,NYK,PRA,14.5,17.71,0.663,Over,0.144,80.0,B Tier,2026-03-06,2026-03-06,9.0,LOSS,0.0,-8.71,PRA
Reed Sheppard,HOU,POR,PR,19.5,23.63,0.652,Over,0.329,100.0,B Tier,2026-03-06,2026-03-06,20.0,WIN,1.0,-3.629999999999999,PR
Derrick White,BOS,DAL,PTS,16.5,20.25,0.644,Over,0.343,60.0,B Tier,2026-03-06,2026-03-06,20.0,WIN,1.0,-0.25,PTS
Jeremiah Fears,NO,PHX,AST,2.5,3.49,0.641,Over,0.337,80.0,B Tier,2026-03-06,2026-03-06,1.0,LOSS,0.0,-2.49,AST
Brandon Williams,DAL,BOS,PTS,11.5,13.71,0.634,Over,0.251,90.0,B Tier,2026-03-06,2026-03-06,11.0,LOSS,0.0,-2.710000000000001,PTS
Kon Knueppel,CHA,MIA,RA,8.5,7.65,0.633,Under,0.326,50.0,B Tier,2026-03-06,2026-03-06,6.0,WIN,1.0,-1.6500000000000004,RA
Jalen Green,PHX,NOP,PRA,25.5,23.29,0.632,Under,0.349,80.0,B Tier,2026-03-06,2026-03-06,33.0,LOSS,0.0,9.71,PRA
Ben Sheppard,IND,LAL,PRA,10.5,9.55,0.629,Under,0.274,10.0,B Tier,2026-03-06,2026-03-06,11.0,LOSS,0.0,1.4499999999999993,PRA
Derrick White,BOS,DAL,PR,20.5,24.31,0.628,Over,0.341,40.0,B Tier,2026-03-06,2026-03-06,24.0,WIN,1.0,-0.3099999999999987,PR
Jay Huff,IND,LAL,PRA,14.5,17.38,0.628,Over,0.322,90.0,B Tier,2026-03-06,2026-03-06,24.0,WIN,1.0,6.620000000000001,PRA
Reed Sheppard,HOU,POR,PRA,23.5,27.86,0.628,Over,0.313,100.0,B Tier,2026-03-06,2026-03-06,26.0,WIN,1.0,-1.8599999999999994,PRA
Reed Sheppard,HOU,POR,PA,20.5,24.23,0.625,Over,0.344,100.0,B Tier,2026-03-06,2026-03-06,23.0,WIN,1.0,-1.2300000000000004,PA
Bennedict Mathurin,LAC,SAS,REB,5.5,6.71,0.625,Over,0.285,50.0,B Tier,2026-03-06,2026-03-06,3.0,LOSS,0.0,-3.71,REB
Dylan Harper,SA,LAC,PA,15.5,14.24,0.624,Under,0.316,30.0,B Tier,2026-03-06,2026-03-06,12.0,WIN,1.0,-2.24,PA
Desmond Bane,ORL,MIN,PR,24.5,22.6,0.624,Under,0.241,40.0,B Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,PR
Amen Thompson,HOU,POR,PA,22.5,20.77,0.623,Under,0.288,60.0,B Tier,2026-03-06,2026-03-06,33.0,LOSS,0.0,12.23,PA
Karl-Anthony Towns,NY,DEN,PR,29.5,27.34,0.621,Under,0.33,80.0,B Tier,2026-03-06,2026-03-06,30.0,LOSS,0.0,2.66,PR
Naz Reid,MIN,ORL,REB,4.5,5.58,0.618,Over,0.304,40.0,B Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,REB
Desmond Bane,ORL,MIN,PA,24.5,22.8,0.616,Under,0.252,40.0,B Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,PA
Max Christie,DAL,BOS,PRA,16.5,15.34,0.614,Under,0.252,30.0,B Tier,2026-03-06,2026-03-06,18.0,LOSS,0.0,2.66,PRA
Toumani Camara,POR,HOU,PRA,20.5,19.1,0.614,Under,0.316,40.0,B Tier,2026-03-06,2026-03-06,24.0,LOSS,0.0,4.899999999999999,PRA
LaMelo Ball,CHA,MIA,PRA,33.0,30.45,0.612,Under,0.279,90.0,B Tier,2026-03-06,2026-03-06,28.0,WIN,1.0,-2.4499999999999993,PRA
Brandon Miller,CHA,MIA,PA,24.5,22.94,0.611,Under,0.209,40.0,B Tier,2026-03-06,2026-03-06,27.0,LOSS,0.0,4.059999999999999,PA
Brandon Williams,DAL,BOS,PR,14.5,16.87,0.61,Over,0.256,90.0,B Tier,2026-03-06,2026-03-06,18.0,WIN,1.0,1.129999999999999,PR
T.J. McConnell,IND,LAL,PRA,13.5,12.6,0.609,Under,0.271,70.0,B Tier,2026-03-06,2026-03-06,15.0,LOSS,0.0,2.4000000000000004,PRA
Austin Reaves,LAL,IND,RA,10.0,8.83,0.609,Under,0.336,80.0,B Tier,2026-03-06,2026-03-06,7.0,WIN,1.0,-1.83,RA
LaMelo Ball,CHA,MIA,RA,12.5,11.67,0.608,Under,0.214,70.0,B Tier,2026-03-06,2026-03-06,7.0,WIN,1.0,-4.67,RA
Christian Braun,DEN,NYK,RA,6.5,7.84,0.607,Over,0.335,60.0,B Tier,2026-03-06,2026-03-06,9.0,WIN,1.0,1.1600000000000001,RA
Brandon Miller,CHA,MIA,PTS,14.5,17.23,0.607,Over,0.255,60.0,B Tier,2026-03-06,2026-03-06,22.0,WIN,1.0,4.77,PTS
LaMelo Ball,CHA,MIA,PA,27.5,25.93,0.606,Under,0.296,80.0,B Tier,2026-03-06,2026-03-06,26.0,WIN,1.0,0.07000000000000028,PA
LaMelo Ball,CHA,MIA,AST,7.5,7.01,0.599,Under,0.235,70.0,B Tier,2026-03-06,2026-03-06,5.0,WIN,1.0,-2.01,AST
T.J. McConnell,IND,LAL,PTS,7.5,7.03,0.599,Under,0.291,80.0,B Tier,2026-03-06,2026-03-06,10.0,LOSS,0.0,2.9699999999999998,PTS
Donte DiVincenzo,MIN,ORL,REB,3.5,3.27,0.599,Under,0.343,70.0,B Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,REB
Dylan Harper,SA,LAC,PR,15.5,14.71,0.596,Under,0.303,30.0,B Tier,2026-03-06,2026-03-06,10.0,WIN,1.0,-4.710000000000001,PR
Christian Braun,DEN,NYK,PRA,17.5,20.12,0.595,Over,0.249,70.0,B Tier,2026-03-06,2026-03-06,16.0,LOSS,0.0,-4.120000000000001,PRA
Derrick White,BOS,DAL,PA,22.5,25.79,0.591,Over,0.229,60.0,B Tier,2026-03-06,2026-03-06,24.0,WIN,1.0,-1.7899999999999991,PA
Dylan Harper,SA,LAC,PRA,19.5,18.68,0.59,Under,0.297,30.0,B Tier,2026-03-06,2026-03-06,14.0,WIN,1.0,-4.68,PRA
Paolo Banchero,ORL,MIN,PA,27.5,26.44,0.589,Under,0.324,50.0,B Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,PA
Desmond Bane,ORL,MIN,PRA,28.5,27.43,0.588,Under,0.219,60.0,B Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,PRA
Josh Hart,NY,DEN,PA,16.5,15.87,0.585,Under,0.296,80.0,B Tier,2026-03-06,2026-03-06,20.0,LOSS,0.0,4.130000000000001,PA
Kris Dunn,LAC,SAS,AST,4.5,5.3,0.582,Over,0.277,90.0,B Tier,2026-03-06,2026-03-06,5.0,WIN,1.0,-0.2999999999999998,AST
Kris Dunn,LAC,SAS,PA,12.5,12.08,0.582,Under,0.311,20.0,B Tier,2026-03-06,2026-03-06,9.0,WIN,1.0,-3.08,PA
Luke Kennard,LAL,IND,PR,11.5,11.06,0.581,Under,0.29,50.0,B Tier,2026-03-06,2026-03-06,22.0,LOSS,0.0,10.94,PR
