Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Jalen Brunson,NY,SAS,RA,9.5,7.29,0.766,Under,0.368,40.0,Pass / Too Volatile,2026-06-03,2026-06-03,5,WIN,1,-2.29,RA
Victor Wembanyama,SA,NYK,AST,3.0,2.04,0.671,Under,0.588,70.0,Pass / Too Volatile,2026-06-03,2026-06-03,2,WIN,1,-0.040000000000000036,AST
Miles McBride,NY,SAS,AST,0.5,1.94,0.849,Over,0.861,10.0,Pass / Too Volatile,2026-06-03,2026-06-03,4,WIN,1,2.06,AST
Miles McBride,NY,SAS,REB,0.5,2.07,0.868,Over,0.922,30.0,Pass / Too Volatile,2026-06-03,2026-06-03,1,WIN,1,-1.0699999999999998,REB
Keldon Johnson,SA,NYK,PA,9.0,11.84,0.737,Over,0.586,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,LOSS,0,-8.84,PA
Luke Kornet,SA,NYK,AST,1.5,0.05,0.995,Under,1.054,100.0,Pass / Too Volatile,2026-06-03,2026-06-03,0,WIN,1,-0.05,AST
Miles McBride,NY,SAS,PR,6.5,12.84,0.969,Over,0.997,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,7,WIN,1,-5.84,PR
Jalen Brunson,NY,SAS,REB,3.0,2.08,0.661,Under,0.5,70.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,PUSH,0,0.9199999999999999,REB
Mitchell Robinson,NY,SAS,REB,4.5,9.78,0.963,Over,0.397,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,6,WIN,1,-3.7799999999999994,REB
Landry Shamet,NY,SAS,PA,6.5,17.4,0.998,Over,0.854,50.0,Pass / Too Volatile,2026-06-03,2026-06-03,13,WIN,1,-4.399999999999999,PA
Miles McBride,NY,SAS,PTS,5.5,10.78,0.954,Over,1.146,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,6,WIN,1,-4.779999999999999,PTS
Mikal Bridges,NY,SAS,REB,3.5,3.13,0.62,Under,0.424,50.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,WIN,1,-0.1299999999999999,REB
Dylan Harper,SA,NYK,AST,2.5,3.17,0.607,Over,0.499,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,1,LOSS,0,-2.17,AST
Landry Shamet,NY,SAS,RA,1.5,2.03,0.595,Over,0.82,30.0,Pass / Too Volatile,2026-06-03,2026-06-03,1,LOSS,0,-1.0299999999999998,RA
Miles McBride,NY,SAS,PA,9.5,12.79,0.814,Over,0.947,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,10,WIN,1,-2.789999999999999,PA
Julian Champagnie,SA,NYK,RA,7.0,7.17,0.429,Under,0.224,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,11,LOSS,0,3.83,RA
Landry Shamet,NY,SAS,AST,0.5,1.8,0.827,Over,1.419,40.0,Pass / Too Volatile,2026-06-03,2026-06-03,0,LOSS,0,-1.8,AST
Dylan Harper,SA,NYK,PRA,17.5,21.83,0.737,Over,0.416,60.0,Pass / Too Volatile,2026-06-03,2026-06-03,25,WIN,1,3.1700000000000017,PRA
Karl-Anthony Towns,NY,SAS,PTS,17.0,18.97,0.562,Over,0.243,0.0,Pass / Too Volatile,2026-06-03,2026-06-03,18,WIN,1,-0.9699999999999989,PTS
Landry Shamet,NY,SAS,PTS,6.0,15.31,0.993,Over,0.888,50.0,Pass / Too Volatile,2026-06-03,2026-06-03,13,WIN,1,-2.3100000000000005,PTS
Keldon Johnson,SA,NYK,PR,11.5,14.09,0.718,Over,0.551,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,LOSS,0,-11.09,PR
Dylan Harper,SA,NYK,PR,14.5,18.8,0.782,Over,0.44,60.0,Pass / Too Volatile,2026-06-03,2026-06-03,24,WIN,1,5.199999999999999,PR
Josh Hart,NY,SAS,AST,4.5,5.67,0.663,Over,0.444,40.0,Pass / Too Volatile,2026-06-03,2026-06-03,6,WIN,1,0.33000000000000007,AST
Luke Kornet,SA,NYK,PTS,2.5,2.06,0.662,Under,0.831,90.0,Pass / Too Volatile,2026-06-03,2026-06-03,0,WIN,1,-2.06,PTS
Josh Hart,NY,SAS,PTS,11.5,6.76,0.882,Under,0.501,60.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,WIN,1,-3.76,PTS
Karl-Anthony Towns,NY,SAS,PA,21.5,22.24,0.501,Over,0.174,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,22,WIN,1,-0.23999999999999844,PA
Stephon Castle,SA,NYK,PA,23.5,22.2,0.602,Under,0.224,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,20,WIN,1,-2.1999999999999993,PA
Stephon Castle,SA,NYK,RA,12.0,11.97,0.489,Under,0.224,30.0,Pass / Too Volatile,2026-06-03,2026-06-03,11,WIN,1,-0.9700000000000006,RA
Stephon Castle,SA,NYK,AST,7.0,6.24,0.571,Under,0.285,10.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,WIN,1,-3.24,AST
Luke Kornet,SA,NYK,PRA,6.5,6.12,0.588,Under,0.719,90.0,Pass / Too Volatile,2026-06-03,2026-06-03,1,WIN,1,-5.12,PRA
Dylan Harper,SA,NYK,PTS,10.5,12.0,0.629,Over,0.506,40.0,Pass / Too Volatile,2026-06-03,2026-06-03,16,WIN,1,4.0,PTS
Landry Shamet,NY,SAS,REB,1.5,0.17,0.972,Under,1.414,80.0,Pass / Too Volatile,2026-06-03,2026-06-03,1,WIN,1,0.83,REB
Keldon Johnson,SA,NYK,PRA,12.5,15.02,0.694,Over,0.512,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,3,LOSS,0,-12.02,PRA
Dylan Harper,SA,NYK,PA,13.5,15.27,0.617,Over,0.455,40.0,Pass / Too Volatile,2026-06-03,2026-06-03,17,WIN,1,1.7300000000000004,PA
Karl-Anthony Towns,NY,SAS,PRA,33.0,35.31,0.523,Over,0.109,10.0,Pass / Too Volatile,2026-06-03,2026-06-03,34,WIN,1,-1.3100000000000023,PRA
Landry Shamet,NY,SAS,PRA,10.5,17.36,0.955,Over,0.767,50.0,Pass / Too Volatile,2026-06-03,2026-06-03,14,WIN,1,-3.3599999999999994,PRA
Stephon Castle,SA,NYK,PRA,29.5,28.1,0.595,Under,0.238,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,28,WIN,1,-0.10000000000000142,PRA
Mitchell Robinson,NY,SAS,PR,8.5,17.57,0.99,Over,0.366,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,8,LOSS,0,-9.57,PR
Landry Shamet,NY,SAS,PR,14.5,15.45,0.542,Over,0.798,50.0,Pass / Too Volatile,2026-06-03,2026-06-03,14,LOSS,0,-1.4499999999999993,PR
Miles McBride,NY,SAS,PRA,8.0,14.81,0.955,Over,0.857,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,11,WIN,1,-3.8100000000000005,PRA
Julian Champagnie,SA,NYK,PA,11.5,20.21,0.979,Over,0.458,60.0,Pass / Too Volatile,2026-06-03,2026-06-03,17,WIN,1,-3.210000000000001,PA
Keldon Johnson,SA,NYK,REB,3.0,3.03,0.423,Under,0.632,90.0,Pass / Too Volatile,2026-06-03,2026-06-03,0,WIN,1,-3.03,REB
Julian Champagnie,SA,NYK,PR,15.5,25.21,0.957,Over,0.418,50.0,Pass / Too Volatile,2026-06-03,2026-06-03,26,WIN,1,0.7899999999999991,PR
Julian Champagnie,SA,NYK,PTS,10.0,19.24,0.982,Over,0.538,40.0,Pass / Too Volatile,2026-06-03,2026-06-03,16,WIN,1,-3.2399999999999984,PTS
Stephon Castle,SA,NYK,PTS,16.5,16.34,0.548,Under,0.301,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,17,LOSS,0,0.6600000000000001,PTS
Mitchell Robinson,NY,SAS,PRA,9.0,17.64,0.979,Over,0.353,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,8,LOSS,0,-9.64,PRA
Stephon Castle,SA,NYK,PR,22.0,22.11,0.507,Under,0.305,20.0,Pass / Too Volatile,2026-06-03,2026-06-03,25,LOSS,0,2.8900000000000006,PR
