Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Jalen Brunson,NY,GSW,PR,30.5,27.3,0.649,Under,0.267,50.0,A Tier,2026-03-15,2026-03-15,31.0,LOSS,0.0,3.6999999999999993,PR
Giannis Antetokounmpo,MIL,IND,PR,38.5,34.07,0.659,Under,0.134,100.0,A Tier,2026-03-15,2026-03-15,45.0,LOSS,0.0,10.93,PR
Shai Gilgeous-Alexander,OKC,MIN,PTS,33.0,29.0,0.651,Under,0.174,60.0,A Tier,2026-03-15,2026-03-15,20.0,WIN,1.0,-9.0,PTS
Shai Gilgeous-Alexander,OKC,MIN,PA,39.5,35.65,0.644,Under,0.201,60.0,A Tier,2026-03-15,2026-03-15,30.0,WIN,1.0,-5.649999999999999,PA
Giannis Antetokounmpo,MIL,IND,PRA,44.5,40.23,0.643,Under,0.189,100.0,A Tier,2026-03-15,2026-03-15,53.0,LOSS,0.0,12.770000000000003,PRA
Cooper Flagg,DAL,CLE,AST,3.5,4.7,0.656,Over,0.284,70.0,A Tier,2026-03-15,2026-03-15,10.0,WIN,1.0,5.3,AST
Evan Mobley,CLE,DAL,PA,22.5,21.5,0.593,Under,0.241,50.0,B Tier,2026-03-15,2026-03-15,22.0,WIN,1.0,0.5,PA
Jalen Brunson,NY,GSW,PTS,26.0,24.01,0.607,Under,0.278,50.0,B Tier,2026-03-15,2026-03-15,30.0,LOSS,0.0,5.989999999999998,PTS
Luguentz Dort,OKC,MIN,RA,4.5,5.54,0.603,Over,0.267,60.0,B Tier,2026-03-15,2026-03-15,0.0,LOSS,0.0,-5.54,RA
Evan Mobley,CLE,DAL,PR,28.5,25.99,0.634,Under,0.246,50.0,B Tier,2026-03-15,2026-03-15,29.0,LOSS,0.0,3.0100000000000016,PR
Cooper Flagg,DAL,CLE,PRA,33.0,30.46,0.612,Under,0.297,40.0,B Tier,2026-03-15,2026-03-15,43.0,LOSS,0.0,12.54,PRA
Evan Mobley,CLE,DAL,PRA,31.5,28.97,0.628,Under,0.238,50.0,B Tier,2026-03-15,2026-03-15,33.0,LOSS,0.0,4.030000000000001,PRA
Brandon Ingram,TOR,DET,PRA,31.5,29.02,0.626,Under,0.288,50.0,B Tier,2026-03-15,2026-03-15,35.0,LOSS,0.0,5.98,PRA
Brandon Ingram,TOR,DET,PR,27.5,25.44,0.622,Under,0.317,50.0,B Tier,2026-03-15,2026-03-15,35.0,LOSS,0.0,9.559999999999999,PR
