Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
De'Anthony Melton,GS,OKC,PRA,22.5,20.64,0.628,Under,0.428,40.0,C Tier,2026-03-07,2026-03-07,,Pending / Not Found,,,PRA
Kyle Kuzma,MIL,UTA,PR,14.5,17.29,0.612,Over,0.355,40.0,C Tier,2026-03-07,2026-03-07,20.0,WIN,1.0,2.710000000000001,PR
Anthony Black,ORL,MIN,PA,16.5,15.43,0.611,Under,0.365,50.0,C Tier,2026-03-07,2026-03-07,0.0,WIN,1.0,-15.43,PA
Shai Gilgeous-Alexander,OKC,GSW,RA,11.5,10.72,0.61,Under,0.407,40.0,C Tier,2026-03-07,2026-03-07,10.0,WIN,1.0,-0.7200000000000006,RA
Kawhi Leonard,LAC,MEM,PA,30.5,28.91,0.602,Under,0.449,40.0,C Tier,2026-03-07,2026-03-07,30.0,WIN,1.0,1.0899999999999999,PA
Bennedict Mathurin,LAC,MEM,PR,23.5,22.31,0.601,Under,0.381,50.0,C Tier,2026-03-07,2026-03-07,31.0,LOSS,0.0,8.690000000000001,PR
Bennedict Mathurin,LAC,MEM,PR,23.5,22.31,0.601,Under,0.381,50.0,C Tier,2026-03-07,2026-03-07,31.0,LOSS,0.0,8.690000000000001,PR
Bennedict Mathurin,LAC,MEM,PR,23.5,22.31,0.601,Under,0.381,50.0,C Tier,2026-03-07,2026-03-07,31.0,LOSS,0.0,8.690000000000001,PR
Jalen Suggs,ORL,MIN,PRA,23.5,22.3,0.601,Under,0.414,50.0,C Tier,2026-03-07,2026-03-07,22.0,WIN,1.0,-0.3000000000000007,PRA
Jalen Suggs,ORL,MIN,PA,19.5,18.63,0.595,Under,0.425,60.0,C Tier,2026-03-07,2026-03-07,18.0,WIN,1.0,-0.629999999999999,PA
Brook Lopez,LAC,MEM,PA,14.5,13.93,0.585,Under,0.394,50.0,C Tier,2026-03-07,2026-03-07,4.0,WIN,1.0,-9.93,PA
Anthony Black,ORL,MIN,PTS,13.5,13.3,0.579,Under,0.447,50.0,C Tier,2026-03-07,2026-03-07,0.0,WIN,1.0,-13.3,PTS
Luguentz Dort,OKC,GSW,PRA,15.5,15.12,0.571,Under,0.313,60.0,C Tier,2026-03-07,2026-03-07,15.0,WIN,1.0,-0.11999999999999922,PRA
Cedric Coward,MEM,LAC,PR,15.5,15.14,0.57,Under,0.317,100.0,C Tier,2026-03-07,2026-03-07,22.0,LOSS,0.0,6.859999999999999,PR
Isaiah Joe,OKC,GSW,PRA,16.5,18.67,0.568,Over,0.308,80.0,C Tier,2026-03-07,2026-03-07,25.0,WIN,1.0,6.329999999999998,PRA
Dyson Daniels,ATL,PHI,PRA,23.5,23.21,0.563,Under,0.292,50.0,C Tier,2026-03-07,2026-03-07,28.0,LOSS,0.0,4.789999999999999,PRA
Paolo Banchero,ORL,MIN,RA,13.5,13.27,0.562,Under,0.353,40.0,C Tier,2026-03-07,2026-03-07,18.0,LOSS,0.0,4.73,RA
Dyson Daniels,ATL,PHI,RA,12.5,12.28,0.562,Under,0.342,40.0,C Tier,2026-03-07,2026-03-07,13.0,LOSS,0.0,0.7200000000000006,RA
Julius Randle,MIN,ORL,PA,23.5,23.42,0.561,Under,0.405,70.0,C Tier,2026-03-07,2026-03-07,15.0,WIN,1.0,-8.420000000000002,PA
Bobby Portis,MIL,UTA,PR,18.5,18.46,0.56,Under,0.428,60.0,C Tier,2026-03-07,2026-03-07,16.0,WIN,1.0,-2.460000000000001,PR
Bobby Portis,MIL,UTA,PRA,20.5,20.43,0.56,Under,0.439,60.0,C Tier,2026-03-07,2026-03-07,16.0,WIN,1.0,-4.43,PRA
Julius Randle,MIN,ORL,PR,25.5,25.69,0.559,Under,0.447,70.0,C Tier,2026-03-07,2026-03-07,23.0,WIN,1.0,-2.6900000000000013,PR
Duncan Robinson,DET,BKN,PRA,16.5,16.44,0.558,Under,0.39,50.0,C Tier,2026-03-07,2026-03-07,19.0,LOSS,0.0,2.5599999999999987,PRA
Luguentz Dort,OKC,GSW,PR,14.0,13.39,0.557,Under,0.337,60.0,C Tier,2026-03-07,2026-03-07,13.0,WIN,1.0,-0.39000000000000057,PR
Rudy Gobert,MIN,ORL,REB,9.5,10.77,0.553,Over,0.364,70.0,C Tier,2026-03-07,2026-03-07,8.0,LOSS,0.0,-2.7699999999999996,REB
Duncan Robinson,DET,BKN,PR,13.5,13.61,0.553,Under,0.41,40.0,C Tier,2026-03-07,2026-03-07,15.0,LOSS,0.0,1.3900000000000006,PR
Anthony Black,ORL,MIN,PR,16.5,16.65,0.551,Under,0.39,40.0,C Tier,2026-03-07,2026-03-07,1.0,WIN,1.0,-15.649999999999999,PR
Julius Randle,MIN,ORL,RA,11.5,11.58,0.549,Under,0.409,50.0,C Tier,2026-03-07,2026-03-07,10.0,WIN,1.0,-1.58,RA
Anthony Black,ORL,MIN,RA,6.5,6.46,0.547,Under,0.314,40.0,C Tier,2026-03-07,2026-03-07,1.0,WIN,1.0,-5.46,RA
Paolo Banchero,ORL,MIN,PR,31.5,31.7,0.547,Under,0.273,50.0,C Tier,2026-03-07,2026-03-07,40.0,LOSS,0.0,8.3,PR
Jared McCain,OKC,GSW,PR,12.5,14.23,0.546,Over,0.348,70.0,C Tier,2026-03-07,2026-03-07,11.0,LOSS,0.0,-3.2300000000000004,PR
Jared McCain,OKC,GSW,PR,12.5,14.23,0.546,Over,0.348,70.0,C Tier,2026-03-07,2026-03-07,11.0,LOSS,0.0,-3.2300000000000004,PR
Jared McCain,OKC,GSW,PR,12.5,14.23,0.546,Over,0.348,70.0,C Tier,2026-03-07,2026-03-07,11.0,LOSS,0.0,-3.2300000000000004,PR
Jalen Suggs,ORL,MIN,PR,16.5,16.71,0.545,Under,0.43,60.0,C Tier,2026-03-07,2026-03-07,18.0,LOSS,0.0,1.2899999999999991,PR
Jaylen Wells,MEM,LAC,PA,14.5,15.88,0.544,Over,0.302,80.0,C Tier,2026-03-07,2026-03-07,9.0,LOSS,0.0,-6.880000000000001,PA
Paolo Banchero,ORL,MIN,PRA,37.0,36.92,0.544,Under,0.267,40.0,C Tier,2026-03-07,2026-03-07,43.0,LOSS,0.0,6.079999999999998,PRA
Bennedict Mathurin,LAC,MEM,REB,5.5,5.52,0.54,Under,0.275,50.0,C Tier,2026-03-07,2026-03-07,10.0,LOSS,0.0,4.48,REB
Bennedict Mathurin,LAC,MEM,REB,5.5,5.52,0.54,Under,0.275,50.0,C Tier,2026-03-07,2026-03-07,10.0,LOSS,0.0,4.48,REB
Bennedict Mathurin,LAC,MEM,REB,5.5,5.52,0.54,Under,0.275,50.0,C Tier,2026-03-07,2026-03-07,10.0,LOSS,0.0,4.48,REB
Paolo Banchero,ORL,MIN,PA,28.5,28.92,0.539,Under,0.318,50.0,Pass,2026-03-07,2026-03-07,28.0,WIN,1.0,-0.9200000000000017,PA
Tobias Harris,DET,BKN,PR,17.5,19.07,0.538,Over,0.296,50.0,Pass,2026-03-07,2026-03-07,28.0,WIN,1.0,8.93,PR
Onyeka Okongwu,ATL,PHI,PTS,15.5,15.69,0.538,Under,0.36,50.0,Pass,2026-03-07,2026-03-07,10.0,WIN,1.0,-5.6899999999999995,PTS
Anthony Black,ORL,MIN,PRA,19.5,19.78,0.537,Under,0.329,40.0,Pass,2026-03-07,2026-03-07,1.0,WIN,1.0,-18.78,PRA
Donte DiVincenzo,MIN,ORL,PRA,20.5,20.79,0.537,Under,0.35,50.0,Pass,2026-03-07,2026-03-07,6.0,WIN,1.0,-14.79,PRA
Desmond Bane,ORL,MIN,PA,24.5,24.88,0.537,Under,0.205,40.0,Pass,2026-03-07,2026-03-07,34.0,LOSS,0.0,9.120000000000001,PA
Al Horford,GS,OKC,PR,16.5,16.82,0.534,Under,0.389,40.0,Pass,2026-03-07,2026-03-07,9.0,WIN,1.0,-7.82,PR
Brook Lopez,LAC,MEM,PRA,18.5,18.96,0.531,Under,0.38,50.0,Pass,2026-03-07,2026-03-07,5.0,WIN,1.0,-13.96,PRA
Donte DiVincenzo,MIN,ORL,RA,7.5,8.08,0.53,Over,0.34,50.0,Pass,2026-03-07,2026-03-07,6.0,LOSS,0.0,-2.08,RA
Julius Randle,MIN,ORL,PRA,30.0,30.34,0.529,Under,0.363,70.0,Pass,2026-03-07,2026-03-07,24.0,WIN,1.0,-6.34,PRA
Onyeka Okongwu,ATL,PHI,PR,23.5,24.04,0.529,Under,0.211,60.0,Pass,2026-03-07,2026-03-07,16.0,WIN,1.0,-8.04,PR
Naz Reid,MIN,ORL,PR,16.5,16.94,0.529,Under,0.376,90.0,Pass,2026-03-07,2026-03-07,21.0,LOSS,0.0,4.059999999999999,PR
Darius Garland,LAC,MEM,RA,7.5,8.21,0.529,Over,0.375,40.0,Pass,2026-03-07,2026-03-07,10.0,WIN,1.0,1.7899999999999991,RA
Darius Garland,LAC,MEM,RA,7.5,8.21,0.529,Over,0.375,40.0,Pass,2026-03-07,2026-03-07,10.0,WIN,1.0,1.7899999999999991,RA
Darius Garland,LAC,MEM,RA,7.5,8.21,0.529,Over,0.375,40.0,Pass,2026-03-07,2026-03-07,10.0,WIN,1.0,1.7899999999999991,RA
Moritz Wagner,ORL,MIN,PRA,13.5,13.75,0.529,Under,0.314,80.0,Pass,2026-03-07,2026-03-07,17.0,LOSS,0.0,3.25,PRA
Jaylen Wells,MEM,LAC,PR,16.5,17.81,0.528,Over,0.281,80.0,Pass,2026-03-07,2026-03-07,9.0,LOSS,0.0,-8.809999999999999,PR
Shai Gilgeous-Alexander,OKC,GSW,PTS,24.5,26.58,0.528,Over,0.246,40.0,Pass,2026-03-07,2026-03-07,27.0,WIN,1.0,0.4200000000000017,PTS
Naz Reid,MIN,ORL,REB,5.5,5.98,0.526,Over,0.312,40.0,Pass,2026-03-07,2026-03-07,8.0,WIN,1.0,2.0199999999999996,REB
Rudy Gobert,MIN,ORL,PR,22.0,22.12,0.525,Under,0.3,40.0,Pass,2026-03-07,2026-03-07,20.0,WIN,1.0,-2.120000000000001,PR
CJ McCollum,ATL,PHI,PR,20.5,21.68,0.525,Under,0.443,60.0,Pass,2026-03-07,2026-03-07,20.0,WIN,1.0,-1.6799999999999997,PR
CJ McCollum,ATL,PHI,PR,20.5,21.68,0.525,Under,0.443,60.0,Pass,2026-03-07,2026-03-07,20.0,WIN,1.0,-1.6799999999999997,PR
CJ McCollum,ATL,PHI,PR,20.5,21.68,0.525,Under,0.443,60.0,Pass,2026-03-07,2026-03-07,20.0,WIN,1.0,-1.6799999999999997,PR
Isaiah Joe,OKC,GSW,PA,13.5,14.39,0.524,Under,0.405,40.0,Pass,2026-03-07,2026-03-07,21.0,LOSS,0.0,6.609999999999999,PA
Desmond Bane,ORL,MIN,PRA,28.5,29.35,0.524,Under,0.19,60.0,Pass,2026-03-07,2026-03-07,37.0,LOSS,0.0,7.649999999999999,PRA
Kris Dunn,LAC,MEM,PR,12.5,13.4,0.524,Over,0.32,80.0,Pass,2026-03-07,2026-03-07,3.0,LOSS,0.0,-10.4,PR
Tobias Harris,DET,BKN,PRA,19.5,20.99,0.524,Over,0.259,50.0,Pass,2026-03-07,2026-03-07,28.0,WIN,1.0,7.010000000000002,PRA
Brice Sensabaugh,UTAH,MIL,RA,4.5,4.68,0.523,Under,0.285,40.0,Pass,2026-03-07,2026-03-07,7.0,LOSS,0.0,2.3200000000000003,RA
Paolo Banchero,ORL,MIN,PTS,22.5,23.28,0.522,Under,0.339,60.0,Pass,2026-03-07,2026-03-07,25.0,LOSS,0.0,1.7199999999999989,PTS
Desmond Bane,ORL,MIN,PR,25.0,25.31,0.521,Under,0.218,40.0,Pass,2026-03-07,2026-03-07,33.0,LOSS,0.0,7.690000000000001,PR
Dyson Daniels,ATL,PHI,PR,17.5,18.01,0.521,Under,0.364,70.0,Pass,2026-03-07,2026-03-07,24.0,LOSS,0.0,5.989999999999998,PR
Nolan Traore,BKN,DET,PA,14.5,15.58,0.521,Over,0.307,100.0,Pass,2026-03-07,2026-03-07,4.0,LOSS,0.0,-11.58,PA
Onyeka Okongwu,ATL,PHI,PRA,26.5,27.37,0.521,Under,0.232,60.0,Pass,2026-03-07,2026-03-07,21.0,WIN,1.0,-6.370000000000001,PRA
Kris Dunn,LAC,MEM,PRA,17.5,18.72,0.518,Over,0.251,100.0,Pass,2026-03-07,2026-03-07,6.0,LOSS,0.0,-12.719999999999999,PRA
Ace Bailey,UTAH,MIL,RA,6.5,6.97,0.518,Over,0.337,60.0,Pass,2026-03-07,2026-03-07,9.0,WIN,1.0,2.0300000000000002,RA
Onyeka Okongwu,ATL,PHI,PA,18.5,19.13,0.517,Under,0.336,50.0,Pass,2026-03-07,2026-03-07,15.0,WIN,1.0,-4.129999999999999,PA
CJ McCollum,ATL,PHI,PRA,24.5,26.61,0.517,Over,0.387,60.0,Pass,2026-03-07,2026-03-07,27.0,WIN,1.0,0.39000000000000057,PRA
CJ McCollum,ATL,PHI,PRA,24.5,26.61,0.517,Over,0.387,60.0,Pass,2026-03-07,2026-03-07,27.0,WIN,1.0,0.39000000000000057,PRA
CJ McCollum,ATL,PHI,PRA,24.5,26.61,0.517,Over,0.387,60.0,Pass,2026-03-07,2026-03-07,27.0,WIN,1.0,0.39000000000000057,PRA
Noah Clowney,BKN,DET,PA,12.5,13.78,0.517,Over,0.394,50.0,Pass,2026-03-07,2026-03-07,18.0,WIN,1.0,4.220000000000001,PA
Jaylen Wells,MEM,LAC,PRA,17.5,18.67,0.515,Over,0.247,80.0,Pass,2026-03-07,2026-03-07,10.0,LOSS,0.0,-8.670000000000002,PRA
Bobby Portis,MIL,UTA,PA,14.5,15.13,0.515,Under,0.416,50.0,Pass,2026-03-07,2026-03-07,12.0,WIN,1.0,-3.130000000000001,PA
Jericho Sims,MIL,UTA,REB,6.5,6.94,0.515,Over,0.392,90.0,Pass,2026-03-07,2026-03-07,5.0,LOSS,0.0,-1.9400000000000004,REB
Cedric Coward,MEM,LAC,RA,7.5,7.71,0.514,Under,0.28,80.0,Pass,2026-03-07,2026-03-07,7.0,WIN,1.0,-0.71,RA
Nolan Traore,BKN,DET,PTS,10.5,11.33,0.514,Over,0.339,70.0,Pass,2026-03-07,2026-03-07,2.0,LOSS,0.0,-9.33,PTS
Nic Claxton,BKN,DET,PRA,20.5,21.77,0.513,Under,0.417,40.0,Pass,2026-03-07,2026-03-07,12.0,WIN,1.0,-9.77,PRA
Bobby Portis,MIL,UTA,PTS,12.5,13.24,0.512,Under,0.422,50.0,Pass,2026-03-07,2026-03-07,12.0,WIN,1.0,-1.2400000000000002,PTS
Moritz Wagner,ORL,MIN,PA,9.5,10.12,0.512,Over,0.322,40.0,Pass,2026-03-07,2026-03-07,10.0,WIN,1.0,-0.11999999999999922,PA
Duncan Robinson,DET,BKN,PA,13.5,14.38,0.512,Under,0.449,50.0,Pass,2026-03-07,2026-03-07,19.0,LOSS,0.0,4.619999999999999,PA
Nolan Traore,BKN,DET,PRA,16.5,17.51,0.511,Over,0.288,100.0,Pass,2026-03-07,2026-03-07,5.0,LOSS,0.0,-12.510000000000002,PRA
Naz Reid,MIN,ORL,PRA,19.5,20.33,0.509,Under,0.364,90.0,Pass,2026-03-07,2026-03-07,22.0,LOSS,0.0,1.6700000000000017,PRA
Tobias Harris,DET,BKN,PA,14.5,15.32,0.509,Under,0.406,50.0,Pass,2026-03-07,2026-03-07,18.0,LOSS,0.0,2.6799999999999997,PA
Cedric Coward,MEM,LAC,PA,12.5,13.14,0.509,Under,0.356,70.0,Pass,2026-03-07,2026-03-07,15.0,LOSS,0.0,1.8599999999999994,PA
Luguentz Dort,OKC,GSW,PA,11.5,11.94,0.508,Under,0.397,60.0,Pass,2026-03-07,2026-03-07,10.0,WIN,1.0,-1.9399999999999995,PA
Nic Claxton,BKN,DET,PR,16.5,17.87,0.507,Under,0.446,40.0,Pass,2026-03-07,2026-03-07,8.0,WIN,1.0,-9.870000000000001,PR
Brook Lopez,LAC,MEM,PTS,10.5,11.29,0.506,Under,0.43,50.0,Pass,2026-03-07,2026-03-07,4.0,WIN,1.0,-7.289999999999999,PTS
Duncan Robinson,DET,BKN,RA,4.5,4.83,0.501,Over,0.36,70.0,Pass,2026-03-07,2026-03-07,4.0,LOSS,0.0,-0.8300000000000001,RA
Nolan Traore,BKN,DET,PR,12.0,12.94,0.492,Over,0.289,90.0,Pass,2026-03-07,2026-03-07,3.0,LOSS,0.0,-9.94,PR
Cam Thomas,MIL,UTA,REB,3.5,2.37,0.758,Under,0.524,60.0,Pass / Too Volatile,2026-03-07,2026-03-07,0.0,WIN,1.0,-2.37,REB
Cam Thomas,MIL,UTA,REB,3.5,2.37,0.758,Under,0.524,60.0,Pass / Too Volatile,2026-03-07,2026-03-07,0.0,WIN,1.0,-2.37,REB
Cam Thomas,MIL,UTA,REB,3.5,2.37,0.758,Under,0.524,60.0,Pass / Too Volatile,2026-03-07,2026-03-07,0.0,WIN,1.0,-2.37,REB
Quentin Grimes,PHI,ATL,PA,18.5,14.54,0.732,Under,0.557,70.0,Pass / Too Volatile,2026-03-07,2026-03-07,29.0,LOSS,0.0,14.46,PA
Ousmane Dieng,MIL,UTA,RA,6.5,4.9,0.728,Under,1.193,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,17.0,LOSS,0.0,12.1,RA
Ousmane Dieng,MIL,UTA,RA,6.5,4.9,0.728,Under,1.193,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,17.0,LOSS,0.0,12.1,RA
Ousmane Dieng,MIL,UTA,RA,6.5,4.9,0.728,Under,1.193,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,17.0,LOSS,0.0,12.1,RA
Ousmane Dieng,MIL,UTA,PR,15.5,11.77,0.727,Under,0.963,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,19.0,LOSS,0.0,7.23,PR
Ousmane Dieng,MIL,UTA,PR,15.5,11.77,0.727,Under,0.963,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,19.0,LOSS,0.0,7.23,PR
Ousmane Dieng,MIL,UTA,PR,15.5,11.77,0.727,Under,0.963,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,19.0,LOSS,0.0,7.23,PR
Ousmane Dieng,MIL,UTA,PTS,11.5,8.71,0.727,Under,1.003,20.0,Pass / Too Volatile,2026-03-07,2026-03-07,11.0,WIN,1.0,2.289999999999999,PTS
Ousmane Dieng,MIL,UTA,PTS,11.5,8.71,0.727,Under,1.003,20.0,Pass / Too Volatile,2026-03-07,2026-03-07,11.0,WIN,1.0,2.289999999999999,PTS
Ousmane Dieng,MIL,UTA,PTS,11.5,8.71,0.727,Under,1.003,20.0,Pass / Too Volatile,2026-03-07,2026-03-07,11.0,WIN,1.0,2.289999999999999,PTS
John Konchar,UTAH,MIL,PA,8.5,6.62,0.725,Under,0.622,50.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-4.62,PA
John Konchar,UTAH,MIL,PA,8.5,6.62,0.725,Under,0.622,50.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-4.62,PA
John Konchar,UTAH,MIL,PA,8.5,6.62,0.725,Under,0.622,50.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-4.62,PA
Ousmane Dieng,MIL,UTA,PRA,18.5,14.19,0.724,Under,0.946,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,28.0,LOSS,0.0,13.81,PRA
Ousmane Dieng,MIL,UTA,PRA,18.5,14.19,0.724,Under,0.946,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,28.0,LOSS,0.0,13.81,PRA
Ousmane Dieng,MIL,UTA,PRA,18.5,14.19,0.724,Under,0.946,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,28.0,LOSS,0.0,13.81,PRA
John Konchar,UTAH,MIL,PRA,13.5,10.65,0.719,Under,0.619,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,5.0,WIN,1.0,-5.65,PRA
John Konchar,UTAH,MIL,PRA,13.5,10.65,0.719,Under,0.619,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,5.0,WIN,1.0,-5.65,PRA
John Konchar,UTAH,MIL,PRA,13.5,10.65,0.719,Under,0.619,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,5.0,WIN,1.0,-5.65,PRA
Kobe Sanders,LAC,MEM,RA,5.5,4.29,0.709,Under,0.623,60.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-2.29,RA
Myles Turner,MIL,UTA,RA,4.5,6.56,0.707,Over,0.378,30.0,Pass / Too Volatile,2026-03-07,2026-03-07,3.0,LOSS,0.0,-3.5599999999999996,RA
John Konchar,UTAH,MIL,PTS,5.5,4.31,0.707,Under,0.749,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-2.3099999999999996,PTS
John Konchar,UTAH,MIL,PTS,5.5,4.31,0.707,Under,0.749,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-2.3099999999999996,PTS
John Konchar,UTAH,MIL,PTS,5.5,4.31,0.707,Under,0.749,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,2.0,WIN,1.0,-2.3099999999999996,PTS
Zaccharie Risacher,ATL,PHI,REB,2.5,4.13,0.701,Over,0.496,70.0,Pass / Too Volatile,2026-03-07,2026-03-07,4.0,WIN,1.0,-0.1299999999999999,REB
Ousmane Dieng,MIL,UTA,PA,14.5,11.81,0.697,Under,0.975,20.0,Pass / Too Volatile,2026-03-07,2026-03-07,20.0,LOSS,0.0,8.19,PA
Ousmane Dieng,MIL,UTA,PA,14.5,11.81,0.697,Under,0.975,20.0,Pass / Too Volatile,2026-03-07,2026-03-07,20.0,LOSS,0.0,8.19,PA
Ousmane Dieng,MIL,UTA,PA,14.5,11.81,0.697,Under,0.975,20.0,Pass / Too Volatile,2026-03-07,2026-03-07,20.0,LOSS,0.0,8.19,PA
John Konchar,UTAH,MIL,PR,10.5,8.58,0.694,Under,0.673,50.0,Pass / Too Volatile,2026-03-07,2026-03-07,5.0,WIN,1.0,-3.58,PR
John Konchar,UTAH,MIL,PR,10.5,8.58,0.694,Under,0.673,50.0,Pass / Too Volatile,2026-03-07,2026-03-07,5.0,WIN,1.0,-3.58,PR
John Konchar,UTAH,MIL,PR,10.5,8.58,0.694,Under,0.673,50.0,Pass / Too Volatile,2026-03-07,2026-03-07,5.0,WIN,1.0,-3.58,PR
Quentin Grimes,PHI,ATL,PR,17.5,14.69,0.692,Under,0.5,80.0,Pass / Too Volatile,2026-03-07,2026-03-07,32.0,LOSS,0.0,17.310000000000002,PR
Quentin Grimes,PHI,ATL,PRA,21.5,18.12,0.691,Under,0.499,80.0,Pass / Too Volatile,2026-03-07,2026-03-07,35.0,LOSS,0.0,16.88,PRA
Ousmane Dieng,MIL,UTA,REB,3.5,3.0,0.689,Under,1.27,40.0,Pass / Too Volatile,2026-03-07,2026-03-07,8.0,LOSS,0.0,5.0,REB
