Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Oso Ighodaro,PHX,MIL,PA,7.5,10.65,0.769,Over,0.276,100.0,A Tier,2026-03-10,2026-03-10,10.0,WIN,1.0,-0.6500000000000004,PA
Tyler Herro,MIA,WAS,PTS,25.5,22.89,0.646,Under,0.258,50.0,A Tier,2026-03-10,2026-03-10,,Pending / Not Found,,,PTS
Dyson Daniels,ATL,DAL,RA,9.5,11.42,0.649,Over,0.282,60.0,A Tier,2026-03-10,2026-03-10,17.0,WIN,1.0,5.58,RA
Tyler Herro,MIA,WAS,PRA,34.5,32.77,0.601,Under,0.286,60.0,B Tier,2026-03-10,2026-03-10,,Pending / Not Found,,,PRA
Bam Adebayo,MIA,WAS,PRA,36.5,33.47,0.63,Under,0.204,40.0,B Tier,2026-03-10,2026-03-10,95.0,LOSS,0.0,61.53,PRA
Nic Claxton,BKN,DET,REB,9.5,7.09,0.765,Under,0.309,60.0,B Tier,2026-03-10,2026-03-10,4.0,WIN,1.0,-3.09,REB
Malik Monk,SAC,IND,PA,19.5,17.9,0.626,Under,0.32,60.0,B Tier,2026-03-10,2026-03-10,4.0,WIN,1.0,-13.899999999999999,PA
Austin Reaves,LAL,MIN,PA,24.5,23.08,0.606,Under,0.215,80.0,B Tier,2026-03-10,2026-03-10,39.0,LOSS,0.0,15.920000000000002,PA
Royce O'Neale,PHX,MIL,PR,14.5,13.55,0.609,Under,0.317,70.0,B Tier,2026-03-10,2026-03-10,26.0,LOSS,0.0,12.45,PR
Kyle Kuzma,MIL,PHX,PR,15.5,17.72,0.582,Over,0.339,50.0,B Tier,2026-03-10,2026-03-10,36.0,WIN,1.0,18.28,PR
Bub Carrington,WSH,MIA,PR,10.5,12.18,0.609,Over,0.285,40.0,B Tier,2026-03-10,2026-03-10,16.0,WIN,1.0,3.8200000000000003,PR
RJ Barrett,TOR,HOU,PR,24.5,23.63,0.585,Under,0.254,50.0,B Tier,2026-03-10,2026-03-10,31.0,LOSS,0.0,7.370000000000001,PR
DeMar DeRozan,SAC,IND,PR,19.5,18.27,0.609,Under,0.302,100.0,B Tier,2026-03-10,2026-03-10,15.0,WIN,1.0,-3.2699999999999996,PR
Austin Reaves,LAL,MIN,PR,24.5,23.38,0.595,Under,0.274,80.0,B Tier,2026-03-10,2026-03-10,38.0,LOSS,0.0,14.620000000000001,PR
Malik Monk,SAC,IND,PR,18.5,16.9,0.63,Under,0.3,60.0,B Tier,2026-03-10,2026-03-10,4.0,WIN,1.0,-12.899999999999999,PR
Sam Hauser,BOS,SAS,PR,11.5,13.2,0.597,Over,0.264,60.0,B Tier,2026-03-10,2026-03-10,18.0,WIN,1.0,4.800000000000001,PR
Bam Adebayo,MIA,WAS,PR,33.5,30.62,0.633,Under,0.233,40.0,B Tier,2026-03-10,2026-03-10,92.0,LOSS,0.0,61.379999999999995,PR
Tyler Herro,MIA,WAS,PR,29.5,27.14,0.627,Under,0.284,60.0,B Tier,2026-03-10,2026-03-10,,Pending / Not Found,,,PR
Sam Hauser,BOS,SAS,PRA,13.5,15.49,0.588,Over,0.314,70.0,B Tier,2026-03-10,2026-03-10,21.0,WIN,1.0,5.51,PRA
Baylor Scheierman,BOS,SAS,PRA,9.5,14.13,0.776,Over,0.309,100.0,B Tier,2026-03-10,2026-03-10,15.0,WIN,1.0,0.8699999999999992,PRA
Jalen Green,PHX,MIL,PRA,26.5,23.94,0.641,Under,0.338,60.0,B Tier,2026-03-10,2026-03-10,34.0,LOSS,0.0,10.059999999999999,PRA
Bub Carrington,WSH,MIA,PRA,13.5,15.84,0.62,Over,0.249,50.0,B Tier,2026-03-10,2026-03-10,22.0,WIN,1.0,6.16,PRA
Kon Knueppel,CHA,POR,PRA,28.5,27.01,0.601,Under,0.255,60.0,B Tier,2026-03-10,2026-03-10,21.0,WIN,1.0,-6.010000000000002,PRA
Austin Reaves,LAL,MIN,PRA,29.5,27.83,0.606,Under,0.222,80.0,B Tier,2026-03-10,2026-03-10,46.0,LOSS,0.0,18.17,PRA
Malik Monk,SAC,IND,PRA,22.5,20.62,0.629,Under,0.301,70.0,B Tier,2026-03-10,2026-03-10,4.0,WIN,1.0,-16.62,PRA
Austin Reaves,LAL,MIN,PTS,20.5,19.34,0.604,Under,0.266,80.0,B Tier,2026-03-10,2026-03-10,31.0,LOSS,0.0,11.66,PTS
Malik Monk,SAC,IND,PTS,15.5,14.06,0.634,Under,0.33,60.0,B Tier,2026-03-10,2026-03-10,4.0,WIN,1.0,-10.06,PTS
DeMar DeRozan,SAC,IND,PTS,16.5,15.46,0.608,Under,0.35,100.0,B Tier,2026-03-10,2026-03-10,12.0,WIN,1.0,-3.460000000000001,PTS
Brandon Miller,CHA,POR,PTS,21.5,20.77,0.584,Under,0.255,50.0,B Tier,2026-03-10,2026-03-10,23.0,LOSS,0.0,2.2300000000000004,PTS
Julian Champagnie,SA,BOS,RA,5.5,7.19,0.671,Over,0.337,80.0,B Tier,2026-03-10,2026-03-10,5.0,LOSS,0.0,-2.1900000000000004,RA
Sam Hauser,BOS,SAS,RA,4.5,5.5,0.598,Over,0.326,90.0,B Tier,2026-03-10,2026-03-10,10.0,WIN,1.0,4.5,RA
Naz Reid,MIN,LAL,REB,4.5,5.68,0.631,Over,0.304,50.0,B Tier,2026-03-10,2026-03-10,6.0,WIN,1.0,0.3200000000000003,REB
Tyler Herro,MIA,WAS,PA,29.5,27.77,0.608,Under,0.254,70.0,B Tier,2026-03-10,2026-03-10,,Pending / Not Found,,,PA
Bam Adebayo,MIA,WAS,RA,13.5,12.47,0.618,Under,0.22,60.0,B Tier,2026-03-10,2026-03-10,12.0,WIN,1.0,-0.47000000000000064,RA
Amen Thompson,HOU,TOR,PA,22.5,21.73,0.583,Under,0.332,40.0,B Tier,2026-03-10,2026-03-10,29.0,LOSS,0.0,7.27,PA
RJ Barrett,TOR,HOU,PA,22.5,21.56,0.591,Under,0.281,60.0,B Tier,2026-03-10,2026-03-10,26.0,LOSS,0.0,4.440000000000001,PA
Giannis Antetokounmpo,MIL,PHX,PR,34.5,33.33,0.586,Under,0.171,100.0,B Tier,2026-03-10,2026-03-10,28.0,WIN,1.0,-5.329999999999998,PR
Tre Johnson,WSH,MIA,PA,14.5,13.85,0.59,Under,0.257,60.0,B Tier,2026-03-10,2026-03-10,19.0,LOSS,0.0,5.15,PA
Tre Johnson,WSH,MIA,PR,15.5,14.95,0.582,Under,0.345,60.0,B Tier,2026-03-10,2026-03-10,19.0,LOSS,0.0,4.050000000000001,PR
Kon Knueppel,CHA,POR,PR,25.5,24.63,0.584,Under,0.279,60.0,B Tier,2026-03-10,2026-03-10,19.0,WIN,1.0,-5.629999999999999,PR
Bam Adebayo,MIA,WAS,REB,10.5,9.67,0.618,Under,0.274,60.0,B Tier,2026-03-10,2026-03-10,9.0,WIN,1.0,-0.6699999999999999,REB
LaMelo Ball,CHA,POR,PTS,19.5,19.5,0.554,Under,0.372,80.0,C Tier,2026-03-10,2026-03-10,14.0,WIN,1.0,-5.5,PTS
Kon Knueppel,CHA,POR,PA,23.5,23.05,0.57,Under,0.317,50.0,C Tier,2026-03-10,2026-03-10,17.0,WIN,1.0,-6.050000000000001,PA
Anthony Edwards,MIN,LAL,PA,33.5,30.82,0.627,Under,0.449,50.0,C Tier,2026-03-10,2026-03-10,18.0,WIN,1.0,-12.82,PA
Victor Wembanyama,SA,BOS,PR,35.0,33.28,0.587,Under,0.39,40.0,C Tier,2026-03-10,2026-03-10,50.0,LOSS,0.0,16.72,PR
Scottie Barnes,TOR,HOU,PR,23.5,21.47,0.631,Under,0.428,100.0,C Tier,2026-03-10,2026-03-10,29.0,LOSS,0.0,7.530000000000001,PR
Russell Westbrook,SAC,IND,PR,22.0,20.42,0.599,Under,0.434,50.0,C Tier,2026-03-10,2026-03-10,23.0,LOSS,0.0,2.5799999999999983,PR
Anthony Edwards,MIN,LAL,PR,34.0,32.34,0.589,Under,0.444,40.0,C Tier,2026-03-10,2026-03-10,16.0,WIN,1.0,-16.340000000000003,PR
Donte DiVincenzo,MIN,LAL,PR,14.0,16.27,0.549,Over,0.39,50.0,C Tier,2026-03-10,2026-03-10,13.0,LOSS,0.0,-3.2699999999999996,PR
Miles Bridges,CHA,POR,PR,20.5,18.77,0.629,Under,0.424,90.0,C Tier,2026-03-10,2026-03-10,18.0,WIN,1.0,-0.7699999999999996,PR
Scottie Barnes,TOR,HOU,PRA,28.5,25.97,0.635,Under,0.435,100.0,C Tier,2026-03-10,2026-03-10,31.0,LOSS,0.0,5.030000000000001,PRA
Donte DiVincenzo,MIN,LAL,PRA,18.5,20.31,0.545,Over,0.306,50.0,C Tier,2026-03-10,2026-03-10,15.0,LOSS,0.0,-5.309999999999999,PRA
Miles Bridges,CHA,POR,PRA,24.5,22.27,0.636,Under,0.427,90.0,C Tier,2026-03-10,2026-03-10,21.0,WIN,1.0,-1.2699999999999996,PRA
Russell Westbrook,SAC,IND,PRA,29.0,26.91,0.605,Under,0.427,50.0,C Tier,2026-03-10,2026-03-10,32.0,LOSS,0.0,5.09,PRA
Brandon Miller,CHA,POR,RA,7.5,9.0,0.603,Over,0.372,60.0,C Tier,2026-03-10,2026-03-10,13.0,WIN,1.0,4.0,RA
Scoot Henderson,POR,CHA,PR,14.5,14.75,0.54,Under,0.396,70.0,C Tier,2026-03-10,2026-03-10,18.0,LOSS,0.0,3.25,PR
P.J. Washington,DAL,ATL,PTS,12.5,12.75,0.541,Under,0.384,70.0,C Tier,2026-03-10,2026-03-10,7.0,WIN,1.0,-5.75,PTS
Tre Johnson,WSH,MIA,PRA,17.5,17.34,0.558,Under,0.308,60.0,C Tier,2026-03-10,2026-03-10,21.0,LOSS,0.0,3.66,PRA
Jayson Tatum,BOS,SAS,AST,4.5,5.08,0.549,Over,0.337,60.0,C Tier,2026-03-10,2026-03-10,2.0,LOSS,0.0,-3.08,AST
Derrick White,BOS,SAS,AST,3.5,5.01,0.688,Over,0.37,60.0,C Tier,2026-03-10,2026-03-10,7.0,WIN,1.0,1.9900000000000002,AST
Max Christie,DAL,ATL,PA,14.5,13.6,0.606,Under,0.367,40.0,C Tier,2026-03-10,2026-03-10,7.0,WIN,1.0,-6.6,PA
Daniel Gafford,DAL,ATL,PA,9.5,11.34,0.629,Over,0.371,40.0,C Tier,2026-03-10,2026-03-10,15.0,WIN,1.0,3.66,PA
Davion Mitchell,MIA,WAS,PA,14.5,13.58,0.607,Under,0.388,60.0,C Tier,2026-03-10,2026-03-10,17.0,LOSS,0.0,3.42,PA
Bub Carrington,WSH,MIA,PA,11.5,12.56,0.544,Over,0.297,40.0,C Tier,2026-03-10,2026-03-10,18.0,WIN,1.0,5.4399999999999995,PA
Cooper Flagg,DAL,ATL,PA,25.5,24.83,0.587,Under,0.392,50.0,C Tier,2026-03-10,2026-03-10,19.0,WIN,1.0,-5.829999999999998,PA
Kevin Durant,HOU,TOR,PA,28.5,28.59,0.562,Under,0.416,40.0,C Tier,2026-03-10,2026-03-10,31.0,LOSS,0.0,2.41,PA
Victor Wembanyama,SA,BOS,PA,26.5,25.45,0.59,Under,0.362,50.0,C Tier,2026-03-10,2026-03-10,42.0,LOSS,0.0,16.55,PA
Jalen Green,PHX,MIL,PA,22.5,20.07,0.65,Under,0.363,70.0,C Tier,2026-03-10,2026-03-10,30.0,LOSS,0.0,9.93,PA
Bobby Portis,MIL,PHX,PA,13.5,15.0,0.56,Over,0.292,50.0,C Tier,2026-03-10,2026-03-10,,Pending / Not Found,,,PA
Jalen Green,PHX,MIL,PR,23.5,21.39,0.635,Under,0.368,70.0,C Tier,2026-03-10,2026-03-10,29.0,LOSS,0.0,7.609999999999999,PR
Davion Mitchell,MIA,WAS,PR,11.5,11.25,0.566,Under,0.374,40.0,C Tier,2026-03-10,2026-03-10,19.0,LOSS,0.0,7.75,PR
Kevin Durant,HOU,TOR,PR,30.0,29.78,0.56,Under,0.439,50.0,C Tier,2026-03-10,2026-03-10,37.0,LOSS,0.0,7.219999999999999,PR
Amen Thompson,HOU,TOR,PR,25.0,24.39,0.557,Under,0.293,40.0,C Tier,2026-03-10,2026-03-10,27.0,LOSS,0.0,2.6099999999999994,PR
