Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Austin Reaves,LAL,ORL,AST,3.5,5.1,0.711,Over,0.27,50.0,A Tier,2026-03-21,2026-03-21,5.0,WIN,1.0,-0.09999999999999964,AST
Darius Garland,LAC,DAL,PR,22.5,19.44,0.674,Under,0.198,40.0,A Tier,2026-03-21,2026-03-21,44.0,LOSS,0.0,24.56,PR
Chet Holmgren,OKC,WAS,PRA,24.5,27.98,0.586,Over,0.226,60.0,B Tier,2026-03-21,2026-03-21,28.0,WIN,1.0,0.019999999999999574,PRA
Brandon Miller,CHA,MEM,AST,5.5,3.85,0.771,Under,0.345,50.0,B Tier,2026-03-21,2026-03-21,3.0,WIN,1.0,-0.8500000000000001,AST
Chet Holmgren,OKC,WAS,PTS,14.5,16.97,0.593,Over,0.345,50.0,B Tier,2026-03-21,2026-03-21,18.0,WIN,1.0,1.0300000000000011,PTS
Draymond Green,GS,ATL,PRA,21.5,19.92,0.619,Under,0.325,50.0,B Tier,2026-03-21,2026-03-21,23.0,LOSS,0.0,3.0799999999999983,PRA
Isaiah Hartenstein,OKC,WAS,PRA,18.5,17.61,0.595,Under,0.283,90.0,B Tier,2026-03-21,2026-03-21,39.0,LOSS,0.0,21.39,PRA
Chet Holmgren,OKC,WAS,PA,16.5,18.99,0.597,Over,0.292,60.0,B Tier,2026-03-21,2026-03-21,18.0,WIN,1.0,-0.9899999999999984,PA
James Harden,CLE,NOP,AST,7.5,6.97,0.604,Under,0.252,80.0,B Tier,2026-03-21,2026-03-21,10.0,LOSS,0.0,3.0300000000000002,AST
Donovan Mitchell,CLE,NOP,PA,31.5,30.1,0.595,Under,0.338,60.0,B Tier,2026-03-21,2026-03-21,30.0,WIN,1.0,-0.10000000000000142,PA
Jalen Suggs,ORL,LAL,PA,20.5,19.3,0.606,Under,0.31,50.0,B Tier,2026-03-21,2026-03-21,20.0,WIN,1.0,0.6999999999999993,PA
VJ Edgecombe,PHI,UTA,PR,27.5,23.03,0.696,Under,0.349,40.0,B Tier,2026-03-21,2026-03-21,35.0,LOSS,0.0,11.969999999999999,PR
Jaylen Wells,MEM,CHA,PR,14.5,16.62,0.585,Over,0.294,70.0,B Tier,2026-03-21,2026-03-21,9.0,LOSS,0.0,-7.620000000000001,PR
Kel'el Ware,MIA,HOU,PR,20.5,19.8,0.583,Under,0.282,40.0,B Tier,2026-03-21,2026-03-21,1.0,WIN,1.0,-18.8,PR
Jalen Green,PHX,MIL,RA,8.5,7.6,0.638,Under,0.248,50.0,B Tier,2026-03-21,2026-03-21,5.0,WIN,1.0,-2.5999999999999996,RA
Darius Garland,LAC,DAL,RA,9.5,8.86,0.605,Under,0.292,40.0,B Tier,2026-03-21,2026-03-21,14.0,LOSS,0.0,5.140000000000001,RA
Donovan Mitchell,CLE,NOP,PRA,36.5,35.48,0.58,Under,0.322,60.0,B Tier,2026-03-21,2026-03-21,37.0,LOSS,0.0,1.5200000000000031,PRA
Max Christie,DAL,LAC,PRA,17.5,16.03,0.627,Under,0.309,80.0,B Tier,2026-03-21,2026-03-21,11.0,WIN,1.0,-5.030000000000001,PRA
Alperen Sengun,HOU,MIA,PRA,34.5,32.93,0.596,Under,0.348,60.0,B Tier,2026-03-21,2026-03-21,34.0,WIN,1.0,1.0700000000000003,PRA
Max Christie,DAL,LAC,PA,14.5,13.32,0.623,Under,0.329,60.0,B Tier,2026-03-21,2026-03-21,7.0,WIN,1.0,-6.32,PA
Desmond Bane,ORL,LAL,PRA,29.5,28.06,0.599,Under,0.254,50.0,B Tier,2026-03-21,2026-03-21,21.0,WIN,1.0,-7.059999999999999,PRA
Kevin Durant,HOU,MIA,PA,31.5,29.77,0.604,Under,0.271,60.0,B Tier,2026-03-21,2026-03-21,30.0,WIN,1.0,0.23000000000000043,PA
Cooper Flagg,DAL,LAC,PR,28.5,27.27,0.593,Under,0.194,60.0,B Tier,2026-03-21,2026-03-21,28.0,WIN,1.0,0.7300000000000004,PR
Darius Garland,LAC,DAL,PRA,30.5,28.78,0.606,Under,0.204,40.0,B Tier,2026-03-21,2026-03-21,55.0,LOSS,0.0,26.22,PRA
Kevin Durant,HOU,MIA,RA,10.5,9.63,0.621,Under,0.199,60.0,B Tier,2026-03-21,2026-03-21,6.0,WIN,1.0,-3.630000000000001,RA
LeBron James,LAL,ORL,RA,12.5,11.38,0.629,Under,0.282,80.0,B Tier,2026-03-21,2026-03-21,10.0,WIN,1.0,-1.3800000000000008,RA
Draymond Green,GS,ATL,RA,11.5,10.68,0.612,Under,0.272,50.0,B Tier,2026-03-21,2026-03-21,10.0,WIN,1.0,-0.6799999999999997,RA
Victor Wembanyama,SA,IND,REB,11.5,10.66,0.613,Under,0.261,40.0,B Tier,2026-03-21,2026-03-21,8.0,WIN,1.0,-2.66,REB
Bam Adebayo,MIA,HOU,REB,9.5,8.76,0.614,Under,0.234,60.0,B Tier,2026-03-21,2026-03-21,21.0,LOSS,0.0,12.24,REB
Tari Eason,HOU,MIA,PR,16.5,15.33,0.615,Under,0.269,90.0,B Tier,2026-03-21,2026-03-21,10.0,WIN,1.0,-5.33,PR
