Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Kawhi Leonard,LAC,NOP,RA,10.5,9.35,0.645,Under,0.294,50.0,A Tier,2026-03-19,2026-03-19,,Pending / Not Found,,,RA
VJ Edgecombe,PHI,SAC,PR,26.0,22.44,0.661,Under,0.305,40.0,B Tier,2026-03-19,2026-03-19,45.0,LOSS,0.0,22.56,PR
Kawhi Leonard,LAC,NOP,REB,6.5,5.83,0.631,Under,0.343,50.0,B Tier,2026-03-19,2026-03-19,,Pending / Not Found,,,REB
Paolo Banchero,ORL,CHA,PRA,37.5,36.45,0.58,Under,0.136,40.0,B Tier,2026-03-19,2026-03-19,30.0,WIN,1.0,-6.450000000000003,PRA
Kel'el Ware,MIA,LAL,PA,9.5,11.19,0.615,Over,0.307,60.0,B Tier,2026-03-19,2026-03-19,15.0,WIN,1.0,3.8100000000000005,PA
Darius Garland,LAC,NOP,PR,20.5,18.91,0.623,Under,0.198,40.0,B Tier,2026-03-19,2026-03-19,,Pending / Not Found,,,PR
Maxime Raynaud,SAC,PHI,RA,11.5,10.32,0.64,Under,0.324,40.0,B Tier,2026-03-19,2026-03-19,6.0,WIN,1.0,-4.32,RA
Paolo Banchero,ORL,CHA,RA,13.5,12.95,0.585,Under,0.221,40.0,B Tier,2026-03-19,2026-03-19,10.0,WIN,1.0,-2.9499999999999993,RA
Kel'el Ware,MIA,LAL,PR,21.5,19.81,0.624,Under,0.266,40.0,B Tier,2026-03-19,2026-03-19,23.0,LOSS,0.0,3.1900000000000013,PR
Austin Reaves,LAL,MIA,PRA,32.5,30.62,0.607,Under,0.333,60.0,B Tier,2026-03-19,2026-03-19,27.0,WIN,1.0,-3.620000000000001,PRA
Victor Wembanyama,SA,PHX,RA,14.5,13.16,0.633,Under,0.253,50.0,B Tier,2026-03-19,2026-03-19,13.0,WIN,1.0,-0.16000000000000014,RA
Austin Reaves,LAL,MIA,PA,27.5,25.7,0.614,Under,0.322,60.0,B Tier,2026-03-19,2026-03-19,22.0,WIN,1.0,-3.6999999999999993,PA
Donovan Mitchell,CLE,CHI,PR,29.5,28.62,0.581,Under,0.332,70.0,B Tier,2026-03-19,2026-03-19,,Pending / Not Found,,,PR
Trendon Watford,PHI,SAC,PRA,17.5,14.86,0.685,Under,0.333,60.0,B Tier,2026-03-19,2026-03-19,6.0,WIN,1.0,-8.86,PRA
Donovan Mitchell,CLE,CHI,PTS,24.5,22.86,0.614,Under,0.34,70.0,B Tier,2026-03-19,2026-03-19,,Pending / Not Found,,,PTS
LaMelo Ball,CHA,ORL,PA,27.5,26.65,0.582,Under,0.201,80.0,B Tier,2026-03-19,2026-03-19,25.0,WIN,1.0,-1.6499999999999986,PA
Bam Adebayo,MIA,LAL,RA,12.5,11.86,0.594,Under,0.209,70.0,B Tier,2026-03-19,2026-03-19,12.0,WIN,1.0,0.14000000000000057,RA
James Harden,CLE,CHI,PA,28.5,27.41,0.589,Under,0.179,80.0,B Tier,2026-03-19,2026-03-19,45.0,LOSS,0.0,17.59,PA
LaMelo Ball,CHA,ORL,PRA,32.5,31.32,0.588,Under,0.194,70.0,B Tier,2026-03-19,2026-03-19,31.0,WIN,1.0,-0.3200000000000003,PRA
