Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
James Harden,CLE,MIA,REB,5.5,3.39,0.832,Under,0.236,70.0,S Tier,2026-03-25,2026-03-25,9.0,LOSS,0.0,5.609999999999999,REB
Paul George,PHI,CHI,RA,9.5,7.24,0.77,Under,0.22,60.0,S Tier,2026-03-25,2026-03-25,10.0,LOSS,0.0,2.76,RA
Jabari Smith Jr.,HOU,MIN,RA,8.5,6.19,0.796,Under,0.246,60.0,S Tier,2026-03-25,2026-03-25,13.0,LOSS,0.0,6.81,RA
James Harden,CLE,MIA,RA,13.5,10.43,0.764,Under,0.172,60.0,S Tier,2026-03-25,2026-03-25,16.0,LOSS,0.0,5.57,RA
Luka Doncic,LAL,IND,REB,8.5,7.04,0.71,Under,0.248,40.0,S Tier,2026-03-25,2026-03-25,6.0,WIN,1.0,-1.04,REB
Gary Payton II,GS,BKN,PRA,18.5,23.22,0.744,Over,0.219,100.0,S Tier,2026-03-25,2026-03-25,19.0,WIN,1.0,-4.219999999999999,PRA
RJ Barrett,TOR,LAC,PTS,20.5,26.34,0.765,Over,0.245,70.0,S Tier,2026-03-25,2026-03-25,12.0,LOSS,0.0,-14.34,PTS
Shai Gilgeous-Alexander,OKC,BOS,PA,36.5,27.91,0.777,Under,0.232,60.0,S Tier,2026-03-25,2026-03-25,41.0,LOSS,0.0,13.09,PA
Jayson Tatum,BOS,OKC,PTS,20.5,16.48,0.739,Under,0.203,100.0,S Tier,2026-03-25,2026-03-25,19.0,WIN,1.0,2.5199999999999996,PTS
Amen Thompson,HOU,MIN,PTS,17.5,22.06,0.743,Over,0.187,90.0,S Tier,2026-03-25,2026-03-25,11.0,LOSS,0.0,-11.059999999999999,PTS
Andrew Nembhard,IND,LAL,PRA,25.5,33.16,0.785,Over,0.238,80.0,S Tier,2026-03-25,2026-03-25,35.0,WIN,1.0,1.8400000000000034,PRA
Jayson Tatum,BOS,OKC,PA,23.5,18.92,0.747,Under,0.192,100.0,S Tier,2026-03-25,2026-03-25,26.0,LOSS,0.0,7.079999999999998,PA
Shai Gilgeous-Alexander,OKC,BOS,PRA,40.5,32.92,0.737,Under,0.235,60.0,S Tier,2026-03-25,2026-03-25,43.0,LOSS,0.0,10.079999999999998,PRA
Joel Embiid,PHI,CHI,PR,29.5,36.5,0.726,Over,0.17,80.0,S Tier,2026-03-25,2026-03-25,41.0,WIN,1.0,4.5,PR
Gary Payton II,GS,BKN,PTS,10.5,16.49,0.931,Over,0.24,100.0,S Tier,2026-03-25,2026-03-25,10.0,LOSS,0.0,-6.489999999999998,PTS
RJ Barrett,TOR,LAC,PA,23.5,32.03,0.835,Over,0.242,70.0,S Tier,2026-03-25,2026-03-25,16.0,LOSS,0.0,-16.03,PA
Joel Embiid,PHI,CHI,PRA,33.5,40.72,0.703,Over,0.174,90.0,S Tier,2026-03-25,2026-03-25,48.0,WIN,1.0,7.280000000000001,PRA
GG Jackson,MEM,SAS,PRA,22.5,28.02,0.717,Over,0.116,100.0,S Tier,2026-03-25,2026-03-25,29.0,WIN,1.0,0.9800000000000004,PRA
Nic Claxton,BKN,GSW,RA,8.5,6.26,0.789,Under,0.281,80.0,A Tier,2026-03-25,2026-03-25,6.0,WIN,1.0,-0.2599999999999998,RA
Cooper Flagg,DAL,DEN,AST,5.5,8.84,0.868,Over,0.26,100.0,A Tier,2026-03-25,2026-03-25,7.0,WIN,1.0,-1.8399999999999999,AST
Kevin Durant,HOU,MIN,RA,9.5,11.78,0.727,Over,0.221,50.0,A Tier,2026-03-25,2026-03-25,11.0,WIN,1.0,-0.7799999999999994,RA
Austin Reaves,LAL,IND,PRA,34.5,30.91,0.657,Under,0.256,50.0,A Tier,2026-03-25,2026-03-25,34.0,WIN,1.0,3.09,PRA
Derrick White,BOS,OKC,RA,9.5,7.23,0.771,Under,0.262,60.0,A Tier,2026-03-25,2026-03-25,8.0,WIN,1.0,0.7699999999999996,RA
Onyeka Okongwu,ATL,DET,REB,6.5,5.1,0.734,Under,0.269,70.0,A Tier,2026-03-25,2026-03-25,1.0,WIN,1.0,-4.1,REB
Davion Mitchell,MIA,CLE,RA,8.5,5.17,0.871,Under,0.282,50.0,A Tier,2026-03-25,2026-03-25,5.0,WIN,1.0,-0.16999999999999993,RA
Jaime Jaquez Jr.,MIA,CLE,AST,4.5,5.85,0.688,Over,0.282,90.0,A Tier,2026-03-25,2026-03-25,5.0,WIN,1.0,-0.8499999999999996,AST
Donovan Mitchell,CLE,MIA,PA,34.5,42.9,0.731,Over,0.23,40.0,A Tier,2026-03-25,2026-03-25,32.0,LOSS,0.0,-10.899999999999999,PA
RJ Barrett,TOR,LAC,PRA,29.5,34.42,0.652,Over,0.205,60.0,A Tier,2026-03-25,2026-03-25,22.0,LOSS,0.0,-12.420000000000002,PRA
Donovan Mitchell,CLE,MIA,PR,33.5,42.36,0.752,Over,0.224,40.0,A Tier,2026-03-25,2026-03-25,34.0,WIN,1.0,-8.36,PR
Austin Reaves,LAL,IND,RA,10.5,7.28,0.822,Under,0.263,50.0,A Tier,2026-03-25,2026-03-25,9.0,WIN,1.0,1.7199999999999998,RA
LeBron James,LAL,IND,PTS,19.5,13.39,0.829,Under,0.289,80.0,A Tier,2026-03-25,2026-03-25,23.0,LOSS,0.0,9.61,PTS
John Collins,LAC,TOR,PTS,12.5,8.62,0.825,Under,0.269,70.0,A Tier,2026-03-25,2026-03-25,0.0,WIN,1.0,-8.62,PTS
Cooper Flagg,DAL,DEN,PR,28.5,35.91,0.748,Over,0.181,50.0,A Tier,2026-03-25,2026-03-25,34.0,WIN,1.0,-1.9099999999999966,PR
Nickeil Alexander-Walker,ATL,DET,PTS,18.5,25.14,0.824,Over,0.296,100.0,A Tier,2026-03-25,2026-03-25,21.0,WIN,1.0,-4.140000000000001,PTS
Tyler Herro,MIA,CLE,PRA,29.5,25.42,0.69,Under,0.27,50.0,A Tier,2026-03-25,2026-03-25,24.0,WIN,1.0,-1.4200000000000017,PRA
Kawhi Leonard,LAC,TOR,RA,9.5,7.95,0.703,Under,0.293,60.0,A Tier,2026-03-25,2026-03-25,8.0,WIN,1.0,0.04999999999999982,RA
T.J. McConnell,IND,LAL,PRA,15.5,18.6,0.691,Over,0.232,50.0,A Tier,2026-03-25,2026-03-25,22.0,WIN,1.0,3.3999999999999986,PRA
Draymond Green,GS,BKN,PRA,20.5,23.92,0.653,Over,0.245,60.0,A Tier,2026-03-25,2026-03-25,15.0,LOSS,0.0,-8.920000000000002,PRA
Nikola Jokic,DEN,DAL,AST,10.5,14.32,0.827,Over,0.286,70.0,A Tier,2026-03-25,2026-03-25,19.0,WIN,1.0,4.68,AST
Cooper Flagg,DAL,DEN,PRA,34.5,44.29,0.77,Over,0.182,50.0,A Tier,2026-03-25,2026-03-25,41.0,WIN,1.0,-3.289999999999999,PRA
Austin Reaves,LAL,IND,PR,29.5,25.57,0.685,Under,0.291,50.0,A Tier,2026-03-25,2026-03-25,26.0,WIN,1.0,0.4299999999999997,PR
Tre Jones,CHI,PHI,PRA,21.5,25.37,0.667,Over,0.247,90.0,A Tier,2026-03-25,2026-03-25,26.0,WIN,1.0,0.629999999999999,PRA
Shai Gilgeous-Alexander,OKC,BOS,PTS,29.5,22.87,0.766,Under,0.262,60.0,A Tier,2026-03-25,2026-03-25,33.0,LOSS,0.0,10.129999999999999,PTS
Naz Reid,MIN,HOU,PRA,20.5,18.3,0.657,Under,0.238,100.0,A Tier,2026-03-25,2026-03-25,28.0,LOSS,0.0,9.7,PRA
Quentin Grimes,PHI,CHI,PA,21.5,28.33,0.8,Over,0.29,90.0,A Tier,2026-03-25,2026-03-25,18.0,LOSS,0.0,-10.329999999999998,PA
