Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Bam Adebayo,MIA,MIL,PR,33.5,30.0,0.649,Under,0.233,40.0,A Tier,2026-03-12,2026-03-12,29.0,WIN,1.0,-1.0,PR
Desmond Bane,ORL,WAS,PR,27.5,24.82,0.642,Under,0.242,50.0,A Tier,2026-03-12,2026-03-12,23.0,WIN,1.0,-1.8200000000000003,PR
Austin Reaves,LAL,CHI,PTS,21.5,19.36,0.642,Under,0.288,80.0,A Tier,2026-03-12,2026-03-12,30.0,LOSS,0.0,10.64,PTS
Bilal Coulibaly,WSH,ORL,PRA,14.5,17.19,0.631,Over,0.225,50.0,B Tier,2026-03-12,2026-03-12,39.0,WIN,1.0,21.81,PRA
Devin Vassell,SA,DEN,RA,5.5,6.66,0.609,Over,0.329,50.0,B Tier,2026-03-12,2026-03-12,4.0,LOSS,0.0,-2.66,RA
Josh Giddey,CHI,LAL,AST,6.5,7.5,0.596,Over,0.35,50.0,B Tier,2026-03-12,2026-03-12,15.0,WIN,1.0,7.5,AST
Jalen Green,PHX,IND,PA,23.5,20.85,0.655,Under,0.334,60.0,B Tier,2026-03-12,2026-03-12,40.0,LOSS,0.0,19.15,PA
Giannis Antetokounmpo,MIL,MIA,PA,30.5,29.4,0.587,Under,0.215,90.0,B Tier,2026-03-12,2026-03-12,34.0,LOSS,0.0,4.600000000000001,PA
Victor Wembanyama,SA,DEN,PA,27.5,26.23,0.596,Under,0.345,40.0,B Tier,2026-03-12,2026-03-12,,Pending / Not Found,,,PA
Aaron Gordon,DEN,SAS,PA,16.5,18.94,0.583,Over,0.31,60.0,B Tier,2026-03-12,2026-03-12,,Pending / Not Found,,,PA
Austin Reaves,LAL,CHI,PA,26.5,23.99,0.639,Under,0.243,80.0,B Tier,2026-03-12,2026-03-12,37.0,LOSS,0.0,13.010000000000002,PA
Tyler Herro,MIA,MIL,PR,28.5,27.14,0.598,Under,0.284,60.0,B Tier,2026-03-12,2026-03-12,,Pending / Not Found,,,PR
P.J. Washington,DAL,MEM,PR,20.5,18.69,0.632,Under,0.323,60.0,B Tier,2026-03-12,2026-03-12,22.0,LOSS,0.0,3.3099999999999987,PR
Austin Reaves,LAL,CHI,PR,25.5,23.58,0.622,Under,0.288,80.0,B Tier,2026-03-12,2026-03-12,35.0,LOSS,0.0,11.420000000000002,PR
Royce O'Neale,PHX,IND,PR,14.5,13.4,0.618,Under,0.328,60.0,B Tier,2026-03-12,2026-03-12,18.0,LOSS,0.0,4.6,PR
Jalen Green,PHX,IND,PR,25.5,22.66,0.654,Under,0.333,60.0,B Tier,2026-03-12,2026-03-12,39.0,LOSS,0.0,16.34,PR
Jalen Green,PHX,IND,PRA,28.0,24.47,0.653,Under,0.312,50.0,B Tier,2026-03-12,2026-03-12,43.0,LOSS,0.0,18.53,PRA
Jalen Suggs,ORL,WAS,PRA,24.5,22.72,0.619,Under,0.33,70.0,B Tier,2026-03-12,2026-03-12,40.0,LOSS,0.0,17.28,PRA
Desmond Bane,ORL,WAS,PRA,31.5,29.65,0.608,Under,0.195,40.0,B Tier,2026-03-12,2026-03-12,29.0,WIN,1.0,-0.6499999999999986,PRA
P.J. Washington,DAL,MEM,PRA,22.5,20.89,0.618,Under,0.272,60.0,B Tier,2026-03-12,2026-03-12,23.0,LOSS,0.0,2.1099999999999994,PRA
Max Christie,DAL,MEM,PRA,19.0,17.0,0.625,Under,0.341,40.0,B Tier,2026-03-12,2026-03-12,13.0,WIN,1.0,-4.0,PRA
VJ Edgecombe,PHI,DET,PRA,28.5,24.9,0.667,Under,0.339,40.0,B Tier,2026-03-12,2026-03-12,15.0,WIN,1.0,-9.899999999999999,PRA
