Player Name,Team,Opponent,Prop Category,Prop Line,Model_Pred,Model_Conf,Edge_Type,Consistency_CV,Active_Hit%,Tier,GAME_DATE,Match_Date,Actual Value,Result,Correctness,Proj_Error,Mapped_Prop
Cooper Flagg,DAL,GSW,RA,11.5,17.56,0.916,Over,0.207,70.0,S Tier,2026-03-23,2026-03-23,13.0,WIN,1.0,-4.559999999999999,RA
Amen Thompson,HOU,CHI,PR,27.5,40.52,0.903,Over,0.219,80.0,S Tier,2026-03-23,2026-03-23,26.0,LOSS,0.0,-14.520000000000003,PR
RJ Barrett,TOR,UTA,PR,27.5,17.22,0.865,Under,0.222,40.0,S Tier,2026-03-23,2026-03-23,29.0,LOSS,0.0,11.780000000000001,PR
RJ Barrett,TOR,UTA,PRA,31.5,19.9,0.862,Under,0.205,50.0,S Tier,2026-03-23,2026-03-23,35.0,LOSS,0.0,15.100000000000001,PRA
RJ Barrett,TOR,UTA,REB,5.5,3.13,0.855,Under,0.236,40.0,S Tier,2026-03-23,2026-03-23,2.0,WIN,1.0,-1.13,REB
RJ Barrett,TOR,UTA,RA,9.5,6.14,0.851,Under,0.211,90.0,S Tier,2026-03-23,2026-03-23,8.0,WIN,1.0,1.8600000000000003,RA
Kevin Durant,HOU,CHI,RA,9.5,6.32,0.84,Under,0.209,60.0,S Tier,2026-03-23,2026-03-23,12.0,LOSS,0.0,5.68,RA
RJ Barrett,TOR,UTA,PTS,20.5,13.75,0.839,Under,0.245,40.0,S Tier,2026-03-23,2026-03-23,27.0,LOSS,0.0,13.25,PTS
Paolo Banchero,ORL,IND,PR,32.5,22.0,0.837,Under,0.226,50.0,S Tier,2026-03-23,2026-03-23,43.0,LOSS,0.0,21.0,PR
RJ Barrett,TOR,UTA,PA,24.5,16.66,0.835,Under,0.226,40.0,S Tier,2026-03-23,2026-03-23,33.0,LOSS,0.0,16.34,PA
Amen Thompson,HOU,CHI,PRA,32.5,44.22,0.834,Over,0.197,80.0,S Tier,2026-03-23,2026-03-23,27.0,LOSS,0.0,-17.22,PRA
Ryan Rollins,MIL,LAC,PTS,18.5,25.14,0.824,Over,0.25,100.0,S Tier,2026-03-23,2026-03-23,13.0,LOSS,0.0,-12.14,PTS
LeBron James,LAL,DET,PTS,18.5,12.83,0.824,Under,0.25,80.0,S Tier,2026-03-23,2026-03-23,12.0,WIN,1.0,-0.8300000000000001,PTS
LeBron James,LAL,DET,PA,24.5,17.24,0.82,Under,0.188,80.0,S Tier,2026-03-23,2026-03-23,22.0,WIN,1.0,4.760000000000002,PA
Ryan Rollins,MIL,LAC,PRA,30.5,40.71,0.814,Over,0.244,90.0,S Tier,2026-03-23,2026-03-23,24.0,LOSS,0.0,-16.71,PRA
Paolo Banchero,ORL,IND,PRA,38.5,28.2,0.801,Under,0.18,50.0,S Tier,2026-03-23,2026-03-23,49.0,LOSS,0.0,20.8,PRA
Cooper Flagg,DAL,GSW,AST,5.5,7.92,0.795,Over,0.249,100.0,S Tier,2026-03-23,2026-03-23,9.0,WIN,1.0,1.08,AST
Tre Jones,CHI,HOU,PA,17.5,22.7,0.783,Over,0.234,90.0,S Tier,2026-03-23,2026-03-23,21.0,WIN,1.0,-1.6999999999999993,PA
LeBron James,LAL,DET,PRA,30.5,23.27,0.778,Under,0.195,70.0,S Tier,2026-03-23,2026-03-23,31.0,LOSS,0.0,7.73,PRA
Paolo Banchero,ORL,IND,PA,29.5,22.79,0.77,Under,0.219,60.0,S Tier,2026-03-23,2026-03-23,45.0,LOSS,0.0,22.21,PA
De'Aaron Fox,SA,MIA,PTS,18.5,14.26,0.768,Under,0.246,60.0,S Tier,2026-03-23,2026-03-23,14.0,WIN,1.0,-0.2599999999999998,PTS
LeBron James,LAL,DET,PR,23.5,18.95,0.741,Under,0.209,80.0,S Tier,2026-03-23,2026-03-23,21.0,WIN,1.0,2.0500000000000007,PR
De'Aaron Fox,SA,MIA,PR,21.5,17.48,0.734,Under,0.224,60.0,S Tier,2026-03-23,2026-03-23,17.0,WIN,1.0,-0.4800000000000004,PR
