Legs,Joint Prob,Payout,Picks,Result
6,0.32848204,25.0x,Derrick White Over 8.5 RA | Grayson Allen Over 14.5 PTS | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Payton Pritchard Over 8.5 RA,LOSS
6,0.3191116500000001,25.0x,AJ Green Over 3.5 RA | Derrick White Over 8.5 RA | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
6,0.318877,25.0x,AJ Green Over 3.5 RA | Derrick White Over 8.5 RA | Grayson Allen Over 14.5 PTS | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
6,0.31828969575,25.0x,AJ Green Over 3.5 RA | Anthony Black Under 4.0 AST | Desmond Bane Under 4.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
6,0.30890974725,25.0x,AJ Green Over 3.5 RA | James Harden Over 5.5 AST | Jarrett Allen Over 9.5 RA | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
6,0.30571863075,25.0x,AJ Green Over 3.5 RA | James Harden Over 5.5 AST | Jarrett Allen Over 8.5 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
6,0.303954024,25.0x,Coby White Over 4.5 RA | Derrick White Over 8.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Payton Pritchard Over 8.5 RA,WIN
6,0.30317111212,25.0x,Anthony Black Under 4.0 AST | Coby White Over 4.5 RA | Desmond Bane Under 4.0 REB | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST,PUSH/DOWNGRADE
6,0.302308734,25.0x,AJ Green Over 3.5 RA | Coby White Over 4.5 RA | Jose Alvarado Under 8.5 RA | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.284381227,40.0x,AJ Green Over 3.5 RA | Coby White Over 4.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.278096559,40.0x,AJ Green Over 3.5 RA | James Harden Over 5.5 AST | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.278096559,40.0x,AJ Green Over 3.5 RA | Collin Murray-Boyles Under 5.5 REB | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.2763714558,40.0x,Anthony Black Under 4.0 AST | Derrick White Over 8.5 RA | Desmond Bane Under 4.0 REB | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Payton Pritchard Over 8.5 RA,PUSH/DOWNGRADE
7,0.2755853100000001,40.0x,AJ Green Over 3.5 RA | Derrick White Over 8.5 RA | Jose Alvarado Under 8.5 RA | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.27487546905,40.0x,AJ Green Over 3.5 RA | Anthony Black Under 4.0 AST | Desmond Bane Under 4.0 REB | Jose Alvarado Under 8.5 RA | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.2737758497499999,40.0x,AJ Green Over 3.5 RA | Derrick White Over 8.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.2714190992499999,40.0x,AJ Green Over 3.5 RA | Jake LaRavia Over 2.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.268290165,40.0x,AJ Green Over 3.5 RA | Anthony Black Under 4.0 AST | Derrick White Over 8.5 RA | Desmond Bane Under 4.0 REB | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
7,0.2682268314,40.0x,Derrick White Over 8.5 RA | James Harden Over 5.5 AST | Jarrett Allen Over 9.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Payton Pritchard Over 8.5 RA,LOSS
8,0.259242555,80.0x,AJ Green Over 3.5 RA | Derrick White Over 8.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.258574809025,80.0x,AJ Green Over 3.5 RA | Anthony Black Under 4.0 AST | Desmond Bane Under 4.0 REB | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.250954649075,80.0x,AJ Green Over 3.5 RA | James Harden Over 5.5 AST | Jarrett Allen Over 9.5 RA | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.248362223525,80.0x,AJ Green Over 3.5 RA | James Harden Over 5.5 AST | Jarrett Allen Over 8.5 REB | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.24502349365,80.0x,AJ Green Over 3.5 RA | Derrick White Over 5.5 AST | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.2162397269319999,80.0x,Anthony Black Under 4.0 AST | Derrick White Over 8.5 RA | Desmond Bane Under 4.0 REB | Grayson Allen Over 14.5 PTS | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Payton Pritchard Over 8.5 RA,LOSS
8,0.2156246274,80.0x,AJ Green Over 3.5 RA | Derrick White Over 8.5 RA | Grayson Allen Over 14.5 PTS | Jose Alvarado Under 8.5 RA | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.2103792613,80.0x,AJ Green Over 3.5 RA | Collin Murray-Boyles Under 5.5 REB | Isaiah Hartenstein Under 9.0 REB | Jose Alvarado Under 8.5 RA | Josh Hart Under 7.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.210071199195,80.0x,AJ Green Over 3.5 RA | Anthony Black Under 4.0 AST | Derrick White Over 8.5 RA | Desmond Bane Under 4.0 REB | Mitchell Robinson Under 1.5 AST | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
8,0.2099167291,80.0x,AJ Green Over 3.5 RA | Anthony Black Under 4.0 AST | Derrick White Over 8.5 RA | Desmond Bane Under 4.0 REB | Grayson Allen Over 14.5 PTS | Myles Turner Over 5.5 RA | Payton Pritchard Over 8.5 RA | Ryan Rollins Over 18.5 PTS,LOSS
