Legs,Joint Prob,Payout,Picks,Result
7,0.073497534952725,40.0x,Austin Reaves Over 3.5 AST | Ayo Dosunmu Under 18.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.0726307840908,40.0x,Austin Reaves Over 3.5 AST | Ayo Dosunmu Under 18.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Kevin Durant Over 3.5 REB | Naz Reid Under 18.5 PA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.0721551530165309,40.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.071956093716,40.0x,Ayo Dosunmu Under 18.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Kevin Durant Over 3.5 REB | Naz Reid Under 18.5 PA | Nickeil Alexander-Walker Under 7.5 RA | Rudy Gobert Under 14.5 RA,LOSS
7,0.0718649403808635,40.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.0718649403808635,40.0x,Ayo Dosunmu Under 18.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.071856648591273,40.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 23.5 PTS | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.071822795999175,40.0x,Austin Reaves Over 3.5 AST | Ayo Dosunmu Under 22.5 PA | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.07164106206192,40.0x,Ayo Dosunmu Under 18.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Kevin Durant Over 3.5 REB | Matas Buzelis Over 6.5 RA | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
7,0.0715530187693912,40.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0487047282861584,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0485733034211489,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Matas Buzelis Over 6.5 RA | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0485032377991092,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 23.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0481679595439087,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Matas Buzelis Over 6.5 RA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0481303571150843,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 18.5 PA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0481176439143839,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Matas Buzelis Over 6.5 RA | Naz Reid Under 24.5 PRA,LOSS
8,0.048000482133552,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 29.5 PR | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Matas Buzelis Over 6.5 RA | Naz Reid Under 18.5 PA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0479312427900852,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 23.5 PTS | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 18.5 PA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0475949263623882,80.0x,Ayo Dosunmu Under 22.5 PA | Brandon Ingram Under 29.5 PR | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
8,0.0475853366914409,80.0x,Ayo Dosunmu Under 18.5 PTS | Brandon Ingram Under 28.0 PA | De'Anthony Melton Over 4.5 RA | Jonathan Kuminga Over 5.5 RA | Josh Giddey Under 39.5 PRA | Kevin Durant Over 3.5 REB | Naz Reid Under 24.5 PRA | Nickeil Alexander-Walker Under 7.5 RA,LOSS
