Legs,Joint Prob,Payout,Picks,Result
2,0.5143439999999999,3.0x,Aaron Gordon Over 3.5 REB | Bennedict Mathurin Over 3.5 REB,WIN
2,0.508432,3.0x,Aaron Gordon Over 3.5 REB | VJ Edgecombe Under 24.5 PA,WIN
2,0.5062,3.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA,LOSS
2,0.501781,3.0x,Aaron Gordon Over 3.5 REB | VJ Edgecombe Under 19.5 PTS,WIN
2,0.496608,3.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA,LOSS
2,0.492913,3.0x,Aaron Gordon Over 3.5 REB | Brandon Miller Under 11.5 RA,WIN
2,0.487001,3.0x,Aaron Gordon Over 3.5 REB | Jalen Suggs Under 21.5 PA,WIN
2,0.483306,3.0x,Aaron Gordon Over 3.5 REB | VJ Edgecombe Under 25.5 PR,WIN
2,0.481828,3.0x,Aaron Gordon Over 3.5 REB | Sam Hauser Under 19.5 PRA,LOSS
2,0.4814,3.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 25.5 PR,LOSS
3,0.3538686719999999,6.0x,Aaron Gordon Over 3.5 REB | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 24.5 PA,WIN
3,0.3523151999999999,6.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB,LOSS
3,0.3492395759999999,6.0x,Aaron Gordon Over 3.5 REB | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 19.5 PTS,WIN
3,0.3482655999999999,6.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | VJ Edgecombe Under 24.5 PA,LOSS
3,0.345639168,6.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Bennedict Mathurin Over 3.5 REB,LOSS
3,0.3437098,6.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | VJ Edgecombe Under 19.5 PTS,LOSS
3,0.3430674479999999,6.0x,Aaron Gordon Over 3.5 REB | Bennedict Mathurin Over 3.5 REB | Brandon Miller Under 11.5 RA,WIN
3,0.3419,6.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Cameron Johnson Over 4.5 RA,LOSS
3,0.341666304,6.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | VJ Edgecombe Under 24.5 PA,LOSS
3,0.3401664,6.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Austin Reaves Under 11.5 RA,LOSS
4,0.2423928575999999,10.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 24.5 PA,LOSS
4,0.2392220207999999,10.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 19.5 PTS,LOSS
4,0.2379623999999999,10.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB | Cameron Johnson Over 4.5 RA,LOSS
4,0.2377997475839999,10.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 24.5 PA,LOSS
4,0.2367558144,10.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB,LOSS
4,0.2360304042239999,10.0x,Aaron Gordon Over 3.5 REB | Bennedict Mathurin Over 3.5 REB | Brandon Miller Under 11.5 RA | VJ Edgecombe Under 24.5 PA,WIN
4,0.2352271999999999,10.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Cameron Johnson Over 4.5 RA | VJ Edgecombe Under 24.5 PA,LOSS
4,0.2349942383999999,10.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB | Brandon Miller Under 11.5 RA,LOSS
4,0.234688995072,10.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 19.5 PTS,LOSS
4,0.2340344832,10.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Austin Reaves Under 11.5 RA | VJ Edgecombe Under 24.5 PA,LOSS
5,0.1637181311999999,20.0x,Aaron Gordon Over 3.5 REB | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB | Cameron Johnson Over 4.5 RA | VJ Edgecombe Under 24.5 PA,LOSS
5,0.1628880003072,20.0x,Aaron Gordon Over 3.5 REB | Alex Sarr Over 18.5 PRA | Austin Reaves Under 11.5 RA | Bennedict Mathurin Over 3.5 REB | VJ Edgecombe Under 24.5 PA,LOSS
